"","2014-06-02_to_2023-01-13_Index_7QRank","2014-06-02_to_2023-01-13_TSX60_Index"
"2014-06-02",0,0
"2014-06-03",0,0
"2014-06-04",0,0
"2014-06-05",0,0
"2014-06-06",0,0
"2014-06-09",0,0
"2014-06-10",0,0
"2014-06-11",0,0
"2014-06-12",0,0
"2014-06-13",0,0
"2014-06-16",0,0
"2014-06-17",0,0
"2014-06-18",0,0
"2014-06-19",0,0
"2014-06-20",0,0
"2014-06-23",0,0
"2014-06-24",0,0
"2014-06-25",0,0
"2014-06-26",0,0
"2014-06-27",0,0
"2014-06-30",0,0
"2014-07-02",0,0
"2014-07-03",0,0
"2014-07-04",0,0
"2014-07-07",0,0
"2014-07-08",0,0
"2014-07-09",0,0
"2014-07-10",0,0
"2014-07-11",0,0
"2014-07-14",0,0
"2014-07-15",0,0
"2014-07-16",0,0
"2014-07-17",0,0
"2014-07-18",0,0
"2014-07-21",0,0
"2014-07-22",0,0
"2014-07-23",0,0
"2014-07-24",0,0
"2014-07-25",0,0
"2014-07-28",0,0
"2014-07-29",0,0
"2014-07-30",0,0
"2014-07-31",0,-1.36520627719551
"2014-08-01",0,-2.25637530306059
"2014-08-05",0,-2.35007052696741
"2014-08-06",0,-2.42145557795117
"2014-08-07",0,-3.09736285128324
"2014-08-08",0,-2.6155231351054
"2014-08-11",0,-2.18833818470966
"2014-08-12",0,-2.07457412093089
"2014-08-13",0,-2.22737864283439
"2014-08-14",0,-1.8816131633584
"2014-08-15",0,-1.8381181730191
"2014-08-18",0,-1.68866158374844
"2014-08-19",0,-0.788564737529107
"2014-08-20",0,-0.199647444875639
"2014-08-21",0,-0.271032495859402
"2014-08-22",0,-0.430532883028578
"2014-08-25",0,0
"2014-08-26",0,0
"2014-08-27",0,0
"2014-08-28",0,0
"2014-08-29",0,0
"2014-09-02",0,0
"2014-09-03",0,0
"2014-09-04",0,-0.478370756607083
"2014-09-05",0,-0.526094914334951
"2014-09-08",0,-0.775820855046316
"2014-09-09",0,-0.517210792677358
"2014-09-10",0,-0.92898796509473
"2014-09-11",0,-0.4850245157897
"2014-09-12",0,-0.461722360559658
"2014-09-15",0,-0.734759788561645
"2014-09-16",0,-0.429536083672
"2014-09-17",0,-0.689247329187592
"2014-09-18",0,-0.634869412277095
"2014-09-19",0,-2.01003252503069
"2014-09-22",0,-2.68818403420685
"2014-09-23",0,-2.72592288713051
"2014-09-24",0,-2.95677940138005
"2014-09-25",0,-4.48622947144983
"2014-09-26",0,-3.52837744302847
"2014-09-29",0,-4.0422660221448
"2014-09-30",0,-4.07778384465405
