"","2015-06-02_to_2023-01-13_Index_7QRank","2015-06-02_to_2023-01-13_TSX60_Index"
"2015-06-02",0,0
"2015-06-03",0,0
"2015-06-04",0,-0.853225234980548
"2015-06-05",0,-1.3002157720619
"2015-06-08",0,-2.85503859612805
"2015-06-09",0,-2.28470566222516
"2015-06-10",0,-1.93278222547782
"2015-06-11",0,-2.24849815479058
"2015-06-12",0,-2.9467019120908
"2015-06-15",0,-2.75772221138496
"2015-06-16",0,-2.78035439167804
"2015-06-17",0,-2.96594026059851
"2015-06-18",0,-2.73622462588229
"2015-06-19",0,-3.54645468985751
"2015-06-22",0,-2.58572162219187
"2015-06-23",0,-1.7449371195624
"2015-06-24",0,-1.44279651739114
"2015-06-25",0,-1.78114462699699
"2015-06-26",0,-2.29150327838179
"2015-06-29",0,-4.45512578078036
"2015-06-30",0,-4.06472564701761
"2015-07-02",0,-3.45253213689981
"2015-07-03",0,-3.06551588233654
"2015-07-06",0,-3.60755361458014
"2015-07-07",0,-3.32917978749239
"2015-07-08",0,-4.73010577608274
"2015-07-09",0,-5.60936697572763
"2015-07-10",0,-4.63505858092049
"2015-07-13",0,-3.80559016843756
"2015-07-14",0,-3.50797799284209
"2015-07-15",0,-2.84258791119107
"2015-07-16",0,-2.28810944659641
"2015-07-17",0,-2.80185197718071
"2015-07-20",0,-4.08170475853037
"2015-07-21",0,-4.54678909674311
"2015-07-22",0,-4.91908547678858
"2015-07-23",0,-4.98358818588245
"2015-07-24",0,-5.47584308354997
"2015-07-27",0,-6.45920833150869
"2015-07-28",0,-6.08238352488744
"2015-07-29",0,-4.70182052700933
"2015-07-30",0,-4.03644039794418
"2015-07-31",0,-3.4287653618163
"2015-08-04",0,-3.1945213005243
"2015-08-05",0,-2.94443272250996
"2015-08-06",0,-3.67205632367401
"2015-08-07",0,-4.28539438116811
"2015-08-10",0,-3.37783797986393
"2015-08-11",0,-3.77956415635909
"2015-08-12",0,-4.44380969063381
"2015-08-13",0,-5.01074879275134
"2015-08-14",0,-4.70068593221891
"2015-08-17",0,-4.87382111620241
"2015-08-18",0,-5.26875962912684
"2015-08-19",0,-6.26456560943665
"2015-08-20",0,-8.4610117400703
"2015-08-21",0,-10.076943441445
"2015-08-24",0,-12.8335410106254
"2015-08-25",0,-12.2394512542249
"2015-08-26",0,-10.617856531484
"2015-08-27",0,-7.98008288513522
"2015-08-28",0,-7.54328379599587
"2015-08-31",0,-7.72320664355013
"2015-09-01",0,-10.3553272211186
"2015-09-02",0,-9.79178195078646
"2015-09-03",0,-9.46814376311254
"2015-09-04",0,-10.3134566923178
"2015-09-08",0,-9.19881683659047
"2015-09-09",0,-9.73294226305878
"2015-09-10",0,-9.47267218968831
"2015-09-11",0,-10.2410317248627
"2015-09-14",0,-10.9211217758598
"2015-09-15",0,-10.199161196062
"2015-09-16",0,-8.19169476613414
"2015-09-17",0,-8.09889685538097
"2015-09-18",0,-9.04944842769048
"2015-09-21",0,-8.17359101241685
"2015-09-22",0,-10.3270320194593
"2015-09-23",0,-11.0523963836284
"2015-09-24",0,-11.3013404142664
"2015-09-25",0,-11.0116504970321
"2015-09-28",0,-13.5498485216429
"2015-09-29",0,-13.2058373906708
"2015-09-30",0,-11.2243969728215
"2015-10-01",0,-11.7087196595419
"2015-10-02",0,-11.2323192311827
"2015-10-05",0,-10.124476991612
"2015-10-06",0,-9.4579622677564
"2015-10-07",0,-7.93821235633442
"2015-10-08",0,-7.22303944010732
"2015-10-09",0,-7.37919551257807
"2015-10-13",0,-8.17810948640675
"2015-10-14",0,-7.9042640858948
"2015-10-15",0,-8.24600602728601
"2015-10-16",0,-7.93255928755409
"2015-10-19",0,-8.47911549378759
"2015-10-20",0,-7.9608445366275
"2015-10-21",0,-8.87631324370698
"2015-10-22",0,-7.7684710041363
"2015-10-23",0,-7.21737641874112
"2015-10-26",0,-8.12832665183069
"2015-10-27",0,-8.54361820288146
"2015-10-28",0,-7.38259929694933
"2015-10-29",0,-7.87597883682138
"2015-10-30",0,-10.0950571477481
"2015-11-02",0,-9.42174480773594
"2015-11-03",0,-8.91592453551281
"2015-11-04",0,-9.14111174365323
"2015-11-05",0,-10.0407359340104
"2015-11-06",0,-10.0169691589269
"2015-11-09",0,-10.5092240565944
"2015-11-10",0,-10.9313132238018
"2015-11-11",0,-11.3466047748526
"2015-11-12",0,-12.7973235506049
"2015-11-13",0,-13.2329979975397
"2015-11-16",0,-11.5921649262911
"2015-11-17",0,-11.8026422124996
"2015-11-18",0,-10.9426293139483
"2015-11-19",0,-10.2998714125904
"2015-11-20",0,-10.5261932155213
"2015-11-23",0,-10.9958159328957
"2015-11-24",0,-10.8702043464933
"2015-11-25",0,-10.929044034221
"2015-11-26",0,-10.7570434450279
"2015-11-27",0,-11.2232623780311
"2015-11-30",0,-10.3994569869143
"2015-12-01",0,-9.13658331707744
"2015-12-02",0,-10.271586163517
"2015-12-03",0,-11.2391068947534
"2015-12-04",0,-10.9720491578122
"2015-12-07",0,-13.0315676118969
"2015-12-08",0,-13.906300384966
"2015-12-09",0,-13.6811131768256
"2015-12-10",0,-13.2329979975397
"2015-12-11",0,-14.7776393262497
"2015-12-14",0,-15.1827493819444
"2015-12-15",0,-13.5962375244336
"2015-12-16",0,-11.9226007301217
"2015-12-17",0,-13.1775521415974
"2015-12-18",0,-13.178676783802
"2015-12-21",0,-13.0960703209908
"2015-12-22",0,-12.7441468842435
"2015-12-23",0,-11.3873506614488
"2015-12-24",0,-11.2639983120414
"2015-12-29",0,-11.7551186149185
"2015-12-30",0,-12.4702915311456
"2015-12-31",0,-13.4842112177586
"2016-01-04",0,-14.1835495698492
"2016-01-05",0,-14.2242855038596
"2016-01-06",0,-15.5471334562146
"2016-01-07",0,-17.3520448582951
"2016-01-08",0,-17.4086253090278
"2016-01-11",0,-18.1351143154014
"2016-01-12",0,-17.5998642467286
"2016-01-13",0,-19.0664275392032
"2016-01-21",0,-20.0147099219319
"2016-01-22",0,-17.6417347755294
"2016-01-25",0,-19.2848270837729
"2016-01-26",0,-18.0547670895852
"2016-01-27",0,-17.6869991361155
"2016-01-28",0,-16.1118033687513
"2016-01-29",0,-14.5807373671827
"2016-02-01",0,-15.6353929878061
"2016-02-02",0,-17.2004072598142
"2016-02-03",0,-16.2362803603632
"2016-02-04",0,-14.882877969354
"2016-02-05",0,-14.8987224860763
"2016-02-08",0,-16.3958302646193
"2016-02-09",0,-18.094378381391
"2016-02-10",0,-18.8672563905554
"2016-02-11",0,-19.6084652714468
"2016-02-12",0,-17.453889669614
"2016-02-16",0,-16.2973892376717
"2016-02-17",0,-14.2446484945719
"2016-02-18",0,-13.8180408533745
"2016-02-19",0,-14.7289811338782
"2016-02-22",0,-14.6260017277689
"2016-02-23",0,-15.0514847267617
"2016-02-24",0,-15.3717290826503
"2016-02-25",0,-15.2449928540433
"2016-02-26",0,-14.9111632184274
"2016-02-29",0,-14.5332137696016
"2016-03-01",0,-13.7116676154799
"2016-03-02",0,-13.6697970866791
"2016-03-03",0,-13.0768319724831
"2016-03-04",0,-12.5687425106791
"2016-03-07",0,-11.3862160666584
"2016-03-08",0,-11.6419577134531
"2016-03-09",0,-11.0320234403303
"2016-03-10",0,-11.1870548705965
"2016-03-11",0,-10.1414461505388
"2016-03-14",0,-10.3304258512447
"2016-03-15",0,-10.8034424004045
"2016-03-16",0,-10.4390583261343
"2016-03-17",0,-9.52925264042103
"2016-03-18",0,-10.4503744162808
"2016-03-21",0,-9.98868390985346
"2016-03-22",0,-10.4911203028771
"2016-03-23",0,-11.0953915546337
"2016-03-24",0,-11.2311846363922
"2016-03-28",0,-10.9675207312364
"2016-03-29",0,-10.8611474933417
"2016-03-30",0,-10.3247727824643
"2016-03-31",0,-10.4979079664479
"2016-04-01",0,-10.891701931996
"2016-04-04",0,-11.5774550043592
"2016-04-05",0,-11.8365904829393
"2016-04-06",0,-11.5706673407885
"2016-04-07",0,-12.1296841845448
"2016-04-08",0,-11.2164747144603
"2016-04-13",0,-9.38327806330641
"2016-04-14",0,-9.30745926406599
"2016-04-15",0,-9.59148615993407
"2016-04-18",0,-9.10716347321361
"2016-04-19",0,-8.12266363046447
"2016-04-20",0,-7.74131039726741
"2016-04-21",0,-8.02987567229717
"2016-04-22",0,-8.0830622912445
"2016-04-25",0,-8.58662332647268
"2016-04-26",0,-8.54701203466685
"2016-04-27",0,-8.11021294552751
"2016-04-28",0,-8.1385081471868
"2016-04-29",0,-7.72207204875971
"2016-05-02",0,-8.31617175774609
"2016-05-03",0,-9.28029865719712
"2016-05-04",0,-9.81668332066038
"2016-05-05",0,-9.94228495447686
"2016-05-06",0,-9.58130466457795
"2016-05-09",0,-10.5069548670135
"2016-05-10",0,-9.01550015725086
"2016-05-11",0,-9.07094601319315
"2016-05-12",0,-9.09245355128169
"2016-05-13",0,-9.3402729397152
"2016-05-16",0,-8.36822378190302
"2016-05-17",0,-8.20074166669983
"2016-05-18",0,-8.61039010155619
"2016-05-20",0,-8.04119176244371
"2016-05-24",0,-7.70849672161822
"2016-05-25",0,-7.05782651448499
"2016-05-26",0,-7.05216349311878
"2016-05-27",0,-6.65723493278023
"2016-05-30",0,-6.76473281287944
"2016-05-31",0,-7.08838095313925
"2016-06-01",0,-7.09516861670999
"2016-06-02",0,-6.53615177295365
"2016-06-03",0,-6.03484997472042
"2016-06-06",0,-5.75873538462763
"2016-06-07",0,-5.14087885314362
"2016-06-08",0,-5.67612892181647
"2016-06-09",0,-6.23288652857785
"2016-06-10",0,-7.57496287685465
"2016-06-13",0,-7.80694770115171
"2016-06-14",0,-8.56059731439421
"2016-06-15",0,-8.38859672520115
"2016-06-16",0,-8.57417264153573
"2016-06-17",0,-8.35351385997109
"2016-06-20",0,-7.78318092606821
"2016-06-21",0,-7.69492139447671
"2016-06-22",0,-7.69492139447671
"2016-06-23",0,-6.73531296901561
"2016-06-24",0,-8.50401686366151
"2016-06-27",0,-9.88909833552954
"2016-06-28",0,-8.81067593982268
"2016-06-29",0,-7.59759505714776
"2016-06-30",0,-7.47425266032621
"2016-07-04",0,-6.1785653148401
"2016-07-05",0,-6.46599599507943
"2016-07-06",0,-6.49655043373369
"2016-07-07",0,-7.12232922357887
"2016-07-08",0,-6.38564876926323
"2016-07-11",0,-5.61502999709385
"2016-07-12",0,-4.73463420265853
"2016-07-13",0,-4.59432264691012
"2016-07-14",0,-4.40194911441891
"2016-07-15",0,-4.52302232165961
"2016-07-18",0,-4.20618175014232
"2016-07-19",0,-4.26276220087503
"2016-07-20",0,-4.11224924459873
"2016-07-21",0,-4.03756504014873
"2016-07-22",0,-3.77503572978332
"2016-07-25",0,-4.43702202706306
"2016-07-26",0,-4.10206774924261
"2016-07-27",0,-4.22089167207423
"2016-07-28",0,-4.16657045833648
"2016-07-29",0,-4.10773077060881
"2016-08-02",0,-4.920220071579
"2016-08-03",0,-4.59544728911465
"2016-08-04",0,-4.71992428072661
"2016-08-05",0,-3.80332097885672
"2016-08-08",0,-3.08136039905889
"2016-08-09",0,-2.59816235454295
"2016-08-10",0,-2.80863964075145
"2016-08-11",0,-2.61514146605571
"2016-08-12",0,-2.96480566580808
"2016-08-15",0,-2.79392971881953
"2016-08-16",0,-3.32917978749239
"2016-08-17",0,-3.32013288692667
"2016-08-18",0,-3.40499858673281
"2016-08-19",0,-3.39254790179584
"2016-08-22",0,-2.87767077642113
"2016-08-23",0,-2.67398115378337
"2016-08-24",0,-3.4842112177586
"2016-08-25",0,-3.51363106162244
"2016-08-26",0,-3.45139754210939
"2016-08-29",0,-3.1005987475666
"2016-08-30",0,-2.96480566580808
"2016-08-31",0,-3.6573464017421
"2016-09-01",0,-3.17981137859238
"2016-09-02",0,-2.50537439637566
"2016-09-06",0,-2.55516718353763
"2016-09-07",0,-2.61740070305067
"2016-09-08",0,-2.64795514170491
"2016-09-09",0,-4.20844098713727
"2016-09-12",0,-3.8542483608091
"2016-09-13",0,-5.54373962442922
"2016-09-14",0,-5.40907118487525
"2016-09-15",0,-4.33405257353965
"2016-09-16",0,-4.59658188390508
"2016-09-19",0,-4.40420835141386
"2016-09-20",0,-4.28765361816308
"2016-09-21",0,-3.13341242321581
"2016-09-22",0,-2.57327093725491
"2016-09-23",0,-3.13228778101127
"2016-09-26",0,-3.64942414338093
"2016-09-27",0,-3.97872535242106
"2016-09-28",0,-2.85617319091845
"2016-09-29",0,-2.67737498556875
"2016-09-30",0,-2.85503859612805
"2016-10-03",0,-3.09946415277617
"2016-10-04",0,-3.96854385706494
"2016-10-05",0,-3.39481709137668
"2016-10-06",0,-3.47402972240247
"2016-10-07",0,-3.70035152533331
"2016-10-11",0,-3.69242926697214
"2016-10-12",0,-3.3246513609166
"2016-10-13",0,-3.13228778101127
"2016-10-14",0,-3.57134610714556
"2016-10-17",0,-3.52834098355433
"2016-10-18",0,-2.4793483842972
"2016-10-19",0,-1.91580311396508
"2016-10-20",0,-1.87620177474511
"2016-10-21",0,-1.24589455832415
"2016-10-24",0,-1.23910689475338
"2016-10-25",0,-1.58084883614461
"2016-10-26",0,-1.73701486120124
"2016-10-27",0,-1.35792086499914
"2016-10-28",0,-1.70759501733739
"2016-10-31",0,-1.73362102941585
"2016-11-01",0,-1.8569634262374
"2016-11-02",0,-2.95914264444188
"2016-11-03",0,-3.08361963605384
"2016-11-04",0,-3.60303514059023
"2016-11-07",0,-2.53253500324454
"2016-11-08",0,-2.44879394564296
"2016-11-09",0,-1.74833095134778
"2016-11-10",0,-1.65327380359964
"2016-11-11",0,-2.8063804037565
"2016-11-14",0,-2.52574733967379
"2016-11-15",0,-1.55029439749036
"2016-11-16",0,-1.61706629616507
"2016-11-17",0,-0.881520436639838
"2016-11-18",0,-0.614462699698637
"2016-11-21",0,0
"2016-11-22",0,0
"2016-11-23",0,0
"2016-11-24",0,0
