"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2020-05-02";"CTC.A.TO";"93.589996000000";"0.038854191599";"Value";"2021-05-03";"CTC.A.TO";"197.399994000000";"0.038854191599";"Value";"2022-05-02";"CTC.A.TO";"177.850006000000";"0.038854191599";"Value"
"2020-05-02";"EMA.TO";"54.509998000000";"0.010191810236";"Core";"2021-05-03";"EMA.TO";"56.320000000000";"0.010563406571";"Core";"2022-05-02";"EMA.TO";"61.639999000000";"0.008582421254";"Core"
"2020-05-02";"BHC.TO";"23.510000000000";"0.023630606361";"Core";"2021-05-03";"BHC.TO";"38.590000000000";"0.015416715679";"Core";"2022-05-02";"BHC.TO";"24.260000000000";"0.021806283492";"Core"
"2020-05-02";"WCN.TO";"120.400002000000";"0.004614248724";"Core";"2021-05-03";"WCN.TO";"147.639999000000";"0.004029606219";"Core";"2022-05-02";"WCN.TO";"173.289993000000";"0.003052804310";"Core"
"2020-05-02";"SHOP.TO";"92.896004000000";"0.035882418939";"Growth";"2021-05-03";"SHOP.TO";"137.500000000000";"0.033748816385";"Growth";"2022-05-02";"SHOP.TO";"58.326000000000";"0.009070062022";"Core"
"2020-05-02";"H.TO";"25.070000000000";"0.132961042415";"Growth";"2021-05-03";"H.TO";"29.670000000000";"0.020051602901";"Core";"2022-05-02";"H.TO";"34.410000000000";"0.015374031895";"Core"
"2020-05-02";"WEED.TO";"22.219999000000";"0.163652736274";"Value";"2021-05-03";"WEED.TO";"31.360001000000";"0.163652736274";"Value";"2022-05-02";"WEED.TO";"7.800000000000";"0.163652736274";"Value"
"2020-05-02";"QSR.TO";"69.059998000000";"0.008044534776";"Core";"2021-05-03";"QSR.TO";"86.480003000000";"0.006879406076";"Core";"2022-05-02";"QSR.TO";"73.330002000000";"0.007214242780";"Core"
"2020-05-02";"DOL.TO";"42.599998000000";"0.013041210837";"Core";"2021-05-03";"DOL.TO";"56.770000000000";"0.010479673385";"Core";"2022-05-02";"DOL.TO";"71.550003000000";"0.007393716497";"Core"
"2020-05-02";"L.TO";"67.769997000000";"0.008197662390";"Core";"2021-05-03";"L.TO";"68.320000000000";"0.008708007290";"Core";"2022-05-02";"L.TO";"116.480003000000";"0.065098094744";"Growth"
"2020-05-02";"CM.TO";"40.880001000000";"0.013589910518";"Core";"2021-05-03";"CM.TO";"64.114998000000";"0.009279124645";"Core";"2022-05-02";"CM.TO";"70.919998000000";"0.007459397243";"Core"
"2020-05-02";"BMO.TO";"68.559998000000";"0.008103202622";"Core";"2021-05-03";"BMO.TO";"115.809998000000";"0.005137130372";"Core";"2022-05-02";"BMO.TO";"135.360001000000";"0.056018219674";"Growth"
"2020-05-02";"SU.TO";"23.730000000000";"0.153239091292";"Value";"2021-05-03";"SU.TO";"26.930000000000";"0.153239091292";"Value";"2022-05-02";"SU.TO";"46.419998000000";"0.153239091292";"Value"
"2020-05-02";"OTEX.TO";"53.820000000000";"0.010322474091";"Core";"2021-05-03";"OTEX.TO";"58.259998000000";"0.010211655999";"Core";"2022-05-02";"OTEX.TO";"51.669998000000";"0.010238445094";"Core"
"2020-05-02";"GIL.TO";"18.990000000000";"0.191488343147";"Value";"2021-05-03";"GIL.TO";"44.060001000000";"0.191488343147";"Value";"2022-05-02";"GIL.TO";"43.709999000000";"0.191488343147";"Value"
"2020-05-02";"TRP.TO";"64.989998000000";"0.008548323937";"Core";"2021-05-03";"TRP.TO";"61.180000000000";"0.009724273587";"Core";"2022-05-02";"TRP.TO";"68.279999000000";"0.007747809685";"Core"
