"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2015-03-02";"CTC.A.TO";"132.889999000000";"0.004703137969";"Core";"2016-03-01";"CTC.A.TO";"135.000000000000";"0.010177785485";"Core";"2017-03-01";"CTC.A.TO";"152.899994000000";"0.009187213536";"Core";"2018-03-01";"CTC.A.TO";"175.320007000000";"0.007574511441";"Core";"2019-03-01";"CTC.A.TO";"147.820007000000";"0.009622173869";"Core";"2020-03-02";"CTC.A.TO";"133.860001000000";"0.009942982192";"Core";"2021-03-01";"CTC.A.TO";"168.059998000000";"0.010089561694";"Core";"2022-03-01";"CTC.A.TO";"183.649994000000";"0.010352089513";"Core"
"2015-03-02";"EMA.TO";"41.389999000000";"0.015100266130";"Core";"2016-03-01";"EMA.TO";"45.650002000000";"0.030098597596";"Core";"2017-03-01";"EMA.TO";"45.509998000000";"0.030866292163";"Core";"2018-03-01";"EMA.TO";"41.360001000000";"0.231173506779";"Value";"2019-03-01";"EMA.TO";"47.009998000000";"0.231173506779";"Value";"2020-03-02";"EMA.TO";"57.570000000000";"0.231173506779";"Value";"2021-03-01";"EMA.TO";"50.970001000000";"0.033267641451";"Core";"2022-03-01";"EMA.TO";"59.279999000000";"0.032070870598";"Core"
"2015-03-02";"BHC.TO";"254.949997000000";"0.013074459198";"Growth";"2016-03-01";"BHC.TO";"87.940002000000";"0.015624300764";"Core";"2017-03-01";"BHC.TO";"18.200001000000";"0.077182682275";"Core";"2018-03-01";"BHC.TO";"19.440001000000";"0.491838270562";"Value";"2019-03-01";"BHC.TO";"32.240002000000";"0.491838270562";"Value";"2020-03-02";"BHC.TO";"30.760000000000";"0.491838270562";"Value";"2021-03-01";"BHC.TO";"40.200001000000";"0.295262729629";"Growth";"2022-03-01";"BHC.TO";"29.830000000000";"0.063733193998";"Core"
"2015-03-02";"WCN.TO";"49.235027000000";"0.012694214629";"Core";"2016-03-01";"WCN.TO";"56.600899000000";"0.133513881511";"Growth";"2017-03-01";"WCN.TO";"78.419998000000";"0.194482265295";"Growth";"2018-03-01";"WCN.TO";"90.919998000000";"0.105162084051";"Growth";"2019-03-01";"WCN.TO";"111.320000000000";"0.105056379844";"Growth";"2020-03-02";"WCN.TO";"132.550003000000";"0.010041249159";"Core";"2021-03-01";"WCN.TO";"125.779999000000";"0.013481091839";"Core";"2022-03-01";"WCN.TO";"160.270004000000";"0.011862239530";"Core"
"2015-03-02";"WEED.TO";"2.150000000000";"1.550387596899";"Growth";"2016-03-01";"WEED.TO";"2.980000000000";"0.461074174650";"Core";"2017-03-01";"WEED.TO";"11.900000000000";"1.281621752562";"Growth";"2018-03-01";"WEED.TO";"29.959999000000";"0.319136742013";"Growth";"2019-03-01";"WEED.TO";"62.529999000000";"0.187028248700";"Growth";"2020-03-02";"WEED.TO";"24.790001000000";"0.053689695539";"Core";"2021-03-01";"WEED.TO";"43.910000000000";"0.245741537988";"Value";"2022-03-01";"WEED.TO";"8.840000000000";"0.245741537988";"Value"
"2015-03-02";"QSR.TO";"55.910000000000";"1.550387596899";"Growth";"2016-03-01";"QSR.TO";"48.349998000000";"0.028417809665";"Core";"2017-03-01";"QSR.TO";"73.239998000000";"0.208237292080";"Growth";"2018-03-01";"QSR.TO";"74.919998000000";"0.127620618350";"Growth";"2019-03-01";"QSR.TO";"83.889999000000";"0.016954938915";"Core";"2020-03-02";"QSR.TO";"79.230003000000";"0.016798782730";"Core";"2021-03-01";"QSR.TO";"77.660004000000";"0.138945536663";"Value";"2022-03-01";"QSR.TO";"69.599998000000";"0.138945536663";"Value"
"2015-03-02";"DOL.TO";"21.113333000000";"0.157878120585";"Growth";"2016-03-01";"DOL.TO";"26.856667000000";"0.281382858212";"Growth";"2017-03-01";"DOL.TO";"34.456669000000";"0.442622554591";"Growth";"2018-03-01";"DOL.TO";"49.696667000000";"0.192393917918";"Growth";"2019-03-01";"DOL.TO";"35.950001000000";"0.039564666733";"Core";"2020-03-02";"DOL.TO";"39.639999000000";"0.033576378398";"Core";"2021-03-01";"DOL.TO";"48.980000000000";"0.034619267416";"Core";"2022-03-01";"DOL.TO";"65.180000000000";"0.029167860954";"Core"
"2015-03-02";"L.TO";"50.313503000000";"0.012422112609";"Core";"2016-03-01";"L.TO";"56.398712000000";"0.133992523136";"Growth";"2017-03-01";"L.TO";"55.651127000000";"0.025241625288";"Core";"2018-03-01";"L.TO";"52.266880000000";"0.182932986847";"Value";"2019-03-01";"L.TO";"64.889999000000";"0.182932986847";"Value";"2020-03-02";"L.TO";"67.360001000000";"0.182932986847";"Value";"2021-03-01";"L.TO";"61.740002000000";"0.027464393637";"Core";"2022-03-01";"L.TO";"98.019997000000";"0.019395646145";"Core"
"2015-03-02";"CM.TO";"47.750000000000";"0.013089005236";"Core";"2016-03-01";"CM.TO";"45.744999000000";"0.030036092917";"Core";"2017-03-01";"CM.TO";"59.224998000000";"0.023718445623";"Core";"2018-03-01";"CM.TO";"58.375000000000";"0.022748837667";"Core";"2019-03-01";"CM.TO";"55.950001000000";"0.025421801308";"Core";"2020-03-02";"CM.TO";"51.720001000000";"0.025734098615";"Core";"2021-03-01";"CM.TO";"59.330002000000";"0.028580004397";"Core";"2022-03-01";"CM.TO";"78.675003000000";"0.193317938809";"Growth"
"2015-03-02";"BMO.TO";"77.150002000000";"0.008101101540";"Core";"2016-03-01";"BMO.TO";"75.980003000000";"0.018083719218";"Core";"2017-03-01";"BMO.TO";"101.900002000000";"0.013785327449";"Core";"2018-03-01";"BMO.TO";"96.440002000000";"0.013769840018";"Core";"2019-03-01";"BMO.TO";"103.150002000000";"0.013789139903";"Core";"2020-03-02";"BMO.TO";"92.099998000000";"0.014451331542";"Core";"2021-03-01";"BMO.TO";"106.099998000000";"0.015981637606";"Core";"2022-03-01";"BMO.TO";"144.669998000000";"0.105130916057";"Growth"
