"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-03-18";"BTC.USD";"41801.156250000000";"0.000095691133";"Core"
"2022-03-18";"SOL.USD";"89.822037000000";"0.148441671762";"Growth"
"2022-03-18";"BCH.USD";"305.863892000000";"0.065388561786";"Value"
"2022-03-18";"MATIC.USD";"1.499555000000";"2.667458012544";"Core"
"2022-03-18";"ALGO.USD";"0.757296000000";"5.281950518688";"Core"
"2022-03-18";"LINK.USD";"15.028581000000";"0.266159526305";"Core"
"2022-03-18";"ETH.USD";"2945.343018000000";"0.004526920380";"Growth"
"2022-03-18";"LTC.USD";"112.115868000000";"0.035677376194";"Core"
"2022-03-18";"ADA.USD";"0.853433000000";"23.434762892928";"Value"
"2022-03-18";"AVAX.USD";"85.762383000000";"0.155468316842";"Growth"
