"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-03-13";"BTC.USD";"37849.664060000003";"0.000105681255";"Core"
"2022-03-13";"SOL.USD";"78.936073000000";"0.168913056181";"Growth"
"2022-03-13";"BCH.USD";"280.412231000000";"0.071323565055";"Value"
"2022-03-13";"MATIC.USD";"1.362876000000";"2.934969872534";"Core"
"2022-03-13";"ALGO.USD";"0.682473000000";"5.861037726035";"Core"
"2022-03-13";"LINK.USD";"12.740458000000";"0.313960455739";"Core"
"2022-03-13";"ETH.USD";"2518.944580000000";"0.005293222185";"Growth"
"2022-03-13";"LTC.USD";"102.114799000000";"0.039171599407";"Core"
"2022-03-13";"ADA.USD";"0.790995000000";"25.284609890075";"Value"
"2022-03-13";"AVAX.USD";"68.075996000000";"0.195859541054";"Growth"
