"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-03-05";"BTC.USD";"39400.585939999997";"0.000338404443";"Growth"
"2022-03-05";"SOL.USD";"89.647842000000";"0.148730109235";"Growth"
"2022-03-05";"BCH.USD";"293.979858000000";"0.068031871762";"Value"
"2022-03-05";"MATIC.USD";"1.508266000000";"2.652052091607";"Core"
"2022-03-05";"ALGO.USD";"0.773815000000";"5.169194187241";"Core"
"2022-03-05";"LINK.USD";"14.022286000000";"1.426300961198";"Value"
"2022-03-05";"ETH.USD";"2664.831055000000";"0.001501033243";"Core"
"2022-03-05";"LTC.USD";"104.977188000000";"0.038103516356";"Core"
"2022-03-05";"ADA.USD";"0.865672000000";"4.620687743164";"Core"
"2022-03-05";"AVAX.USD";"76.727425000000";"0.173775326532";"Growth"
