"","2022-01-20_to_2022-12-01_Index_3QRank","2022-01-20_to_2022-12-01_Crypto10_Index"
"2022-01-20",0,0
"2022-01-21",-12.885281254634,-11.22566
"2022-01-22",-20.304848989724,-11.22566
"2022-01-23",-16.4244437120949,-11.22566
"2022-01-24",-19.9231164709423,-24.68499
"2022-01-25",-18.6376854657265,-20.53265
"2022-01-26",-19.1856374413294,-17.78351
"2022-01-27",-19.8784774256744,-17.18213
"2022-01-28",-17.4027208783658,-10.39519
"2022-01-29",-15.4246949079209,-10.39519
"2022-01-30",-17.6698981672732,-10.39519
"2022-01-31",-16.4110333972937,-9.67927000000001
"2022-02-01",-13.4065483656995,-8.50515000000001
"2022-02-02",-18.3968231562185,-11.22566
"2022-02-03",-17.802449539175,-13.68843
"2022-02-04",-9.52744401540316,-6.01375000000001
"2022-02-05",-8.1117406468962,-6.01375000000001
"2022-02-06",-6.13144673399263,-6.01375000000001
"2022-02-07",-0.0521748196378513,0
"2022-02-08",-1.48302712640173,0
"2022-02-09",0,0
"2022-02-10",-3.42101590509231,-0.519266792616624
"2022-02-11",-10.7642928233961,-11.1505887059616
"2022-02-12",-10.5567134529353,-11.1505887059616
"2022-02-13",-11.4786517156655,-11.1505887059616
"2022-02-14",-10.8483459920325,-9.26482281941349
"2022-02-15",-3.94216685088835,-4.70073397850554
"2022-02-16",-5.13011623623781,-4.15414388452406
"2022-02-17",-12.9068006130424,-8.71823272543203
"2022-02-18",-14.9557460676905,-9.81142245698607
"2022-02-19",-14.171095893948,-9.81142245698607
"2022-02-20",-18.417448572374,-9.81142245698607
"2022-02-21",-24.1656717171668,-9.81142245698607
"2022-02-22",-21.0756629564542,-16.9171891146563
"2022-02-23",-22.4293767563699,-16.3159333307629
"2022-02-24",-21.1673121975136,-18.1470335273991
"2022-02-25",-17.3454755558791,-16.1246225032534
"2022-02-26",-17.3350240110968,-16.1246225032534
"2022-02-27",-21.5698015066679,-16.1246225032534
"2022-02-28",-12.3708604681276,-13.3096448677048
"2022-03-01",-12.4289408269778,-11.6698554985782
"2022-03-02",-13.7373693970114,-12.3531002737484
"2022-03-03",-16.0906658898445,-14.8674547891458
"2022-03-04",-22.0988358238405,-19.8688214313936
"2022-03-05",-20.5230701816216,-19.8688214313936
"2022-03-06",-23.9291437051875,-19.8688214313936
"2022-03-07",-25.6451940959327,-22.4651553944767
"2022-03-08",-24.2085571650018,-22.328500713288
"2022-03-09",-19.1652197628983,-17.6277667347825
"2022-03-10",-23.2684433187269,-19.1855671126323
"2022-03-11",-24.208304017756,-19.9234775777144
"2022-03-12",-23.8535967082278,-19.9234775777144
"2022-03-13",-26.3502221563279,-19.9234775777144
"2022-03-14",-24.3216511797819,-19.2402328025442
"2022-03-15",-23.6606953953964,-16.9171891146563
"2022-03-16",-19.880779759982,-17.2178217783986
"2022-03-17",-19.4626050428203,-17.6004338898265
"2022-03-18",-16.6289366747985,-15.6326885555927
"2022-03-19",-13.4760908117719,-15.6326885555927
"2022-03-20",-15.8291495985804,-15.6326885555927
"2022-03-21",-14.3296328620193,-15.6053557106368
"2022-03-22",-10.4988188125093,-14.1568771690197
"2022-03-23",-9.41015774817524,-17.1904889334426
"2022-03-24",-6.7245201143749,-12.7083890838114
"2022-03-25",-8.70811464349663,-9.42881034555816
"2022-03-26",-7.48146373055952,-9.42881034555816
"2022-03-27",-3.4092410176805,-9.42881034555816
"2022-03-28",-4.56232350869366,-8.44493290664573
"2022-03-29",-2.44602245758648,-6.39518903754411
"2022-03-30",-0.466706751952861,-8.44493290664573
"2022-03-31",-1.89977151755659,-11.8065006361758
"2022-04-01",0,-9.48346649187898
"2022-04-02",0,-9.48346649187898
"2022-04-03",0,-9.48346649187898
"2022-04-04",-2.07493237444256,-8.63624373415526
"2022-04-05",-5.19826294216991,-10.2213769569611
"2022-04-06",-13.6952368781579,-15.3867215817624
"2022-04-07",-10.937107518524,-14.4848331341268
