"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-16";"BTC.USD";"43113.878909999999";"0.000092777549";"Core"
"2022-01-16";"SOL.USD";"147.856522000000";"0.090177512314";"Growth"
"2022-01-16";"BCH.USD";"388.711609000000";"0.051452026482";"Value"
"2022-01-16";"MATIC.USD";"2.329822000000";"5.722897858005";"Growth"
"2022-01-16";"ALGO.USD";"1.430372000000";"2.796475322504";"Core"
"2022-01-16";"LINK.USD";"25.553156000000";"0.156536437221";"Core"
"2022-01-16";"ETH.USD";"3350.921875000000";"0.001193701360";"Core"
"2022-01-16";"LTC.USD";"146.533203000000";"0.136487837504";"Value"
"2022-01-16";"ADA.USD";"1.407251000000";"2.842421145908";"Core"
"2022-01-16";"AVAX.USD";"92.239799000000";"0.144550763097";"Growth"
