"","2021-09-27_to_2022-12-01_Index_3QRank","2021-09-27_to_2022-12-01_Crypto10_Index"
"2021-09-27",0,0
"2021-09-28",-4.10251195045299,-6.48441
"2021-09-29",-0.885428086843865,-12.94623
"2021-09-30",0,-5.12878000000001
"2021-10-01",0,-3.38906
"2021-10-02",0,-3.38906
"2021-10-03",0,-3.38906
"2021-10-04",-3.02145325652199,-5.10619
"2021-10-05",-0.0715965607575364,0
"2021-10-06",-0.835799047019892,0
"2021-10-07",-0.482888030329964,0
"2021-10-08",-0.574509211882035,0
"2021-10-09",0,0
"2021-10-10",-4.76365666252063,0
"2021-10-11",-4.13352789781895,0
"2021-10-12",-5.42703368187969,-7.8201749850077
"2021-10-13",-3.98873233653855,-5.08123014037376
"2021-10-14",-2.81479888735833,0
"2021-10-15",0,0
"2021-10-16",-1.23121232804676,0
"2021-10-17",-2.66589839751488,0
"2021-10-18",-2.84771134943289,-5.28233807592516
"2021-10-19",-1.87421934011949,-8.92532290248523
"2021-10-20",0,-6.73953200654919
"2021-10-21",0,-1.09289947893325
"2021-10-22",0,-2.55009340955729
"2021-10-23",0,-2.55009340955729
"2021-10-24",0,-2.55009340955729
"2021-10-25",0,-4.55374111061316
"2021-10-26",-0.704587235915044,-6.37522949292796
"2021-10-27",-8.11203253369666,-11.4754163120425
"2021-10-28",-0.551263769666244,-8.46995282238915
"2021-10-29",0,-7.10382645823997
"2021-10-30",-3.39067939709085,-7.10382645823997
"2021-10-31",-1.53041211805569,-7.10382645823997
"2021-11-01",-1.08119651683979,-9.47176861098662
"2021-11-02",0,-9.78142735995077
"2021-11-03",0,-8.92532290248523
"2021-11-04",-1.47747936680034,-8.43352095864093
"2021-11-05",-3.15648874476836,-9.10747415929585
"2021-11-06",-1.63580838164659,-9.10747415929585
"2021-11-07",0,-9.10747415929585
"2021-11-08",0,-6.17486633520845
"2021-11-09",0,-7.01275082983466
"2021-11-10",-3.12411927831632,-10.7468193467305
"2021-11-11",-1.62102689325818,-8.92532290248523
"2021-11-12",-4.03231772955448,-8.92532290248523
"2021-11-13",-0.84891345312228,-8.92532290248523
"2021-11-14",0,-8.92532290248523
"2021-11-15",-2.81539926303181,-9.39891294542066
"2021-11-16",-10.1768927527064,-11.1111137984213
"2021-11-17",-8.6218178946287,-15.6466349461951
"2021-11-18",-15.9497199484614,-17.1584726414762
"2021-11-19",-9.85166346506825,-13.7522828363838
"2021-11-20",-6.34120869532497,-13.7522828363838
"2021-11-21",-6.5321941346426,-13.7522828363838
"2021-11-22",-9.46419243054761,-23.0419001905599
"2021-11-23",-7.4946822172178,-21.3114793747199
"2021-11-24",-10.2374028336583,-13.4790559511679
"2021-11-25",-7.73388628919542,-13.4790559511679
"2021-11-26",-16.6695403775366,-12.6229514937024
"2021-11-27",-14.9706818293097,-12.6229514937024
"2021-11-28",-13.5435710628231,-12.6229514937024
"2021-11-29",-9.70258210221916,-9.50820047473484
"2021-11-30",-9.48482250243533,-9.10747415929585
"2021-12-01",-6.19595752503679,-10.94718250445
"2021-12-02",-7.38770527797511,-11.2568331914837
"2021-12-03",-10.7496916673421,-16.393443812416
"2021-12-04",-20.265836561757,-16.393443812416
"2021-12-05",-22.0278266519291,-16.393443812416
"2021-12-06",-17.9523907182732,-17.1402607405673
"2021-12-07",-17.9817025248204,-18.0327889998506
"2021-12-08",-16.1719880352848,-13.5883434804821
"2021-12-09",-23.6666779883791,-13.2240490287913
"2021-12-10",-26.2159545169541,-17.122040777728
"2021-12-11",-22.900497474509,-17.122040777728
"2021-12-12",-22.7110992812128,-17.122040777728
"2021-12-13",-30.6292756078834,-23.4790583697471
"2021-12-14",-29.6909940630612,-21.4936306315305
"2021-12-15",-21.7177346912611,-20.5646624465686
"2021-12-16",-23.5586084087972,-24.5355259849321
"2021-12-17",-22.6387169234872,-23.4608384069077
"2021-12-18",-19.7512966701534,-23.4608384069077
"2021-12-19",-20.9146011036797,-23.4608384069077
"2021-12-20",-21.5188106570325,-26.6484531533717
"2021-12-21",-17.0708159682186,-25.3005467520619
"2021-12-22",-16.9476761475415,-25.4098423433065
"2021-12-23",-12.2665444243351,-24.2076553350591
"2021-12-24",-15.0449684725052,-24.2076553350591
"2021-12-25",-13.5682155875866,-24.2076553350591
"2021-12-26",-11.47159945056,-24.2076553350591
"2021-12-27",-12.584960770375,-21.4025550031252
"2021-12-28",-18.9574217933711,-26.3205825034987
"2021-12-29",-20.6336675157388,-29.9089316273321
"2021-12-30",-19.2512629379675,-29.8178559989268
"2021-12-31",-19.1781242974807,-30.5100211004906
"2022-01-01",-16.4574766357938,-30.5100211004906
"2022-01-02",-16.7176990481634,-30.5100211004906
"2022-01-03",-19.050919914002,-30.4007335711764
"2022-01-04",-20.8736395066107,-28.4153058329599
"2022-01-05",-25.7362522387133,-29.8724997635839
"2022-01-06",-26.0060774932478,-33.1329701756138
"2022-01-07",-30.8268596526729,-34.6083840690772
"2022-01-08",-31.9171422271241,-34.6083840690772
"2022-01-09",-29.9419234238264,-34.6083840690772
"2022-01-10",-32.0614719801617,-35.0819660500822
"2022-01-11",-28.1164759637568,-30.4553773358335
"2022-01-12",-24.6315459216673,-28.4153058329599
"2022-01-13",-28.1287179775695,-32.513660739616
"2022-01-14",-26.185572702737,-31.6939881458987
"2022-01-15",-25.1974478740884,-31.6939881458987
"2022-01-16",-25.4536211286621,-31.6939881458987
