"","2022-01-16_to_2022-12-01_Index_3QRank","2022-01-16_to_2022-12-01_Crypto10_Index"
"2022-01-16",0,0
"2022-01-17",-2.02786892240588,0
"2022-01-18",-4.43072333058685,-1.84000000000001
"2022-01-19",-8.04117637531551,-3.25333000000001
"2022-01-20",-12.302355922689,-6.88
"2022-01-21",-23.5763566522584,-17.33333
"2022-01-22",-30.0327552938394,-17.33333
"2022-01-23",-26.6498956577477,-17.33333
"2022-01-24",-29.6720764803465,-29.86667
"2022-01-25",-28.5823840284327,-26
"2022-01-26",-29.0608368137086,-23.44
"2022-01-27",-29.6630486784897,-22.88
"2022-01-28",-27.5138877110743,-16.56
"2022-01-29",-25.8001038491733,-16.56
"2022-01-30",-27.7777298973886,-16.56
"2022-01-31",-26.6976674045006,-15.89333
"2022-02-01",-24.0683228170556,-14.8
"2022-02-02",-28.4115355773866,-17.33333
"2022-02-03",-27.8904013081982,-19.62667
"2022-02-04",-20.6268087305733,-12.48
"2022-02-05",-19.3624199481689,-12.48
"2022-02-06",-17.6184846097107,-12.48
"2022-02-07",-12.3197461371238,-5.44
"2022-02-08",-13.5676453810673,-6.10666999999999
"2022-02-09",-10.8915864414043,-2.42667
"2022-02-10",-13.8936446373387,-2.93333
"2022-02-11",-20.3911119196694,-13.30667
"2022-02-12",-20.1762120126709,-13.30667
"2022-02-13",-20.9571755793861,-13.30667
"2022-02-14",-20.4220547201235,-11.46667
"2022-02-15",-14.3433019229222,-7.01333
"2022-02-16",-15.4316103304132,-6.48000000000001
"2022-02-17",-22.3418609289431,-10.93333
"2022-02-18",-24.1397013371104,-12
"2022-02-19",-23.4582609622945,-12
"2022-02-20",-27.2090038243352,-12
"2022-02-21",-32.3084974199456,-12
"2022-02-22",-29.5622936289835,-18.93333
"2022-02-23",-30.764090978139,-18.34667
"2022-02-24",-29.6203834818991,-20.13333
"2022-02-25",-26.2516090964616,-18.16
"2022-02-26",-26.232925214286,-18.16
"2022-02-27",-29.9787436267063,-18.16
"2022-02-28",-21.7678504305925,-15.41333
"2022-03-01",-21.8446713186147,-13.81333
"2022-03-02",-23.0256353406488,-14.48
"2022-03-03",-25.0988723392829,-16.93333
"2022-03-04",-30.4856797387915,-21.81333
"2022-03-05",-29.0830918326638,-21.81333
"2022-03-06",-32.1045123296277,-21.81333
"2022-03-07",-33.6386398295297,-24.34667
"2022-03-08",-32.3439768005301,-24.21333
"2022-03-09",-27.8158777307557,-19.62667
"2022-03-10",-31.4870366596276,-21.14667
"2022-03-11",-32.3014576507545,-21.86667
"2022-03-12",-31.976522465846,-21.86667
"2022-03-13",-34.206826020124,-21.86667
"2022-03-14",-32.3826869367361,-21.2
"2022-03-15",-31.8070931072347,-18.93333
"2022-03-16",-28.4545691951901,-19.22667
"2022-03-17",-28.1021329380331,-19.6
"2022-03-18",-25.591319816101,-17.68
"2022-03-19",-22.7408286150372,-17.68
"2022-03-20",-24.800410677608,-17.68
"2022-03-21",-23.4713901421418,-17.65333
"2022-03-22",-19.9415813136049,-16.24
"2022-03-23",-19.0280325368486,-19.2
"2022-03-24",-16.6651729614625,-14.82667
"2022-03-25",-18.3980118495631,-11.62667
"2022-03-26",-17.3354530836909,-11.62667
"2022-03-27",-13.7098802340232,-11.62667
"2022-03-28",-14.7342383013163,-10.66667
"2022-03-29",-12.8611613838306,-8.66667
"2022-03-30",-11.1166055146335,-10.66667
"2022-03-31",-12.3978343878358,-13.94667
"2022-04-01",-10.7087654469306,-11.68
"2022-04-02",-11.5721107216263,-11.68
"2022-04-03",-9.40479130721825,-11.68
"2022-04-04",-11.2472890754218,-10.85333
"2022-04-05",-14.0506232130456,-12.4
"2022-04-06",-21.748609471627,-17.44
"2022-04-07",-19.2845453156908,-16.56
"2022-04-08",-22.8641723282804,-19.70667
"2022-04-09",-21.5790755549896,-19.70667
"2022-04-10",-23.0155051535451,-19.70667
"2022-04-11",-29.5918372574978,-22.72
"2022-04-12",-27.4260001320165,-24
"2022-04-13",-23.5468319989822,-21.04
"2022-04-14",-25.8027489617859,-23.84
"2022-04-15",-24.6042550372811,-23.84
"2022-04-16",-23.8711427098457,-23.84
"2022-04-17",-26.5280187696383,-23.84
"2022-04-18",-24.3749434920194,-23.52
"2022-04-19",-22.7600579887387,-21.92
"2022-04-20",-24.3128168232133,-21.17333
"2022-04-21",-27.1645301826329,-22
"2022-04-22",-27.328043767246,-24.10667
"2022-04-23",-28.2644644151374,-24.10667
"2022-04-24",-29.1644719022034,-24.10667
"2022-04-25",-28.1372539418806,-24.53333
"2022-04-26",-32.6595082631978,-28
"2022-04-27",-30.951289977564,-27.49333
"2022-04-28",-30.9070244747897,-25.28
"2022-04-29",-34.0781804514505,-29.70667
"2022-04-30",-38.4702445060773,-29.70667
"2022-05-01",-36.2536378909125,-29.70667
"2022-05-02",-36.0961305220756,-28.8
"2022-05-03",-36.907373980514,-30.66667
"2022-05-04",-31.6596979153985,-29.70667
"2022-05-05",-37.8291559044482,-38.53333
"2022-05-06",-38.620711518284,-40.32
"2022-05-07",-40.013749451711,-40.32
"2022-05-08",-42.0370654187655,-40.32
"2022-05-09",-51.3170604992177,-47.01333
"2022-05-10",-49.1169778162138,-47.62667
"2022-05-11",-59.1782806079882,-53.38667
"2022-05-12",-60.776050600636,-57.62667
"2022-05-13",-58.4902006977461,-52.66667
"2022-05-14",-56.9248344924751,-52.66667
"2022-05-15",-54.6110709512088,-52.66667
"2022-05-16",-58.0459752951139,-48.4
"2022-05-17",-55.5665670582587,-47.46667
"2022-05-18",-60.2338415450483,-49.33333
"2022-05-19",-58.0555137308277,-49.94667
"2022-05-20",-59.6940241473333,-52.45333
"2022-05-21",-59.1148193764363,-52.45333
"2022-05-22",-57.5424140308082,-52.45333
"2022-05-23",-59.6503437689429,-52.66667
"2022-05-24",-58.9709817577797,-53.28
"2022-05-25",-60.1610603237206,-53.22667
"2022-05-26",-62.8741656262809,-55.33333
"2022-05-27",-64.4245635569148,-57.76
"2022-05-28",-63.1804242823308,-57.76
"2022-05-29",-62.1424576015434,-57.76
"2022-05-30",-59.1419863016028,-57.76
"2022-05-31",-59.0710651356379,-57.33333
"2022-06-01",-62.6291071808933,-59.46667
"2022-06-02",-61.7599196119943,-59.76
"2022-06-03",-63.2612610622795,-60.69333
"2022-06-04",-62.3577650736439,-60.69333
"2022-06-05",-62.8941427517564,-60.69333
"2022-06-06",-61.1816893827962,-58.02667
"2022-06-07",-61.9587183224289,-58.29333
"2022-06-08",-62.6716092288588,-58.93333
"2022-06-09",-62.6758952800363,-60.02667
"2022-06-10",-65.0774389114064,-60.8
"2022-06-11",-67.6962996872138,-60.8
"2022-06-12",-70.1625466844416,-60.8
"2022-06-13",-73.6570330125761,-66.4
"2022-06-14",-72.9503058928094,-69.28
"2022-06-15",-71.1189401304604,-68.05333
"2022-06-16",-74.7571813663065,-68.02667
"2022-06-17",-73.4486523610567,-68.8
"2022-06-18",-74.5548575006824,-68.8
"2022-06-19",-72.2382927330494,-68.8
"2022-06-20",-72.04581758716,-68.8
"2022-06-21",-71.8843410565926,-66.13333
"2022-06-22",-72.7153306480194,-68.24
"2022-06-23",-70.3900842087056,-67.06667
"2022-06-24",-69.2091856191444,-67.97333
"2022-06-25",-68.6602877638036,-67.97333
"2022-06-26",-70.0496051897661,-67.97333
"2022-06-27",-70.6472519140797,-69.33333
"2022-06-28",-72.3073047051216,-71.25333
"2022-06-29",-72.5957285709767,-73.06667
"2022-06-30",-72.9108695711375,-76.4
"2022-07-01",-73.7560846547544,-76.29333
"2022-07-02",-73.2485411525163,-76.29333
"2022-07-03",-73.3511352864962,-76.29333
"2022-07-04",-72.0951030846637,-76.29333
"2022-07-05",-72.7206556229948,-74.85333
"2022-07-06",-72.0478004489747,-75.81333
"2022-07-07",-70.7369346251962,-73.33333
"2022-07-08",-70.8865874182301,-73.89333
"2022-07-09",-70.4453590609885,-73.89333
"2022-07-10",-71.5409347842985,-73.89333
"2022-07-11",-73.3004229284607,-74.29333
"2022-07-12",-74.0406388353261,-75.46667
"2022-07-13",-72.178886548374,-76.10667
"2022-07-14",-70.9761428296037,-74.42667
"2022-07-15",-70.6923705934649,-72.85333
"2022-07-16",-69.1824227070179,-72.85333
"2022-07-17",-69.1955394696642,-72.85333
"2022-07-18",-65.3255043610057,-69.52
"2022-07-19",-64.9009797149189,-68.18667
"2022-07-20",-66.5411700675834,-63.86667
"2022-07-21",-65.5092345562512,-65.36
"2022-07-22",-66.6723818497016,-66.85333
"2022-07-23",-66.5301732505208,-66.85333
"2022-07-24",-65.4807187257149,-66.85333
"2022-07-25",-68.7094940168253,-69.38667
"2022-07-26",-68.9538729841301,-72.24
"2022-07-27",-65.7464370066469,-68.74667
"2022-07-28",-62.8489282492192,-67.28
"2022-07-29",-63.2131314106726,-66.50667
"2022-07-30",-63.640680083114,-66.50667
"2022-07-31",-64.2703067024425,-66.50667
"2022-08-01",-64.7325238919095,-67.65333
"2022-08-02",-65.6973915204132,-66.53333
"2022-08-03",-65.769000983115,-66.05333
"2022-08-04",-65.3895997402735,-67.73333
"2022-08-05",-63.7105386584861,-66.69333
"2022-08-06",-63.9282768882642,-66.69333
"2022-08-07",-63.5323113501168,-66.69333
"2022-08-08",-62.7346055802778,-65.28
