"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-11-24";"BTC.USD";"56280.425779999998";"0.000071072668";"Core";"2022-11-01";"BTC.USD";"20485.273440000001";"0.000181931095";"Growth"
"2021-11-24";"SOL.USD";"214.921539000000";"0.062038143759";"Growth";"2022-11-01";"SOL.USD";"32.248425000000";"0.034670606880";"Core"
"2021-11-24";"BCH.USD";"559.120972000000";"0.035770434310";"Value";"2022-11-01";"BCH.USD";"115.005020000000";"0.035770434310";"Value"
"2021-11-24";"MATIC.USD";"1.680279000000";"7.935190128147";"Growth";"2022-11-01";"MATIC.USD";"0.875333000000";"4.257703318525";"Growth"
"2021-11-24";"ALGO.USD";"1.789303000000";"2.235507345598";"Core";"2022-11-01";"ALGO.USD";"0.360018000000";"3.105601569017";"Core"
"2021-11-24";"LINK.USD";"26.259172000000";"0.761638638111";"Value";"2022-11-01";"LINK.USD";"7.693952000000";"0.761638638111";"Value"
"2021-11-24";"ETH.USD";"4239.981445000000";"0.000943400355";"Core";"2022-11-01";"ETH.USD";"1579.704590000000";"0.002359243774";"Growth"
"2021-11-24";"LTC.USD";"209.806595000000";"0.019065177622";"Core";"2022-11-01";"LTC.USD";"55.127190000000";"0.020281687960";"Core"
"2021-11-24";"ADA.USD";"1.686423000000";"2.371884159550";"Core";"2022-11-01";"ADA.USD";"0.401402000000";"2.785418273138";"Core"
"2021-11-24";"AVAX.USD";"120.228188000000";"0.110900226936";"Growth";"2022-11-01";"AVAX.USD";"18.668783000000";"0.059889949210";"Core"
