"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-11";"BTC.USD";"42735.855470000002";"0.000093598220";"Core"
"2022-01-11";"SOL.USD";"140.183853000000";"0.095113189201";"Growth"
"2022-01-11";"BCH.USD";"369.830750000000";"0.054078791447";"Value"
"2022-01-11";"MATIC.USD";"2.356945000000";"5.657040505117";"Growth"
"2022-01-11";"ALGO.USD";"1.446629000000";"2.765048951735";"Core"
"2022-01-11";"LINK.USD";"26.690950000000";"0.149863530523";"Core"
"2022-01-11";"ETH.USD";"3238.111572000000";"0.001235287886";"Core"
"2022-01-11";"LTC.USD";"131.544983000000";"0.152039245769";"Value"
"2022-01-11";"ADA.USD";"1.185110000000";"3.375214115145";"Core"
"2022-01-11";"AVAX.USD";"89.501816000000";"0.148972768702";"Growth"
