"","2021-10-18_to_2022-12-01_Index_3QRank","2021-10-18_to_2022-12-01_Crypto10_Index"
"2021-10-18",0,0
"2021-10-19",0,-3.84614999999999
"2021-10-20",0,-1.53846
"2021-10-21",0,0
"2021-10-22",0,-1.4732949842123
"2021-10-23",0,-1.4732949842123
"2021-10-24",-2.41481491895433,-1.4732949842123
"2021-10-25",0,-3.49908276982446
"2021-10-26",-0.828211068535889,-5.34070628830332
"2021-10-27",-8.90869479735278,-10.4972387330464
"2021-10-28",-2.03633666642229,-7.45856184284164
"2021-10-29",-1.08317145085274,-6.07735378040947
"2021-10-30",-4.43195015791967,-6.07735378040947
"2021-10-31",-2.78647376077958,-6.07735378040947
"2021-11-01",-2.01722731434771,-8.4714605238612
"2021-11-02",0,-8.7845330744889
"2021-11-03",0,-7.91896772246135
"2021-11-04",-2.12382156791654,-7.42173090470037
"2021-11-05",-2.14955198904998,-8.10313198959464
"2021-11-06",-1.12333478972857,-8.10313198959464
"2021-11-07",-0.347492688069218,-8.10313198959464
"2021-11-08",0,-5.13812655209941
"2021-11-09",0,-5.98526685862933
"2021-11-10",-3.12212178078687,-9.76059124094021
"2021-11-11",-1.77229697968069,-7.91896772246135
"2021-11-12",-3.51054148929751,-7.91896772246135
"2021-11-13",-1.7507584433389,-7.91896772246135
"2021-11-14",-2.00973512703122,-7.91896772246135
"2021-11-15",-4.58543716487224,-8.3977890711517
"2021-11-16",-11.9066432445046,-10.1289197752068
"2021-11-17",-11.0693131710589,-14.7145535259063
"2021-11-18",-17.6780099633925,-16.2430949173305
"2021-11-19",-12.2049186086795,-12.799268131145
"2021-11-20",-10.118548531387,-12.799268131145
"2021-11-21",-9.96622244345857,-12.799268131145
"2021-11-22",-13.8584632767731,-22.1915308378186
"2021-11-23",-11.7497829372066,-20.4419942411199
"2021-11-24",-14.3322071025674,-12.5230265186585
"2021-11-25",-12.7314099708552,-12.5230265186585
"2021-11-26",-20.4603359395191,-11.657461166631
"2021-11-27",-19.2259602133661,-11.657461166631
"2021-11-28",-17.3777782728878,-11.657461166631
"2021-11-29",-14.6386141691325,-8.50829146200246
"2021-11-30",-14.5357930298219,-8.10313198959464
"2021-12-01",-11.2995172423475,-9.96317097714414
"2021-12-02",-11.1192643484889,-10.2762435277718
"2021-12-03",-14.8491841980242,-15.4696164870831
"2021-12-04",-23.1680330051699,-15.4696164870831
"2021-12-05",-24.756272785842,-15.4696164870831
"2021-12-06",-21.4075783378673,-16.2246794482599
"2021-12-07",-20.8822986006879,-17.1270757384287
"2021-12-08",-18.5647175283681,-12.6335193330823
"2021-12-09",-26.1040944603711,-12.2652003752427
"2021-12-10",-29.3443131819521,-16.2062639791893
"2021-12-11",-25.8849886413778,-16.2062639791893
