"","2021-12-25_to_2022-12-01_Index_3QRank","2021-12-25_to_2022-12-01_Crypto10_Index"
"2021-12-25",0,0
"2021-12-26",0,0
"2021-12-27",-0.794151080581817,0
"2021-12-28",-8.84290384322959,-6.25723775356909
"2021-12-29",-10.8260790432133,-10.8227083183262
"2021-12-30",-9.17645022332063,-10.7068367594806
"2021-12-31",-9.64000634231408,-11.5874837501614
"2022-01-01",-6.13926833600168,-11.5874837501614
"2022-01-02",-5.52205671113128,-11.5874837501614
"2022-01-03",-5.99791959087518,-11.448430165062
"2022-01-04",-7.66935418051322,-8.92236075186526
"2022-01-05",-10.752336100423,-10.7763539089245
"2022-01-06",-11.13705703861,-14.924683004595
"2022-01-07",-15.0813754514994,-16.8018485448023
"2022-01-08",-16.2432082098428,-16.8018485448023
"2022-01-09",-13.085678535405,-16.8018485448023
"2022-01-10",-14.8315134521475,-17.4043980083901
"2022-01-11",-12.4260541295277,-11.5179569576117
"2022-01-12",-8.63231123826994,-8.92236075186526
"2022-01-13",-13.5099233452454,-14.1367255465061
"2022-01-14",-10.8236609855363,-13.093852587578
"2022-01-15",-10.2884456625376,-13.093852587578
"2022-01-16",-10.0225575704908,-13.093852587578
"2022-01-17",-12.557332324699,-13.093852587578
"2022-01-18",-15.3923516574782,-14.692930243798
"2022-01-19",-19.072479879558,-15.9212015541215
"2022-01-20",-23.3239852583411,-19.0730024571598
"2022-01-21",-33.386469196815,-28.1575891772724
"2022-01-22",-39.0951375634825,-28.1575891772724
"2022-01-23",-36.0795617764572,-28.1575891772724
"2022-01-24",-39.0062233097521,-39.0498242881484
"2022-01-25",-38.2127854172361,-35.6894526505667
"2022-01-26",-38.6861589458167,-33.464653147611
"2022-01-27",-39.2232310254198,-32.9779848859746
"2022-01-28",-36.9592739424939,-27.4855129211349
"2022-01-29",-35.5926479715374,-27.4855129211349
"2022-01-30",-35.7713813177684,-27.4855129211349
"2022-01-31",-35.1447798807379,-26.9061358406951
"2022-02-01",-33.237970668063,-25.9559620574646
"2022-02-02",-37.4484192837307,-28.1575891772724
"2022-02-03",-36.7603246209859,-30.1506359194311
"2022-02-04",-30.6305572796477,-23.939742932158
"2022-02-05",-29.819578938661,-23.939742932158
"2022-02-06",-28.2819684038812,-23.939742932158
"2022-02-07",-23.7214211248677,-17.8215491205825
"2022-02-08",-24.9289921672589,-18.4009262010223
"2022-02-09",-22.8087951276986,-15.2027805316881
"2022-02-10",-26.0590245038687,-15.6431040270285
"2022-02-11",-31.7675714080966,-24.6581639545914
"2022-02-12",-32.0576180786139,-24.6581639545914
"2022-02-13",-33.0382834475864,-24.6581639545914
"2022-02-14",-32.3849226767311,-23.0590959414771
"2022-02-15",-26.6942362604074,-19.1888740160054
"2022-02-16",-27.4863396760355,-18.7253781375171
"2022-02-17",-33.7434551700831,-22.595590419883
"2022-02-18",-35.4053293169562,-23.5225918199655
"2022-02-19",-34.6617431926698,-23.5225918199655
"2022-02-20",-38.1764614081179,-23.5225918199655
"2022-02-21",-42.6352685323303,-23.5225918199655
"2022-02-22",-40.292313750106,-29.5480864558433
"2022-02-23",-41.6218397042006,-29.0382361679532
"2022-02-24",-41.2465015607211,-30.5909594147715
"2022-02-25",-37.861888937787,-28.8760101997058
"2022-02-26",-37.794142595677,-28.8760101997058
"2022-02-27",-41.3329261948164,-28.8760101997058
"2022-02-28",-34.5242700716948,-26.4889847285027
"2022-03-01",-34.1395015824507,-25.0984874499318
"2022-03-02",-34.9086466781601,-25.6778645303716
"2022-03-03",-36.6929321108697,-27.8099648576297
"2022-03-04",-41.2723559955471,-32.0509834858921
"2022-03-05",-39.9788095091313,-32.0509834858921
"2022-03-06",-42.6315826896989,-32.0509834858921
"2022-03-07",-44.1195869549886,-34.2526009625941
"2022-03-08",-43.0749603329344,-34.1367294037485
"2022-03-09",-39.4044578934476,-30.1506359194311
"2022-03-10",-42.4540174706908,-31.4716064054523
"2022-03-11",-43.1177490454288,-32.097328252188
"2022-03-12",-42.865484607711,-32.097328252188
"2022-03-13",-44.6959641036944,-32.097328252188
"2022-03-14",-42.9684662752709,-31.517960814854
"2022-03-15",-42.2655970276208,-29.5480864558433
"2022-03-16",-39.0722395281367,-29.8030115997884
"2022-03-17",-38.9268625299576,-30.1274635362831
"2022-03-18",-36.7278688496786,-28.4588590875134
"2022-03-19",-35.1211080791057,-28.4588590875134
"2022-03-20",-37.1054067011057,-28.4588590875134
"2022-03-21",-35.9126260509419,-28.4356867043654
"2022-03-22",-33.9635422560936,-27.2074153940419
"2022-03-23",-32.5164773591163,-29.7798392166404
"2022-03-24",-30.3242910535325,-25.9791440837184
"2022-03-25",-32.1543840484147,-23.1981398834708
"2022-03-26",-30.9991985115784,-23.1981398834708
"2022-03-27",-27.7011347367915,-23.1981398834708
"2022-03-28",-28.5438955196801,-22.3638473021917
"2022-03-29",-26.8555801497412,-20.6257257039781
"2022-03-30",-25.5079610777768,-22.3638473021917
"2022-03-31",-27.0756523100664,-25.2143686518832
"2022-04-01",-25.1790057376354,-23.2444942928725
"2022-04-02",-25.6995729887452,-23.2444942928725
"2022-04-03",-23.5512771488196,-23.2444942928725
"2022-04-04",-25.4491000751483,-22.5260732704391
"2022-04-05",-27.9469875214967,-23.8702161396083
"2022-04-06",-34.1905570587955,-28.2502883529701
"2022-04-07",-32.1071189856013,-27.4855129211349
"2022-04-08",-35.0898134074938,-30.2201627119808
"2022-04-09",-33.8848296253949,-30.2201627119808
"2022-04-10",-34.9705863913672,-30.2201627119808
"2022-04-11",-40.7514648612279,-32.8389313008752
"2022-04-12",-39.1144492172903,-33.9513310523531
"2022-04-13",-36.9749584151681,-31.3789072297546
"2022-04-14",-39.107216005889,-33.8122774672537
"2022-04-15",-37.8134213848632,-33.8122774672537
"2022-04-16",-37.2465134939004,-33.8122774672537
"2022-04-17",-39.3032959240435,-33.8122774672537
"2022-04-18",-37.6745579911301,-33.5341799401607
"2022-04-19",-36.2066380582734,-32.1436826615898
"2022-04-20",-37.335635214301,-31.4947787886003
"2022-04-21",-39.547230817986,-32.2132094541395
"2022-04-22",-39.8379001316733,-34.0440302280508
"2022-04-23",-40.5670266350592,-34.0440302280508
"2022-04-24",-41.17082463059,-34.0440302280508
"2022-04-25",-40.4339999269538,-34.4148269308415
"2022-04-26",-44.4244425069728,-37.4275742487804
"2022-04-27",-43.1071113822388,-36.98725075344
"2022-04-28",-43.0540590282262,-35.063730803831
"2022-04-29",-45.8130321290006,-38.9107707030489
"2022-04-30",-49.6294126774921,-38.9107707030489
"2022-05-01",-47.7313501082232,-38.9107707030489
"2022-05-02",-47.7127537262543,-38.1228228880658
"2022-05-03",-48.226792811645,-39.7450729274338
"2022-05-04",-43.754996146044,-38.9107707030489
"2022-05-05",-49.0854961802607,-46.5816877614427
"2022-05-06",-49.7138453061404,-48.134411008261
"2022-05-07",-51.0704829654588,-48.134411008261
"2022-05-08",-52.6742761536155,-48.134411008261
"2022-05-09",-60.4269873931024,-53.9513349095954
"2022-05-10",-58.7049680538941,-54.4843575806335
"2022-05-11",-67.0687608584692,-59.4901516407311
"2022-05-12",-68.653848039345,-63.1749655717017
"2022-05-13",-66.5659941691536,-58.8644297939953
"2022-05-14",-65.4881045341153,-58.8644297939953
"2022-05-15",-63.1891654464806,-58.8644297939953
"2022-05-16",-65.8562191510808,-55.156433836771
"2022-05-17",-63.8413555665025,-54.3453039955341
"2022-05-18",-67.7916332336268,-55.9675540349021
"2022-05-19",-65.9227636158226,-56.5005767059402
"2022-05-20",-67.3578186047692,-58.6790217994942
"2022-05-21",-66.7918939868382,-58.6790217994942
"2022-05-22",-65.4871354107402,-58.6790217994942
"2022-05-23",-67.2426565152431,-58.8644297939953
"2022-05-24",-66.6462529408261,-59.3974524650334
"2022-05-25",-67.6545810365346,-59.3510980556317
"2022-05-26",-69.8678594066801,-61.181918829543
"2022-05-27",-71.1846755306709,-63.2908467736531
"2022-05-28",-70.1210464751698,-63.2908467736531
"2022-05-29",-69.3576185407658,-63.2908467736531
"2022-05-30",-66.6228443106476,-63.2908467736531
"2022-05-31",-66.6641241405736,-62.9200404277566
"2022-06-01",-69.5688318418409,-64.7740432279217
"2022-06-02",-68.7088835683767,-65.0289683718667
"2022-06-03",-70.0193842370732,-65.8400885699978
"2022-06-04",-69.0496631029705,-65.8400885699978
"2022-06-05",-69.0184103791425,-65.8400885699978
"2022-06-06",-67.54961723788,-63.5225898913444
"2022-06-07",-67.4767700986598,-63.7543426521414
