"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-02";"BTC.USD";"47345.218750000000";"0.000084485828";"Core"
"2022-01-02";"SOL.USD";"176.382843000000";"0.075593142205";"Growth"
"2022-01-02";"BCH.USD";"447.832642000000";"0.008931908094";"Core"
"2022-01-02";"MATIC.USD";"2.549190000000";"5.230419597336";"Growth"
"2022-01-02";"ALGO.USD";"1.674041000000";"2.389427738030";"Core"
"2022-01-02";"LINK.USD";"21.831890000000";"0.916091094266";"Value"
"2022-01-02";"ETH.USD";"3829.564941000000";"0.001044505071";"Core"
"2022-01-02";"LTC.USD";"151.255493000000";"0.132226602838";"Value"
"2022-01-02";"ADA.USD";"1.377584000000";"2.903634188550";"Core"
"2022-01-02";"AVAX.USD";"113.186333000000";"0.117799852508";"Growth"
