"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-07";"BTC.USD";"41557.902340000001";"0.000096251249";"Core"
"2022-01-07";"SOL.USD";"136.402817000000";"0.097749691880";"Growth"
"2022-01-07";"BCH.USD";"386.058319000000";"0.051805644421";"Value"
"2022-01-07";"MATIC.USD";"2.053826000000";"6.491948847338";"Growth"
"2022-01-07";"ALGO.USD";"1.441290000000";"2.775291579072";"Core"
"2022-01-07";"LINK.USD";"25.960640000000";"0.154079406363";"Core"
"2022-01-07";"ETH.USD";"3193.210449000000";"0.001252657808";"Core"
"2022-01-07";"LTC.USD";"131.488449000000";"0.152104615669";"Value"
"2022-01-07";"ADA.USD";"1.211547000000";"3.301564033422";"Core"
"2022-01-07";"AVAX.USD";"86.767715000000";"0.153666987005";"Growth"
