"","2021-12-03_to_2022-12-01_Index_3QRank","2021-12-03_to_2022-12-01_Crypto10_Index"
"2021-12-03",0,0
"2021-12-04",-10.5498226202135,0
"2021-12-05",-13.0118259150354,0
"2021-12-06",-9.33691103588765,0
"2021-12-07",-8.72573910687897,0
"2021-12-08",-5.70734176168149,0
"2021-12-09",-14.4502520186567,0
"2021-12-10",-18.3585225263016,-4.49202410424426
"2021-12-11",-14.0316616398627,-4.49202410424426
"2021-12-12",-13.3225545955559,-4.49202410424426
"2021-12-13",-22.687625435507,-11.8178047486845
"2021-12-14",-21.9256259564479,-9.52980922692125
"2021-12-15",-13.0744950971963,-8.45928133356649
"2021-12-16",-15.5646298017596,-13.0352627423323
"2021-12-17",-15.1176477607002,-11.7968106051738
"2021-12-18",-11.5711064485586,-11.7968106051738
"2021-12-19",-13.0615259830754,-11.7968106051738
"2021-12-20",-13.6038344353942,-15.4701979991492
"2021-12-21",-9.12122171279071,-13.9168722483726
"2021-12-22",-8.79301556125204,-14.0428178399156
"2021-12-23",-2.65726026345317,-12.657435602464
"2021-12-24",-5.49409087744315,-12.657435602464
"2021-12-25",-3.93745994342911,-12.657435602464
"2021-12-26",-1.562956588613,-12.657435602464
"2021-12-27",-2.52925179809597,-9.424857778889
"2021-12-28",-10.4415573023201,-15.0923612245203
"2021-12-29",-12.436111642611,-19.2275426976463
"2021-12-30",-10.8185237517539,-19.1225816148533
"2021-12-31",-11.1616695967931,-19.9202338163721
"2022-01-01",-7.74936683922864,-19.9202338163721
"2022-01-02",-7.1865994121751,-19.9202338163721
"2022-01-03",-7.78812735964935,-19.7942882248291
"2022-01-04",-9.49575709613784,-17.5062927030658
"2022-01-05",-12.5275063291092,-19.1855544106248
"2022-01-06",-12.8752195168816,-22.9429087438825
"2022-01-07",-16.8961347084222,-24.6431549601916
"2022-01-08",-18.1031516383281,-24.6431549601916
"2022-01-09",-14.8556683210848,-24.6431549601916
"2022-01-10",-16.5693865105643,-25.1889159786243
"2022-01-11",-13.9524074980496,-19.8572610206006
"2022-01-12",-10.3396792916917,-17.5062927030658
"2022-01-13",-15.1897235630945,-22.229223481646
"2022-01-14",-12.6155909064718,-21.2846315450736
"2022-01-15",-12.0923411980439,-21.2846315450736
"2022-01-16",-11.8627479691952,-21.2846315450736
"2022-01-17",-14.5590144211,-21.2846315450736
"2022-01-18",-17.2807715609807,-22.7329962130573
"2022-01-19",-20.8900367485992,-23.8455123934335
"2022-01-20",-25.0111281383384,-26.7002534423796
"2022-01-21",-34.9212957062049,-34.9286281016101
"2022-01-22",-40.5690164548881,-34.9286281016101
"2022-01-23",-37.5618688655068,-34.9286281016101
"2022-01-24",-40.4733329979107,-44.7942954508996
"2022-01-25",-39.5681648173808,-41.7506263798784
"2022-01-26",-39.9998846591386,-39.7355161847119
"2022-01-27",-40.5270704553709,-39.2947066143114
"2022-01-28",-38.2486157945882,-34.3199039221666
"2022-01-29",-36.8732912074657,-34.3199039221666
"2022-01-30",-37.1517361913725,-34.3199039221666
"2022-01-31",-36.4983464691097,-33.7951274124839
"2022-02-01",-34.7080238196096,-32.9345120499543
"2022-02-02",-38.8519824490762,-34.9286281016101
"2022-02-03",-38.1987425039883,-36.7338354007121
"2022-02-04",-32.1804600034703,-31.1083106073416
"2022-02-05",-31.3987183446224,-31.1083106073416
"2022-02-06",-29.9462235966404,-31.1083106073416
"2022-02-07",-25.3227286328888,-25.5667527532533
"2022-02-08",-26.4614107031148,-26.0915196281753
"2022-02-09",-24.3525965943675,-23.1947902922078
"2022-02-10",-27.5512624103666,-23.5936212103475
"2022-02-11",-33.234737417887,-31.7590230738066
"2022-02-12",-33.5533635813172,-31.7590230738066
"2022-02-13",-34.5660728266387,-31.7590230738066
"2022-02-14",-33.8785375808694,-30.3106680405835
"2022-02-15",-28.1295455570247,-26.8052048904118
"2022-02-16",-28.8259956617795,-26.3853894635221
"2022-02-17",-34.9748400766322,-29.8908526136938
"2022-02-18",-36.6860933810131,-30.7304834674733
"2022-02-19",-35.9209442120135,-30.7304834674733
"2022-02-20",-39.4752581265669,-30.7304834674733
"2022-02-21",-43.8674380059731,-30.7304834674733
"2022-02-22",-41.5495021561678,-36.1880743822794
"2022-02-23",-42.8427573954096,-35.7262803031288
"2022-02-24",-42.4380753616124,-37.1326663188518
"2022-02-25",-39.0669710489992,-35.5793405680751
"2022-02-26",-39.012679459872,-35.5793405680751
"2022-02-27",-42.5074390906391,-35.5793405680751
"2022-02-28",-35.8217936710826,-33.4173002726156
"2022-03-01",-35.3817917543861,-32.1578539919463
"2022-03-02",-36.1214897858659,-32.6826208668683
"2022-03-03",-37.9650954329623,-34.6137737575133
"2022-03-04",-42.3833213413763,-38.4550757605319
"2022-03-05",-41.1365571323989,-38.4550757605319
"2022-03-06",-43.7718303589246,-38.4550757605319
"2022-03-07",-45.1939163445305,-40.4492014469484
"2022-03-08",-44.1674219957574,-40.3442499989161
"2022-03-09",-40.6024153319857,-36.7338354007121
"2022-03-10",-43.5907089997751,-37.9303088856099
"2022-03-11",-44.3290311643001,-38.4970640475533
"2022-03-12",-44.1114552455024,-38.4970640475533
"2022-03-13",-45.8966017518583,-38.4970640475533
"2022-03-14",-44.2589619940465,-37.9722971726313
"2022-03-15",-43.5842245680611,-36.1880743822794
"2022-03-16",-40.4166682754559,-36.4189714218546
"2022-03-17",-40.2076983946508,-36.7128508919621
"2022-03-18",-37.9747073934657,-35.2015134282068
"2022-03-19",-36.4192902998695,-35.2015134282068
"2022-03-20",-38.4460242890331,-35.2015134282068
"2022-03-21",-37.2992099308315,-35.1805192846961
"2022-03-22",-35.5328297801676,-34.0680127390806
"2022-03-23",-34.0447090916934,-36.3979869131046
"2022-03-24",-31.9047630642302,-32.9554965587044
"2022-03-25",-33.739263242269,-30.4366039973659
"2022-03-26",-32.5750860900942,-30.4366039973659
"2022-03-27",-29.3261587489632,-30.4366039973659
"2022-03-28",-30.1479321135377,-29.6809400828686
"2022-03-29",-28.4994726109885,-28.1066298233418
"2022-03-30",-27.1847951577842,-29.6809400828686
"2022-03-31",-28.6665048025414,-32.2628054399786
"2022-04-01",-26.7849782421722,-30.4785922843873
"2022-04-02",-27.3302894603305,-30.4785922843873
"2022-04-03",-25.2554029347247,-30.4785922843873
"2022-04-04",-27.0981505941603,-29.8278798179223
"2022-04-05",-29.5927367638329,-31.0453378115701
"2022-04-06",-35.6808325388595,-35.0125950408923
"2022-04-07",-33.5819729013436,-34.3199039221666
"2022-04-08",-36.5284203683708,-36.7968081964836
"2022-04-09",-35.3571604096391,-36.7968081964836
"2022-04-10",-36.44712247087,-36.7968081964836
"2022-04-11",-42.0862015038036,-39.1687706575291
"2022-04-12",-40.4577959603362,-40.1763257551123
"2022-04-13",-38.4196987555414,-37.8463515810883
"2022-04-14",-40.5223762555057,-40.0503801635693
"2022-04-15",-39.2911512918638,-40.0503801635693
"2022-04-16",-38.7918882703759,-40.0503801635693
"2022-04-17",-40.7753222065646,-40.0503801635693
"2022-04-18",-39.1270355552065,-39.7984889804833
"2022-04-19",-37.7169334040666,-38.5390426998141
"2022-04-20",-38.8071174375925,-37.9513030291206
"2022-04-21",-40.9431349244353,-38.6020154955856
"2022-04-22",-41.1987953435438,-40.2602830596339
"2022-04-23",-41.9491130288668,-40.2602830596339
"2022-04-24",-42.5549554526894,-40.2602830596339
"2022-04-25",-41.824965068784,-40.5961411820021
"2022-04-26",-45.7487939046884,-43.3249366394051
"2022-04-27",-44.4855268737437,-42.9261153560261
"2022-04-28",-44.5290777808406,-41.1838808526956
