"","2021-11-19_to_2022-12-01_Index_3QRank","2021-11-19_to_2022-12-01_Crypto10_Index"
"2021-11-19",0,0
"2021-11-20",0,0
"2021-11-21",0,0
"2021-11-22",-3.667176272644,-10.77086
"2021-11-23",-1.80559149926036,-8.76452000000001
"2021-11-24",-4.60261305477703,0
"2021-11-25",-2.18741071729359,0
"2021-11-26",-11.3959348655427,0
"2021-11-27",-9.57248611390116,0
"2021-11-28",-7.89237574902906,0
"2021-11-29",-4.39696203385274,0
"2021-11-30",-4.22365324642242,0
"2021-12-01",-0.924627896577368,-2.0240463980647
"2021-12-02",-2.01873807291125,-2.36472916607163
"2021-12-03",-5.40505573738024,-8.01603219724016
"2021-12-04",-15.1269496065786,-8.01603219724016
"2021-12-05",-17.1239256915522,-8.01603219724016
"2021-12-06",-13.0305645517632,-8.83767329126997
"2021-12-07",-12.4190040023601,-9.81964015329254
"2021-12-08",-9.76738210670253,-4.92986554213424
"2021-12-09",-18.1494624393729,-4.52906061113002
"2021-12-10",-21.5719044017054,-8.81763257027086
"2021-12-11",-17.8802629595849,-8.81763257027086
"2021-12-12",-17.5130856137631,-8.81763257027086
"2021-12-13",-26.3533884833916,-15.811625952468
"2021-12-14",-25.7159404744361,-13.6272537864105
"2021-12-15",-16.9068748553439,-12.6052149713675
"2021-12-16",-19.088561335125,-16.9739498145047
"2021-12-17",-18.4268617579555,-15.7915852314689
"2021-12-18",-15.0963914380188,-15.7915852314689
"2021-12-19",-16.8647791262532,-15.7915852314689
"2021-12-20",-17.6251477791958,-19.2985975385781
"2021-12-21",-12.896477488375,-17.8156316295336
"2021-12-22",-12.3958497058931,-17.9358759555282
"2021-12-23",-6.73109425125714,-16.6132263254987
"2021-12-24",-9.74550416381552,-16.6132263254987
"2021-12-25",-7.5385163519836,-16.6132263254987
"2021-12-26",-4.7952105388964,-16.6132263254987
"2021-12-27",-5.73825680366634,-13.5270596703928
"2021-12-28",-13.2196259216537,-18.9378740495721
"2021-12-29",-15.2859069903649,-22.8857727296838
"2021-12-30",-13.7972766855053,-22.7855691246883
"2021-12-31",-14.0062919914963,-23.5470975446985
"2022-01-01",-10.822992319907,-23.5470975446985
"2022-01-02",-10.4488358365964,-23.5470975446985
"2022-01-03",-11.6167384011376,-23.426853218704
"2022-01-04",-13.4192657829414,-21.2424905416242
"2022-01-05",-16.6960451733341,-22.8456912876856
"2022-01-06",-16.9540033977821,-26.4328664787912
"2022-01-07",-21.2274322749443,-28.0561174348295
"2022-01-08",-22.6295555161832,-28.0561174348295
"2022-01-09",-19.5616556158886,-28.0561174348295
"2022-01-10",-21.2794750413242,-28.5771572028505
"2022-01-11",-18.2376770530983,-23.4869753817012
"2022-01-12",-15.2738075934102,-21.2424905416242
"2022-01-13",-19.6227610542353,-25.7515009427774
"2022-01-14",-17.592933700366,-24.8496969647512
"2022-01-15",-17.1313582222069,-24.8496969647512
"2022-01-16",-17.0014987604658,-24.8496969647512
"2022-01-17",-20.2691045633113,-24.8496969647512
"2022-01-18",-22.0782216100311,-26.232468757778
"2022-01-19",-25.3807467727979,-27.2945890148192
"2022-01-20",-29.0151368371147,-30.0200416698969
"2022-01-21",-38.3893095713513,-37.875757588122
"2022-01-22",-44.0319082781113,-37.875757588122
"2022-01-23",-41.1371387311372,-37.875757588122
"2022-01-24",-44.0492312153503,-47.2945928104103
"2022-01-25",-42.9366883933379,-44.3887831553185
"2022-01-26",-43.2390070452182,-42.4649308732716
"2022-01-27",-43.6977316131178,-42.0440852212683
"2022-01-28",-41.4734315088746,-37.2945861681259
"2022-01-29",-40.2166359685536,-37.2945861681259
"2022-01-30",-40.9345206356652,-37.2945861681259
"2022-01-31",-40.3617840681327,-36.7935871211039
"2022-02-01",-39.061547408948,-35.9719460270741
"2022-02-02",-42.7308452984359,-37.875757588122
"2022-02-03",-42.2569669245654,-39.599202660178
"2022-02-04",-36.638825166302,-34.2284602340191
"2022-02-05",-35.5726349729671,-34.2284602340191
"2022-02-06",-34.5293555030383,-34.2284602340191
"2022-02-07",-29.9516236126219,-28.9378806918565
"2022-02-08",-31.0525830027726,-29.4388797388785
"2022-02-09",-29.127784708275,-26.6733456418027
"2022-02-10",-32.0304980314148,-27.0541098518078
"2022-02-11",-37.4396993366584,-34.8497036070356
"2022-02-12",-37.5626295928004,-34.8497036070356
"2022-02-13",-38.3651613599135,-34.8497036070356
"2022-02-14",-37.7527757763473,-33.4669318140088
"2022-02-15",-32.3099661543065,-30.1202452748924
"2022-02-16",-32.9120382837063,-29.7194403438881
"2022-02-17",-38.5253669718273,-33.0661363719824
"2022-02-18",-40.1911358003337,-33.867736745013
"2022-02-19",-39.4337140815456,-33.867736745013
"2022-02-20",-42.7504745816873,-33.867736745013
"2022-02-21",-46.8618807855947,-33.867736745013
"2022-02-22",-44.7110532764564,-39.0781534031792
"2022-02-23",-45.8811353253266,-38.6372765191545
"2022-02-24",-45.0385707784402,-39.9799573812054
"2022-02-25",-41.9623534983026,-38.4969914721608
"2022-02-26",-41.7969167747944,-38.4969914721608
"2022-02-27",-44.9409117593008,-38.4969914721608
"2022-02-28",-38.4785741960593,-36.4328636320979
"2022-03-01",-38.2321298146282,-35.230458328063
"2022-03-02",-38.8998180731973,-35.7314668640627
"2022-03-03",-40.912541908388,-37.5751562621133
"2022-03-04",-45.0090167839316,-41.2424848482376
"2022-03-05",-43.9892665175476,-41.2424848482376
"2022-03-06",-46.5504094506901,-41.2424848482376
"2022-03-07",-47.842724663378,-43.1462964092854
"2022-03-08",-46.7489452328879,-43.0460928042899
"2022-03-09",-43.273617880702,-39.599202660178
"2022-03-10",-46.2610577986302,-40.7414858012156
"2022-03-11",-47.2445622859354,-41.2825662902358
"2022-03-12",-47.0619210485183,-41.2825662902358
"2022-03-13",-48.7503369753153,-41.2825662902358
"2022-03-14",-47.3167656386005,-40.7815672432138
"2022-03-15",-46.8172086885184,-39.0781534031792
"2022-03-16",-43.8567899531589,-39.2986013341692
"2022-03-17",-43.676890105806,-39.5791619391789
"2022-03-18",-41.4390608225817,-38.1362774721325
"2022-03-19",-39.6916593106031,-38.1362774721325
"2022-03-20",-41.578776015533,-38.1362774721325
"2022-03-21",-40.4616717036459,-38.1162367511334
