"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-27";"BTC.USD";"37138.234380000002";"0.000107705713";"Core"
"2022-01-27";"SOL.USD";"89.632492000000";"0.148755579989";"Growth"
"2022-01-27";"BCH.USD";"289.510284000000";"0.069082174642";"Value"
"2022-01-27";"MATIC.USD";"1.591683000000";"8.376877389112";"Growth"
"2022-01-27";"ALGO.USD";"0.936522000000";"4.271122301452";"Core"
"2022-01-27";"LINK.USD";"15.180518000000";"0.263495619846";"Core"
"2022-01-27";"ETH.USD";"2423.001221000000";"0.001650845227";"Core"
"2022-01-27";"LTC.USD";"106.953514000000";"0.186997128491";"Value"
"2022-01-27";"ADA.USD";"1.043533000000";"3.833132253604";"Core"
"2022-01-27";"AVAX.USD";"64.696808000000";"0.206089508053";"Growth"
