"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-11-27";"BTC.USD";"54815.078130000002";"0.000072972622";"Core";"2022-11-01";"BTC.USD";"20485.273440000001";"0.000188814050";"Growth"
"2021-11-27";"SOL.USD";"193.102158000000";"0.069048080412";"Growth";"2022-11-01";"SOL.USD";"32.248425000000";"0.035982291689";"Core"
"2021-11-27";"BCH.USD";"563.338440000000";"0.007100527349";"Core";"2022-11-01";"BCH.USD";"115.005020000000";"0.010089752907";"Core"
"2021-11-27";"MATIC.USD";"1.614040000000";"8.260844423517";"Growth";"2022-11-01";"MATIC.USD";"0.875333000000";"4.418783993710";"Growth"
"2021-11-27";"ALGO.USD";"1.678012000000";"2.383773179214";"Core";"2022-11-01";"ALGO.USD";"0.360018000000";"3.223095053219";"Core"
"2021-11-27";"LINK.USD";"24.114759000000";"0.829367608443";"Value";"2022-11-01";"LINK.USD";"7.693952000000";"0.829367608443";"Value"
"2021-11-27";"ETH.USD";"4096.912109000000";"0.000976345085";"Core";"2022-11-01";"ETH.USD";"1579.704590000000";"0.002448500482";"Growth"
"2021-11-27";"LTC.USD";"195.174423000000";"0.102472443328";"Value";"2022-11-01";"LTC.USD";"55.127190000000";"0.102472443328";"Value"
"2021-11-27";"ADA.USD";"1.546118000000";"2.587124656721";"Core";"2022-11-01";"ADA.USD";"0.401402000000";"2.890798338996";"Core"
"2021-11-27";"AVAX.USD";"113.276649000000";"0.117705930137";"Growth";"2022-11-01";"AVAX.USD";"18.668783000000";"0.062155751388";"Core"
