"","2022-01-06_to_2022-12-01_Index_3QRank","2022-01-06_to_2022-12-01_Crypto10_Index"
"2022-01-06",0,0
"2022-01-07",-5.90726788377108,-2.20648
"2022-01-08",-7.26720144823588,-2.20648
"2022-01-09",-5.25561113088004,-2.20648
"2022-01-10",-8.18095679572471,-2.91473999999999
"2022-01-11",-3.98754584968786,0
"2022-01-12",0,0
"2022-01-13",-4.32561384740142,-5.72519062577939
"2022-01-14",-1.64418286576723,-4.58015623701022
"2022-01-15",-0.323477624714907,-4.58015623701022
"2022-01-16",-0.403869568324833,-4.58015623701022
"2022-01-17",-2.25859289711856,-4.58015623701022
"2022-01-18",-4.78019801247782,-6.33587501039183
"2022-01-19",-8.40159705894773,-7.68447708800966
"2022-01-20",-12.6453587242992,-11.1450437297359
"2022-01-21",-23.857487286839,-21.1195895952839
"2022-01-22",-30.2393454781367,-21.1195895952839
"2022-01-23",-26.8821225471404,-21.1195895952839
"2022-01-24",-29.8806681143131,-33.078885398481
"2022-01-25",-28.8444387708648,-29.3893156153876
"2022-01-26",-29.2933297133532,-26.946568735971
"2022-01-27",-29.8930113470257,-26.4122187318143
"2022-01-28",-27.7545176957263,-20.3816812432453
"2022-01-29",-26.0766450171606,-20.3816812432453
"2022-01-30",-28.0341920218853,-20.3816812432453
"2022-01-31",-26.961975604261,-19.7455520651476
"2022-02-01",-24.3337991307652,-18.7022875093526
"2022-02-02",-28.6720342978265,-21.1195895952839
"2022-02-03",-28.1336896671359,-23.3078885398481
"2022-02-04",-20.9123473609051,-16.48855311227
"2022-02-05",-19.6761962989451,-16.48855311227
"2022-02-06",-17.9075150004293,-16.48855311227
"2022-02-07",-12.5624958421181,-9.77099685863287
"2022-02-08",-13.8361939483894,-10.4071260367306
"2022-02-09",-11.1403240180338,-6.89567914900057
"2022-02-10",-14.1718361478519,-7.37913956618682
"2022-02-11",-20.6375905536841,-17.2773510512791
"2022-02-12",-20.4384209079994,-17.2773510512791
"2022-02-13",-21.2113897431718,-17.2773510512791
"2022-02-14",-20.7141610092986,-15.5216322778975
"2022-02-15",-14.6754448388645,-11.2722676971621
"2022-02-16",-15.7956058176582,-10.7633624864906
"2022-02-17",-22.6988398794453,-15.012727067226
"2022-02-18",-24.4776962042622,-16.030537488569
"2022-02-19",-23.8005853896175,-16.030537488569
"2022-02-20",-27.5358866761609,-16.030537488569
"2022-02-21",-32.6071872274227,-16.030537488569
"2022-02-22",-29.8778661971888,-22.6463145682652
"2022-02-23",-31.072716395108,-22.0865197706232
"2022-02-24",-29.9980931609375,-23.7913489570344
"2022-02-25",-26.6329970374487,-21.9083968752598
"2022-02-26",-26.6517135673496,-21.9083968752598
"2022-02-27",-30.3572054546875,-21.9083968752598
"2022-02-28",-22.2089170135777,-19.2875364414466
"2022-03-01",-22.2856756524704,-17.7608114684654
"2022-03-02",-23.4460940102454,-18.3969499875298
"2022-03-03",-25.4623124851873,-20.7379176930054
"2022-03-04",-30.8522976451648,-25.3943989695046
"2022-03-05",-29.4335650704472,-25.3943989695046
"2022-03-06",-32.4303184590114,-25.3943989695046
"2022-03-07",-33.9630324107077,-27.8117103964026
"2022-03-08",-32.6805465327051,-27.6844770880097
"2022-03-09",-28.1900799598234,-23.3078885398481
"2022-03-10",-31.8254091813994,-24.7582697914069
"2022-03-11",-32.5932198136976,-25.4452978974418
"2022-03-12",-32.2700078846614,-25.4452978974418
"2022-03-13",-34.4801005141696,-25.4452978974418
"2022-03-14",-32.661858463021,-24.8091593783773
"2022-03-15",-32.090249220557,-22.6463145682652
"2022-03-16",-28.7520517477855,-22.9262072966028
"2022-03-17",-28.4396232296739,-23.2824437463629
"2022-03-18",-25.9743688922666,-21.4503812515588
"2022-03-19",-23.1499599518055,-21.4503812515588
"2022-03-20",-25.1859908936685,-21.4503812515588
"2022-03-21",-23.8874001442597,-21.4249364580735
"2022-03-22",-20.3603622127121,-20.0763343804557
"2022-03-23",-19.416851431087,-22.9007625031175
"2022-03-24",-17.0522422325208,-18.7277323028379
"2022-03-25",-18.785308669034,-15.6743010388089
"2022-03-26",-17.7219451265681,-15.6743010388089
"2022-03-27",-14.1245993089899,-15.6743010388089
"2022-03-28",-15.1393036542948,-14.7582697914069
"2022-03-29",-13.2921661983167,-12.8498729161471
"2022-03-30",-11.5900924634592,-14.7582697914069
"2022-03-31",-12.970933810478,-17.8880447768583
"2022-04-01",-11.2793128365697,-15.7251906257794
"2022-04-02",-12.1230185699158,-15.7251906257794
"2022-04-03",-9.95678289131379,-15.7251906257794
"2022-04-04",-11.7859029517272,-14.9363926867703
"2022-04-05",-14.5411499072743,-16.4122187318143
"2022-04-06",-22.190814345917,-21.2213781101916
"2022-04-07",-19.7631367747173,-20.3816812432453
"2022-04-08",-23.3073247107461,-23.3842229203038
"2022-04-09",-22.0280661273154,-23.3842229203038
"2022-04-10",-23.4432776764644,-23.3842229203038
"2022-04-11",-29.972200197907,-26.2595406299361
"2022-04-12",-27.8260522111071,-27.4809187401278
"2022-04-13",-24.0046081993748,-24.6564906174659
"2022-04-14",-26.2537547483848,-27.3282499792164
"2022-04-15",-25.0321699209121,-27.3282499792164
"2022-04-16",-24.2848958476786,-27.3282499792164
"2022-04-17",-26.9423216969597,-27.3282499792164
"2022-04-18",-24.806220908122,-27.0229031164267
"2022-04-19",-23.2050328075135,-25.4961874844123
"2022-04-20",-24.7325270764986,-24.7837145848921
"2022-04-21",-27.5680789815531,-25.572521864868
"2022-04-22",-27.7422296814182,-27.5826979140687
"2022-04-23",-28.6613323586619,-27.5826979140687
"2022-04-24",-29.5468986241116,-27.5826979140687
"2022-04-25",-28.5464389946187,-27.9898239507993
"2022-04-26",-33.0525480188109,-31.2977124906474
"2022-04-27",-31.36696173463,-30.8142520734611
"2022-04-28",-31.294141202384,-28.7022875093527
"2022-04-29",-34.4311357257489,-32.9262072966028
"2022-04-30",-38.7676452167518,-32.9262072966028
"2022-05-01",-36.5542560465933,-32.9262072966028
"2022-05-02",-36.4025807226926,-32.0610656361712
"2022-05-03",-37.2178660534546,-33.8422385440048
"2022-05-04",-31.9924855051509,-32.9262072966028
"2022-05-05",-38.1334377699165,-41.3486020776178
"2022-05-06",-38.9206516507624,-43.0534406049957
"2022-05-07",-40.3215305041626,-43.0534406049957
"2022-05-08",-42.3028156038536,-43.0534406049957
"2022-05-09",-51.5462655559292,-49.440205202358
"2022-05-10",-49.3636691981453,-50.0254447934852
"2022-05-11",-59.3486005701119,-55.5216322778975
"2022-05-12",-60.9525289795044,-59.5674291697842
"2022-05-13",-58.6599701592837,-54.8346041718626
"2022-05-14",-57.1294551317776,-54.8346041718626
