"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-03-10";"BTC.USD";"39437.460939999997";"0.000338088026";"Growth"
"2022-03-10";"SOL.USD";"82.939087000000";"0.160760551094";"Growth"
"2022-03-10";"BCH.USD";"289.868347000000";"0.068996840141";"Value"
"2022-03-10";"MATIC.USD";"1.439197000000";"2.779327638954";"Core"
"2022-03-10";"ALGO.USD";"0.731210000000";"5.470384704804";"Core"
"2022-03-10";"LINK.USD";"13.195725000000";"0.303128475321";"Core"
"2022-03-10";"ETH.USD";"2608.048584000000";"0.001533713760";"Core"
"2022-03-10";"LTC.USD";"102.655510000000";"0.038965273272";"Core"
"2022-03-10";"ADA.USD";"0.806316000000";"24.804171069407";"Value"
"2022-03-10";"AVAX.USD";"74.004097000000";"0.180170205081";"Growth"
