"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-15";"BTC.USD";"43177.398439999997";"0.000092641061";"Core"
"2022-01-15";"SOL.USD";"147.801178000000";"0.090211279191";"Growth"
"2022-01-15";"BCH.USD";"391.154083000000";"0.051130745835";"Value"
"2022-01-15";"MATIC.USD";"2.353693000000";"5.664856603360";"Growth"
"2022-01-15";"ALGO.USD";"1.382826000000";"2.892627127346";"Core"
"2022-01-15";"LINK.USD";"25.252832000000";"0.158398075907";"Core"
"2022-01-15";"ETH.USD";"3330.530762000000";"0.001201009775";"Core"
"2022-01-15";"LTC.USD";"147.937408000000";"0.135192310521";"Value"
"2022-01-15";"ADA.USD";"1.296263000000";"3.085793546526";"Core"
"2022-01-15";"AVAX.USD";"93.315819000000";"0.142883955542";"Growth"
