"","2021-11-13_to_2022-12-01_Index_3QRank","2021-11-13_to_2022-12-01_Crypto10_Index"
"2021-11-13",0,0
"2021-11-14",-0.187383598093516,0
"2021-11-15",-2.81048209180795,-0.519999999999998
"2021-11-16",-10.5017470403262,-2.4
"2021-11-17",-9.65104766042486,-7.38
"2021-11-18",-16.3058934075198,-9.04
"2021-11-19",-10.8066305431134,-5.29999999999999
"2021-11-20",-8.86464181426289,-5.29999999999999
"2021-11-21",-9.03932674019389,-5.29999999999999
"2021-11-22",-13.0601298856054,-15.5
"2021-11-23",-10.1131232233749,-13.6
"2021-11-24",-12.635616047102,-5
"2021-11-25",-10.5265000846624,-5
"2021-11-26",-18.1551833635658,-4.06
"2021-11-27",-16.9752818991399,-4.06
"2021-11-28",-14.8769672152913,-4.06
"2021-11-29",-11.9571996441764,-0.639999999999996
"2021-11-30",-11.4436615342664,-0.2
"2021-12-01",-8.40148503759011,-2.22
"2021-12-02",-8.70851258042977,-2.56000000000001
"2021-12-03",-12.315066856073,-8.20000000000001
"2021-12-04",-20.3722900905137,-8.20000000000001
"2021-12-05",-21.4952134077183,-8.20000000000001
"2021-12-06",-17.870352602729,-9.01999999999999
"2021-12-07",-17.2104985842853,-10
"2021-12-08",-14.7998246264005,-5.12
"2021-12-09",-22.6030992149369,-4.72
"2021-12-10",-25.7939202619594,-9
"2021-12-11",-22.4736055441645,-9
"2021-12-12",-22.1778527755447,-9
"2021-12-13",-30.3634052626592,-15.98
"2021-12-14",-30.3860774910249,-13.8
"2021-12-15",-22.6542161993529,-12.78
"2021-12-16",-24.5604258988352,-17.14
"2021-12-17",-24.8900908244027,-15.96
"2021-12-18",-22.0220325466125,-15.96
"2021-12-19",-23.1610020610427,-15.96
"2021-12-20",-24.2283533814755,-19.46
"2021-12-21",-20.3164185074051,-17.98
"2021-12-22",-19.4746500533503,-18.1
"2021-12-23",-14.3753151092921,-16.78
"2021-12-24",-16.8879877765919,-16.78
"2021-12-25",-14.7520354468376,-16.78
"2021-12-26",-12.2618932518777,-16.78
"2021-12-27",-13.1321850733316,-13.7
"2021-12-28",-20.0102643525322,-19.1
"2021-12-29",-21.9580504674191,-23.04
"2021-12-30",-20.3319135469848,-22.94
"2021-12-31",-21.0581317888753,-23.7
"2022-01-01",-18.3135789365353,-23.7
"2022-01-02",-17.8461227983727,-23.7
"2022-01-03",-18.8216328173247,-23.58
"2022-01-04",-20.1052520248931,-21.4
"2022-01-05",-23.3666311002782,-23
