"","2022-01-07_to_2022-12-01_Index_3QRank","2022-01-07_to_2022-12-01_Crypto10_Index"
"2022-01-07",0,0
"2022-01-08",0,0
"2022-01-09",0,0
"2022-01-10",-3.10854265222801,0
"2022-01-11",0,0
"2022-01-12",0,0
"2022-01-13",-4.34843975390548,-5.72519143241459
"2022-01-14",-1.70020755648379,-4.58015497290373
"2022-01-15",-0.369449927255916,-4.58015497290373
"2022-01-16",-0.453990169138574,-4.58015497290373
"2022-01-17",-2.37172224851099,-4.58015497290373
"2022-01-18",-4.8632375592187,-6.335875108191
"2022-01-19",-8.48351711398264,-7.68447279296067
"2022-01-20",-12.7301763924528,-11.145041026941
"2022-01-21",-23.9491623144794,-21.1195958737836
"2022-01-22",-30.3756836839524,-21.1195958737836
"2022-01-23",-27.0001918885481,-21.1195958737836
"2022-01-24",-30.0225264901289,-33.0788818017598
"2022-01-25",-28.9391048282105,-29.3893117567935
"2022-01-26",-29.3902979100959,-26.9465679188276
"2022-01-27",-30.0006510945197,-26.4122151350932
"2022-01-28",-27.8599166590919,-20.3816818647904
"2022-01-29",-26.150372741835,-20.3816818647904
"2022-01-30",-28.1537554867062,-20.3816818647904
"2022-01-31",-27.0359591374276,-19.7455484684265
"2022-02-01",-24.3800535572285,-18.702292621545
"2022-02-02",-28.7340369263906,-21.1195958737836
"2022-02-03",-28.2074773686259,-23.307888180176
"2022-02-04",-20.9776704453579,-16.4885505945652
"2022-02-05",-19.7573840178415,-16.4885505945652
"2022-02-06",-18.0016573177081,-16.4885505945652
"2022-02-07",-12.6491206150423,-9.77099362158383
"2022-02-08",-13.9104569123962,-10.4071270179477
"2022-02-09",-11.2174177189431,-6.89566847765271
"2022-02-10",-14.2597817552687,-7.37913095507248
"2022-02-11",-20.755498302171,-17.2773549098732
"2022-02-12",-20.5716133133244,-17.2773549098732
"2022-02-13",-21.374568914272,-17.2773549098732
"2022-02-14",-20.8467090954575,-15.5216256397257
"2022-02-15",-14.7552113556645,-11.2722622252976
"2022-02-16",-15.8515825573684,-10.7633591621506
"2022-02-17",-22.7534328927972,-15.0127225765787
"2022-02-18",-24.5610290511108,-16.0305287028727
"2022-02-19",-23.8743941580832,-16.0305287028727
"2022-02-20",-27.6253973254059,-16.0305287028727
"2022-02-21",-32.7085933826232,-16.0305287028727
"2022-02-22",-29.9721698087262,-22.6463050632246
"2022-02-23",-31.1601510038084,-22.0865116937629
"2022-02-24",-30.0685675248942,-23.7913506575957
"2022-02-25",-26.693741638426,-21.9083910542314
"2022-02-26",-26.7280675104235,-21.9083910542314
"2022-02-27",-30.4461459618712,-21.9083910542314
"2022-02-28",-22.2879629070284,-19.287526576734
"2022-03-01",-22.3468685543395,-17.7608082524327
"2022-03-02",-23.4962975372964,-18.3969416487966
