"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-08-11";"BTC.USD";"45593.636720000002";"0.000087731541";"Core";"2022-08-01";"BTC.USD";"23314.199219999999";"0.000366987162";"Growth"
"2021-08-11";"SOL.USD";"41.744114000000";"0.319406307997";"Growth";"2022-08-01";"SOL.USD";"41.786484000000";"0.061426645574";"Core"
"2021-08-11";"BCH.USD";"621.185120000000";"0.032196521385";"Value";"2022-08-01";"BCH.USD";"138.213593000000";"0.032196521385";"Value"
"2021-08-11";"MATIC.USD";"1.373568000000";"9.707079178703";"Growth";"2022-08-01";"MATIC.USD";"0.894406000000";"9.566138653095";"Growth"
"2021-08-11";"ALGO.USD";"0.912203000000";"4.384988867610";"Core";"2022-08-01";"ALGO.USD";"0.343176000000";"7.479554346598";"Core"
"2021-08-11";"LINK.USD";"25.946539000000";"0.770815714574";"Value";"2022-08-01";"LINK.USD";"7.586885000000";"0.770815714574";"Value"
"2021-08-11";"ETH.USD";"3164.245117000000";"0.001264124571";"Core";"2022-08-01";"ETH.USD";"1635.195801000000";"0.005232408133";"Growth"
"2021-08-11";"LTC.USD";"170.935944000000";"0.023400578640";"Core";"2022-08-01";"LTC.USD";"59.535446000000";"0.043113871062";"Core"
"2021-08-11";"ADA.USD";"1.798038000000";"7.415490291825";"Growth";"2022-08-01";"ADA.USD";"0.514123000000";"4.992586486985";"Core"
"2021-08-11";"AVAX.USD";"16.748678000000";"0.238824819487";"Core";"2022-08-01";"AVAX.USD";"23.658236000000";"0.108495136427";"Core"
