"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-29";"BTC.USD";"38138.179689999997";"0.000104881775";"Core"
"2022-01-29";"SOL.USD";"96.223488000000";"0.138566306527";"Growth"
"2022-01-29";"BCH.USD";"298.871399000000";"0.066918413963";"Value"
"2022-01-29";"MATIC.USD";"1.694964000000";"7.866440427840";"Growth"
"2022-01-29";"ALGO.USD";"0.967955000000";"4.132423511424";"Core"
"2022-01-29";"LINK.USD";"16.205904000000";"0.246823626747";"Core"
"2022-01-29";"ETH.USD";"2597.084717000000";"0.001540188494";"Core"
"2022-01-29";"LTC.USD";"110.823677000000";"0.180466850960";"Value"
"2022-01-29";"ADA.USD";"1.059570000000";"3.775116320772";"Core"
"2022-01-29";"AVAX.USD";"72.120277000000";"0.184876346680";"Growth"
