"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-02-24";"BTC.USD";"38332.609380000002";"0.000347832656";"Growth"
"2022-02-24";"SOL.USD";"89.194748000000";"0.149485632644";"Growth"
"2022-02-24";"BCH.USD";"300.810516000000";"0.066487037308";"Value"
"2022-02-24";"MATIC.USD";"1.439593000000";"2.778563107767";"Core"
"2022-02-24";"ALGO.USD";"0.776760000000";"5.149595756733";"Core"
"2022-02-24";"LINK.USD";"13.267228000000";"1.507473904873";"Value"
"2022-02-24";"ETH.USD";"2598.067139000000";"0.001539606094";"Core"
"2022-02-24";"LTC.USD";"104.230492000000";"0.038376485837";"Core"
"2022-02-24";"ADA.USD";"0.853425000000";"4.686996514046";"Core"
"2022-02-24";"AVAX.USD";"76.523964000000";"0.174237358291";"Growth"
