"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-03-16";"BTC.USD";"41143.929689999997";"0.000097219688";"Core"
"2022-03-16";"SOL.USD";"87.903625000000";"0.151681268359";"Growth"
"2022-03-16";"BCH.USD";"299.721771000000";"0.066728552728";"Value"
"2022-03-16";"MATIC.USD";"1.468359000000";"2.724129453356";"Core"
"2022-03-16";"ALGO.USD";"0.737240000000";"5.425641582117";"Core"
"2022-03-16";"LINK.USD";"14.696400000000";"0.272175498762";"Core"
"2022-03-16";"ETH.USD";"2772.055664000000";"0.004809908223";"Growth"
"2022-03-16";"LTC.USD";"111.359192000000";"0.035919800855";"Core"
"2022-03-16";"ADA.USD";"0.838374000000";"23.855701631969";"Value"
"2022-03-16";"AVAX.USD";"74.183746000000";"0.179733891213";"Growth"
