"","2021-09-03_to_2022-12-01_Index_3QRank","2021-09-03_to_2022-12-01_Crypto10_Index"
"2021-09-03",0,0
"2021-09-04",0,0
"2021-09-05",0,0
"2021-09-06",0,0
"2021-09-07",-13.6286957899484,-3.85245999999999
"2021-09-08",-10.9257179578244,-5.65574
"2021-09-09",-8.70453759289739,-3.14754
"2021-09-10",-12.7265890739976,-9.83607000000001
"2021-09-11",-10.2044387272603,-9.83607000000001
"2021-09-12",-7.22355344984745,-9.83607000000001
"2021-09-13",-12.4865601740588,-15.08197
"2021-09-14",-10.29668262801,-11.47541
"2021-09-15",-7.61886713661918,-6.55737999999999
"2021-09-16",-8.93592771144508,-5.21311
"2021-09-17",-11.6256938459193,-7.77049
"2021-09-18",-9.06831495051883,-7.77049
"2021-09-19",-12.8717999557967,-7.77049
"2021-09-20",-24.302890201794,-22.95082
"2021-09-21",-28.4859126774799,-30.32787
"2021-09-22",-17.9471227823429,-26.01639
"2021-09-23",-15.9009317854078,-22.95082
"2021-09-24",-21.6903863494508,-27.86885
"2021-09-25",-21.7629479890981,-27.86885
"2021-09-26",-22.0940245066543,-27.86885
"2021-09-27",-24.6130623875027,-27.44262
"2021-09-28",-27.7974339396729,-32.14754
"2021-09-29",-25.5014159517072,-36.83607
"2021-09-30",-22.6212502135713,-31.16393
"2021-10-01",-15.224747297582,-29.90164
"2021-10-02",-13.45861558838,-29.90164
"2021-10-03",-11.6682326570999,-29.90164
"2021-10-04",-14.2802226194215,-31.14754
"2021-10-05",-12.4351571315419,-23.81967
"2021-10-06",-13.9809786747054,-17.86885
"2021-10-07",-13.3527621040756,-18.01639
"2021-10-08",-13.1978243131277,-14.67213
"2021-10-09",-12.0964069275458,-14.67213
"2021-10-10",-16.4417805572527,-14.67213
"2021-10-11",-16.6012192496693,-13.21311
"2021-10-12",-17.5188756385997,-20
"2021-10-13",-15.8502464914315,-17.62295
"2021-10-14",-14.6135586482094,-12.62295
"2021-10-15",-9.28928212902435,-10
"2021-10-16",-10.4250301074371,-10
"2021-10-17",-11.5905432477092,-10
"2021-10-18",-12.2826100162723,-14.7541
"2021-10-19",-11.7144207078186,-18.03279
"2021-10-20",-5.76416020909302,-16.06557
"2021-10-21",-5.70987834014184,-10.98361
"2021-10-22",-4.94990412888537,-12.29508
"2021-10-23",-1.10100114727724,-12.29508
"2021-10-24",-3.49786711775769,-12.29508
"2021-10-25",0,-14.09836
"2021-10-26",-0.575333161658143,-15.7377
"2021-10-27",-8.34035456089834,-20.32787
"2021-10-28",-1.24562812194958,-17.62295
"2021-10-29",-0.235435124177097,-16.39344
"2021-10-30",-3.82104157740022,-16.39344
"2021-10-31",-2.25043972079338,-16.39344
"2021-11-01",-0.99916816705975,-18.52459
"2021-11-02",0,-18.80328
"2021-11-03",0,-18.03279
"2021-11-04",-1.89543468182327,-17.59016
"2021-11-05",-2.53837639827664,-18.19672
"2021-11-06",-1.12960649008034,-18.19672
"2021-11-07",-0.279936225383715,-18.19672
"2021-11-08",0,-15.55738
"2021-11-09",0,-16.31148
"2021-11-10",-2.10835298672343,-19.67213
"2021-11-11",-0.759222026958295,-18.03279
"2021-11-12",-2.89640691177898,-18.03279
"2021-11-13",-0.494838540195797,-18.03279
"2021-11-14",0,-18.03279
"2021-11-15",-3.14958230533665,-18.45902
"2021-11-16",-10.7969267970895,-20
"2021-11-17",-9.84083955807304,-24.08197
"2021-11-18",-16.8872073180693,-25.44262
"2021-11-19",-10.9449595106582,-22.37705
"2021-11-20",-8.39677469459964,-22.37705
"2021-11-21",-8.23539849655613,-22.37705
"2021-11-22",-12.3345214654177,-30.7377
"2021-11-23",-10.0347264652438,-29.18033
"2021-11-24",-12.7699352549261,-22.13115
"2021-11-25",-11.9292756503215,-22.13115
"2021-11-26",-19.8709863596022,-21.36066
"2021-11-27",-18.6084028873414,-21.36066
"2021-11-28",-16.6637692305187,-21.36066
"2021-11-29",-13.476400046432,-18.55738
"2021-11-30",-13.0573288088265,-18.19672
"2021-12-01",-9.44280451624905,-19.85246
"2021-12-02",-9.70962842212961,-20.13115
"2021-12-03",-13.6650831668136,-24.7541
"2021-12-04",-22.2870620254385,-24.7541
"2021-12-05",-23.691793011679,-24.7541
"2021-12-06",-20.416810042149,-25.42623
"2021-12-07",-20.016795913576,-26.22951
"2021-12-08",-17.7421060582001,-22.22951
"2021-12-09",-25.4721021372006,-21.90164
"2021-12-10",-28.6507656031587,-25.40984
"2021-12-11",-25.1887613031183,-25.40984
"2021-12-12",-24.8392068138282,-25.40984
"2021-12-13",-33.0306599792583,-31.13115
"2021-12-14",-32.7331461047629,-29.34426
"2021-12-15",-24.7766072687418,-28.5082
"2021-12-16",-26.8101684983622,-32.08197
"2021-12-17",-26.6283338004396,-31.11475
"2021-12-18",-23.661377570085,-31.11475
"2021-12-19",-24.6550617700872,-31.11475
"2021-12-20",-25.6886122543955,-33.98361
"2021-12-21",-21.5691085155826,-32.77049
"2021-12-22",-20.8117955340859,-32.86885
"2021-12-23",-15.400849307194,-31.78689
"2021-12-24",-17.9806198341356,-31.78689
"2021-12-25",-16.191962243715,-31.78689
"2021-12-26",-13.6201405391374,-31.78689
"2021-12-27",-14.7017391852343,-29.2623
"2021-12-28",-21.7118622963345,-33.68852
"2021-12-29",-23.3362902221269,-36.91803
"2021-12-30",-21.6117521703458,-36.83607
"2021-12-31",-22.3015780100436,-37.45902
