"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-08";"BTC.USD";"41733.941409999999";"0.000095845249";"Core"
"2022-01-08";"SOL.USD";"142.513458000000";"0.093558415608";"Growth"
"2022-01-08";"BCH.USD";"374.257965000000";"0.053439076440";"Value"
"2022-01-08";"MATIC.USD";"1.995860000000";"6.680495291921";"Growth"
"2022-01-08";"ALGO.USD";"1.387388000000";"2.883115610053";"Core"
"2022-01-08";"LINK.USD";"25.474800000000";"0.157017915744";"Core"
"2022-01-08";"ETH.USD";"3091.972656000000";"0.001293672501";"Core"
"2022-01-08";"LTC.USD";"130.137482000000";"0.153683625137";"Value"
"2022-01-08";"ADA.USD";"1.187512000000";"3.368387014194";"Core"
"2022-01-08";"AVAX.USD";"84.056839000000";"0.158622825840";"Growth"
