"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-06";"BTC.USD";"43160.929689999997";"0.000092676410";"Core"
"2022-01-06";"SOL.USD";"150.431351000000";"0.088634006440";"Growth"
"2022-01-06";"BCH.USD";"400.639252000000";"0.049920220997";"Value"
"2022-01-06";"MATIC.USD";"2.250780000000";"5.923872316856";"Growth"
"2022-01-06";"ALGO.USD";"1.566718000000";"2.553107834339";"Core"
"2022-01-06";"LINK.USD";"25.377213000000";"0.157621721503";"Core"
"2022-01-06";"ETH.USD";"3418.408203000000";"0.001170135268";"Core"
"2022-01-06";"LTC.USD";"136.503784000000";"0.146516084858";"Value"
"2022-01-06";"ADA.USD";"1.279782000000";"3.125532317223";"Core"
"2022-01-06";"AVAX.USD";"95.198540000000";"0.140058170360";"Growth"
