"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-11-15";"BTC.USD";"63557.871090000001";"0.000062934770";"Core";"2022-11-01";"BTC.USD";"20485.273440000001";"0.000193264794";"Growth"
"2021-11-15";"SOL.USD";"237.553604000000";"0.056127682800";"Growth";"2022-11-01";"SOL.USD";"32.248425000000";"0.036830469872";"Core"
"2021-11-15";"BCH.USD";"665.640808000000";"0.030046234786";"Value";"2022-11-01";"BCH.USD";"115.005020000000";"0.030046234786";"Value"
"2021-11-15";"MATIC.USD";"1.691724000000";"7.881506281955";"Growth";"2022-11-01";"MATIC.USD";"0.875333000000";"4.522944012416";"Growth"
"2021-11-15";"ALGO.USD";"1.889635000000";"2.116810918511";"Core";"2022-11-01";"ALGO.USD";"0.360018000000";"3.299070172508";"Core"
"2021-11-15";"LINK.USD";"32.010754000000";"0.624790031500";"Value";"2022-11-01";"LINK.USD";"7.693952000000";"0.624790031500";"Value"
"2021-11-15";"ETH.USD";"4557.503906000000";"0.002925578038";"Growth";"2022-11-01";"ETH.USD";"1579.704590000000";"0.002506216780";"Growth"
"2021-11-15";"LTC.USD";"262.763397000000";"0.015222820399";"Core";"2022-11-01";"LTC.USD";"55.127190000000";"0.021545169369";"Core"
"2021-11-15";"ADA.USD";"2.015587000000";"1.984533537873";"Core";"2022-11-01";"ADA.USD";"0.401402000000";"2.958940526868";"Core"
"2021-11-15";"AVAX.USD";"93.550232000000";"0.042757777447";"Core";"2022-11-01";"AVAX.USD";"18.668783000000";"0.063620892983";"Core"
