"","2022-03-26_to_2022-12-01_Index_3QRank","2022-03-26_to_2022-12-01_Crypto10_Index"
"2022-03-26",0,0
"2022-03-27",0,0
"2022-03-28",0,0
"2022-03-29",0,0
"2022-03-30",0,-2.18978469450678
"2022-03-31",0,-5.78102849720603
"2022-04-01",0,-3.29927315515915
"2022-04-02",0,-3.29927315515915
"2022-04-03",0,-3.29927315515915
"2022-04-04",-1.13589687845009,-2.3941593098288
"2022-04-05",-4.60750645635193,-4.08759874147346
"2022-04-06",-13.2790555534581,-9.60583914202525
"2022-04-07",-10.3375851473219,-8.64234084309898
"2022-04-08",-14.5306347151748,-12.0875944840721
"2022-04-09",-12.9920220363973,-12.0875944840721
"2022-04-10",-14.5156423186123,-12.0875944840721
"2022-04-11",-22.2759643421595,-15.3868676392313
"2022-04-12",-19.8476447230086,-16.7883267474238
"2022-04-13",-16.1890696102469,-13.5474477217726
"2022-04-14",-18.8977693425639,-16.6131443588997
"2022-04-15",-17.7867372658028,-16.6131443588997
"2022-04-16",-17.3317968103177,-16.6131443588997
"2022-04-17",-19.9432081170951,-16.6131443588997
"2022-04-18",-17.8319737099715,-16.2627795818516
"2022-04-19",-15.9814374091242,-14.510955696611
"2022-04-20",-17.6743373718405,-13.6934378834987
"2022-04-21",-20.5554253167352,-14.598542052917
"2022-04-22",-20.7617177960213,-16.9051150064398
"2022-04-23",-21.8917307836369,-16.9051150064398
"2022-04-24",-22.7299403859948,-16.9051150064398
"2022-04-25",-21.3078558310106,-17.372268042504
"2022-04-26",-26.4268148873352,-21.1678864605252
"2022-04-27",-24.5400016203088,-20.613137392243
"2022-04-28",-24.5306314050539,-18.1897858556162
"2022-04-29",-28.0515556320304,-23.0364986047819
"2022-04-30",-32.807483275334,-23.0364986047819
"2022-05-01",-30.316134798937,-23.0364986047819
"2022-05-02",-30.3082272415245,-22.0437984031455
"2022-05-03",-31.2653950839272,-24.0875929359262
"2022-05-04",-24.8330309533469,-23.0364986047819
"2022-05-05",-31.7917323968849,-32.7007318763151
"2022-05-06",-32.7369214978476,-34.6569400527898
"2022-05-07",-34.2714638727051,-34.6569400527898
"2022-05-08",-36.777018916296,-34.6569400527898
"2022-05-09",-46.6605201521096,-41.9854081440023
"2022-05-10",-44.3525622780525,-42.6569357953885
"2022-05-11",-54.9537234048552,-48.9635017822546
"2022-05-12",-57.1137937012018,-53.6058399160982
"2022-05-13",-54.4397720620615,-48.1751858718524
"2022-05-14",-52.6902148578834,-48.1751858718524
"2022-05-15",-49.6220940320446,-48.1751858718524
"2022-05-16",-53.3904576572044,-43.5036555112109
"2022-05-17",-51.1160920508458,-42.4817534068645
"2022-05-18",-56.3940038393866,-44.5255479396452
"2022-05-19",-54.2314655215105,-45.1970852669434
"2022-05-20",-55.8571827358116,-47.9416093538203
"2022-05-21",-55.2430148129665,-47.9416093538203
"2022-05-22",-53.5573677694693,-47.9416093538203
"2022-05-23",-55.9368634151597,-48.1751858718524
"2022-05-24",-55.3160203255998,-48.8467135232386
"2022-05-25",-56.4834865759153,-48.7883193937306
"2022-05-26",-59.4983621810825,-51.0948923472534
