"","2021-11-01_to_2022-12-01_Index_3QRank","2021-11-01_to_2022-12-01_Crypto10_Index"
"2021-11-01",0,0
"2021-11-02",0,0
"2021-11-03",0,0
"2021-11-04",0,0
"2021-11-05",0,0
"2021-11-06",0,0
"2021-11-07",0,0
"2021-11-08",0,0
"2021-11-09",0,-0.893027285792369
"2021-11-10",-3.04980338498134,-4.87283852999537
"2021-11-11",-1.36653125596382,-2.93147025067576
"2021-11-12",-3.27048576956823,-2.93147025067576
"2021-11-13",-0.186457655810102,-2.93147025067576
"2021-11-14",-0.497432885073812,-2.93147025067576
"2021-11-15",-3.12256274101349,-3.43622774004904
"2021-11-16",-9.23702722267584,-5.2611179750265
"2021-11-17",-7.29555490430865,-10.0951304902412
"2021-11-18",-14.1391797770446,-11.7064679953127
"2021-11-19",-7.85100856566656,-8.07610053274812
"2021-11-20",-4.32510449801687,-8.07610053274812
"2021-11-21",-3.71997679837169,-8.07610053274812
"2021-11-22",-6.42651836025614,-17.9770913004737
"2021-11-23",-5.75026718650867,-16.1327880581059
"2021-11-24",-8.4264562703761,-7.78489577328078
"2021-11-25",-6.23994242332619,-7.78489577328078
"2021-11-26",-15.6269529335088,-6.87245548009806
"2021-11-27",-13.2828094528428,-6.87245548009806
"2021-11-28",-12.043604482562,-6.87245548009806
"2021-11-29",-8.35744720014232,-3.55270578439115
"2021-11-30",-8.15372871781871,-3.12560997319133
"2021-12-01",-5.40263190807522,-5.08639125990129
"2021-12-02",-7.35292578970707,-5.41642203414934
"2021-12-03",-10.5070813270527,-10.8910927390818
"2021-12-04",-19.9142135800906,-10.8910927390818
"2021-12-05",-22.2367367091464,-10.8910927390818
"2021-12-06",-18.2958617281016,-11.6870453393103
"2021-12-07",-18.1789365801429,-12.6383212958858
"2021-12-08",-15.7120763096189,-7.9013738176229
"2021-12-09",-23.3320023884054,-7.51310402120379
"2021-12-10",-26.6907932039515,-11.66763233192
"2021-12-11",-23.0791019838042,-11.66763233192
"2021-12-12",-22.5985496281368,-11.66763233192
"2021-12-13",-30.7932827646668,-18.4430227750663
"2021-12-14",-29.5851223794725,-16.3269277806214
"2021-12-15",-21.0550732397188,-15.3368258092653
"2021-12-16",-23.1074343058911,-19.5690157981549
"2021-12-17",-21.6003658345113,-18.4236097676759
"2021-12-18",-18.4048505360892,-18.4236097676759
"2021-12-19",-20.5629199444701,-18.4236097676759
"2021-12-20",-20.7311877680533,-21.8210018443322
"2021-12-21",-16.0453091164139,-20.3843910543859
"2021-12-22",-16.277564410777,-20.500869098728
"2021-12-23",-11.1477160338842,-19.2195720165165
"2021-12-24",-14.0370695867277,-19.2195720165165
"2021-12-25",-12.2794338808404,-19.2195720165165
"2021-12-26",-10.1023444688216,-19.2195720165165
"2021-12-27",-10.9235718250878,-16.2298530950576
"2021-12-28",-17.75314202902,-21.4715580626938
"2021-12-29",-19.8493923506988,-25.2960555991619
"2021-12-30",-18.6916273264415,-25.1989905622102
"2021-12-31",-18.2810342460804,-25.9367137888797
"2022-01-01",-15.1601305891186,-25.9367137888797
"2022-01-02",-14.953844788441,-25.9367137888797
"2022-01-03",-16.36701160473,-25.8202260959255
"2022-01-04",-18.2865914498902,-23.7041311014807
"2022-01-05",-21.6011738971839,-25.2572295843812
"2022-01-06",-22.1004901865396,-28.732283339211
"2022-01-07",-26.4291728028393,-30.3047948295018
"2022-01-08",-27.7735263658976,-30.3047948295018
"2022-01-09",-24.9009262667951,-30.3047948295018
"2022-01-10",-26.7768672848908,-30.809552318875
"2022-01-11",-23.8928007622499,-25.8784651180966
"2022-01-12",-20.7716466936792,-23.7041311014807
"2022-01-13",-24.9127658511232,-28.0722217907149
"2022-01-14",-23.1553764916688,-27.1985978637008
"2022-01-15",-22.4959095566337,-27.1985978637008
"2022-01-16",-22.4604606142477,-27.1985978637008
"2022-01-17",-25.605935659403,-27.1985978637008
"2022-01-18",-27.1338790028096,-28.5381436166954
"2022-01-19",-30.1547106746689,-29.5670716028323
"2022-01-20",-33.5538231088425,-32.2073370940407
"2022-01-21",-42.5217660470637,-39.8175061521962
"2022-01-22",-47.8117122942744,-39.8175061521962
"2022-01-23",-44.9695593204838,-39.8175061521962
"2022-01-24",-47.564614400488,-48.9419476784716
"2022-01-25",-46.2336466738534,-46.12696512075
"2022-01-26",-46.6761958934543,-44.2632488709918
"2022-01-27",-47.1855158548857,-43.8555660671823
"2022-01-28",-45.1586706088954,-39.2545096406519
"2022-01-29",-43.6650906195648,-39.2545096406519
"2022-01-30",-44.6281558127373,-39.2545096406519
"2022-01-31",-43.9496555871091,-38.769174807281
"2022-02-01",-42.4782633176541,-37.9732125584405
"2022-02-02",-46.0198354522131,-39.8175061521962
"2022-02-03",-45.6109142791601,-41.4870923280509
"2022-02-04",-40.0944991458557,-36.2842133751954
"2022-02-05",-39.1912760461267,-36.2842133751954
"2022-02-06",-38.1771192770282,-36.2842133751954
"2022-02-07",-34.0870545152583,-31.1589961005135
"2022-02-08",-34.726897173957,-31.6443405824964
"2022-02-09",-32.856741611191,-28.9652490765072
"2022-02-10",-35.1767585390712,-29.334105865536
"2022-02-11",-40.4798875431266,-36.8860455501325
"2022-02-12",-40.598882916142,-36.8860455501325
"2022-02-13",-41.5101026289911,-36.8860455501325
"2022-02-14",-40.6714498234608,-35.5464997971379
"2022-02-15",-35.275059511685,-32.3044021309925
"2022-02-16",-35.5865902898938,-31.9161323345733
"2022-02-17",-40.8875452284771,-35.1582203521068
"2022-02-18",-42.6226494682994,-35.934769593557
"2022-02-19",-41.9013329186637,-35.934769593557
"2022-02-20",-45.274268164274,-35.934769593557
"2022-02-21",-49.3452872421691,-35.934769593557
"2022-02-22",-47.1568227160275,-40.9823348386776
"2022-02-23",-48.2105860459288,-40.5552293788658
"2022-02-24",-47.230253458456,-41.8559491170796
"2022-02-25",-44.3249217886234,-40.4193383271333
"2022-02-26",-44.0932866756248,-40.4193383271333
"2022-02-27",-47.3091729883737,-40.4193383271333
"2022-02-28",-41.054814689881,-38.4197213770306
"2022-03-01",-40.6825279897712,-37.2549023391613
"2022-03-02",-41.542458827609,-37.7402468211442
"2022-03-03",-43.6270452859632,-39.5263013927289
"2022-03-04",-47.3383714677575,-43.0790168257321
"2022-03-05",-46.3926079951965,-43.0790168257321
"2022-03-06",-48.8939317015468,-43.0790168257321
"2022-03-07",-50.0450200255351,-44.9233200680999
"2022-03-08",-49.0448042979262,-44.8262453825361
"2022-03-09",-45.6910270517562,-41.4870923280509
"2022-03-10",-48.5275841374579,-42.5936723437492
"2022-03-11",-49.574385690113,-43.1178428405128
"2022-03-12",-49.4253911325963,-43.1178428405128
"2022-03-13",-51.0973129229808,-43.1178428405128
"2022-03-14",-49.8058833914215,-42.6324983585299
"2022-03-15",-49.2962997306889,-40.9823348386776
"2022-03-16",-46.466887976889,-41.1958875685835
"2022-03-17",-45.866588360315,-41.4676793206605
"2022-03-18",-43.4864650666498,-40.0698848968829
"2022-03-19",-41.6545336264441,-40.0698848968829
"2022-03-20",-43.6336664908238,-40.0698848968829
"2022-03-21",-42.5352951740074,-40.0504718894925
"2022-03-22",-40.8084304522284,-39.0215439033556
"2022-03-23",-39.681662207674,-41.1764745611932
"2022-03-24",-38.007528785194,-37.9926255658308
"2022-03-25",-39.650484421562,-35.6629778414801
"2022-03-26",-38.6398155208387,-35.6629778414801
"2022-03-27",-35.6903831023653,-35.6629778414801
"2022-03-28",-36.4671642540397,-34.9640806295912
"2022-03-29",-34.9187427910763,-33.5080568322545
"2022-03-30",-33.5244761513636,-34.9640806295912
"2022-03-31",-34.039327132875,-37.351967376113
"2022-04-01",-32.6729866561329,-35.7018038562608
"2022-04-02",-33.3343158060583,-35.7018038562608
