"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-22";"BTC.USD";"35030.250000000000";"0.000114187024";"Core"
"2022-01-22";"SOL.USD";"94.178368000000";"0.141575327928";"Growth"
"2022-01-22";"BCH.USD";"291.441498000000";"0.068624407084";"Value"
"2022-01-22";"MATIC.USD";"1.530623000000";"8.711049901467";"Growth"
"2022-01-22";"ALGO.USD";"0.949706000000";"4.211829766265";"Core"
"2022-01-22";"LINK.USD";"15.827586000000";"0.252723314850";"Core"
"2022-01-22";"ETH.USD";"2405.181152000000";"0.001663076395";"Core"
"2022-01-22";"LTC.USD";"108.428497000000";"0.184453354546";"Value"
"2022-01-22";"ADA.USD";"1.066716000000";"3.749826570521";"Core"
"2022-01-22";"AVAX.USD";"59.729050000000";"0.223230293020";"Growth"
