"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-02-09";"BTC.USD";"44338.796880000002";"0.000090214446";"Core"
"2022-02-09";"SOL.USD";"114.019379000000";"0.116939185692";"Growth"
"2022-02-09";"BCH.USD";"345.833649000000";"0.057831272514";"Value"
"2022-02-09";"MATIC.USD";"2.042768000000";"6.527091345338";"Growth"
"2022-02-09";"ALGO.USD";"1.037993000000";"3.853590534811";"Core"
"2022-02-09";"LINK.USD";"18.642735000000";"1.072803963582";"Value"
"2022-02-09";"ETH.USD";"3239.457031000000";"0.001234774829";"Core"
"2022-02-09";"LTC.USD";"140.171600000000";"0.028536451036";"Core"
"2022-02-09";"ADA.USD";"1.194810000000";"3.347812622927";"Core"
"2022-02-09";"AVAX.USD";"90.020866000000";"0.148113808784";"Growth"
