"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-03-04";"BTC.USD";"39137.605470000002";"0.000340678311";"Growth"
"2022-03-04";"SOL.USD";"88.245979000000";"0.151092814476";"Growth"
"2022-03-04";"BCH.USD";"289.917450000000";"0.068985154222";"Value"
"2022-03-04";"MATIC.USD";"1.474946000000";"2.711963692230";"Core"
"2022-03-04";"ALGO.USD";"0.760303000000";"5.261060393028";"Core"
"2022-03-04";"LINK.USD";"13.714876000000";"1.458270566938";"Value"
"2022-03-04";"ETH.USD";"2617.156006000000";"0.001528376601";"Core"
"2022-03-04";"LTC.USD";"101.391800000000";"0.039450922067";"Core"
"2022-03-04";"ADA.USD";"0.842889000000";"4.745583344901";"Core"
"2022-03-04";"AVAX.USD";"75.654243000000";"0.176240390553";"Growth"
