"","2022-03-10_to_2022-12-01_Index_3QRank","2022-03-10_to_2022-12-01_Crypto10_Index"
"2022-03-10",0,0
"2022-03-11",-1.84643666285517,0
"2022-03-12",-1.41812589908844,0
"2022-03-13",-4.05534043649902,0
"2022-03-14",-1.35908873106335,0
"2022-03-15",-0.838215026860922,0
"2022-03-16",0,0
"2022-03-17",0,0
"2022-03-18",0,0
"2022-03-19",0,0
"2022-03-20",-2.74929264514587,0
"2022-03-21",-0.486914733312771,0
"2022-03-22",0,0
"2022-03-23",0,-3.53390222713601
"2022-03-24",0,0
"2022-03-25",0,0
"2022-03-26",0,0
"2022-03-27",0,0
"2022-03-28",0,0
"2022-03-29",0,0
"2022-03-30",0,-2.1897772407693
"2022-03-31",0,-5.78101709577701
"2022-04-01",0,-3.29926955623847
"2022-04-02",0,-3.29926955623847
"2022-04-03",0,-3.29926955623847
"2022-04-04",-1.00408488482232,-2.39415990333847
"2022-04-05",-4.41236924278315,-4.08759281634612
"2022-04-06",-13.0261495836365,-9.60583836994616
"2022-04-07",-10.158613830345,-8.64233120386162
"2022-04-08",-14.5537331014266,-12.0875859094847
"2022-04-09",-13.0898166936678,-12.0875859094847
"2022-04-10",-14.5822893843952,-12.0875859094847
"2022-04-11",-22.3522289213873,-15.3868640992999
"2022-04-12",-19.8983414593201,-16.7883180799616
"2022-04-13",-16.2724643896129,-13.5474460369077
"2022-04-14",-18.9845325969249,-16.6131341739847
"2022-04-15",-17.7848563301824,-16.6131341739847
"2022-04-16",-17.4171364296234,-16.6131341739847
"2022-04-17",-20.0230801019676,-16.6131341739847
"2022-04-18",-17.8827705702135,-16.2627749956077
"2022-04-19",-16.0313059620052,-14.5109445694155
"2022-04-20",-17.6979076720654,-13.6934311862923
"2022-04-21",-20.5113130815709,-14.5985408391923
"2022-04-22",-20.7872693739185,-16.9051044727539
"2022-04-23",-21.9200568555611,-16.9051044727539
"2022-04-24",-22.7116626707911,-16.9051044727539
"2022-04-25",-21.3392851445686,-17.3722586775001
"2022-04-26",-26.4228587244691,-21.167881195077
"2022-04-27",-24.5451709822329,-20.6131393541307
"2022-04-28",-24.5438418923527,-18.1897806942
"2022-04-29",-27.9761438107322,-23.0364980140615
"2022-04-30",-32.6955278337027,-23.0364980140615
"2022-05-01",-30.2888550897783,-23.0364980140615
"2022-05-02",-30.3788753385769,-22.0437920913847
"2022-05-03",-31.282811408175,-24.0875928163461
"2022-05-04",-24.7204237529801,-23.0364980140615
"2022-05-05",-31.8559453020844,-32.7007252636155
"2022-05-06",-32.7371532866415,-34.6569297188001
"2022-05-07",-34.2301096882753,-34.6569297188001
"2022-05-08",-36.671773270312,-34.6569297188001
"2022-05-09",-46.6619173657468,-41.9854032117769
"2022-05-10",-44.4859736576151,-42.6569314455154
"2022-05-11",-54.8329393953518,-48.9635002592231
"2022-05-12",-56.7487259571456,-53.6058349165155
"2022-05-13",-54.0717554392415,-48.1751856326922
"2022-05-14",-52.2902287713341,-48.1751856326922
"2022-05-15",-49.1568513834275,-48.1751856326922
"2022-05-16",-52.8922007110808,-43.5036522188076
"2022-05-17",-50.678512155847,-42.4817475395386
"2022-05-18",-55.8907740959061,-44.5255482645
"2022-05-19",-53.6829226458879,-45.1970764982385
"2022-05-20",-55.3604243547421,-47.9416042135308
"2022-05-21",-54.7290522922832,-47.9416042135308
"2022-05-22",-53.0669965315441,-47.9416042135308
"2022-05-23",-55.5023746654356,-48.1751856326922
"2022-05-24",-54.7896631777981,-48.8467138664308
"2022-05-25",-55.8808672109394,-48.7883163532462
"2022-05-26",-58.6059205798412,-51.0948886203847
"2022-05-27",-60.3880039467286,-53.7518200659001
"2022-05-28",-59.0228449400762,-53.7518200659001
"2022-05-29",-57.819194903206,-53.7518200659001
"2022-05-30",-53.7827776818107,-53.7518200659001
"2022-05-31",-52.8262712832299,-53.2846744947307
"2022-06-01",-57.1601830720135,-55.6204368848846
"2022-06-02",-55.8434294838605,-55.9416059402462
"2022-06-03",-57.6717691362201,-56.9635019859385
"2022-06-04",-56.7535995175265,-56.9635019859385
"2022-06-05",-57.1934309873092,-56.9635019859385
"2022-06-06",-54.7418529921312,-54.0437989982461
"2022-06-07",-55.3700156783019,-54.3357692970153
"2022-06-08",-55.5268234449561,-55.0364962873461
"2022-06-09",-55.5786854212941,-56.2335762390154
"2022-06-10",-58.667264731205,-57.0802883787308
"2022-06-11",-61.1812586210416,-57.0802883787308
"2022-06-12",-64.2837636047567,-57.0802883787308
"2022-06-13",-68.2266647775725,-63.2116819200384
"2022-06-14",-67.3985650300842,-66.3649663268923
"2022-06-15",-65.1325549853741,-65.0219012258384
"2022-06-16",-69.3444883058467,-64.9927024692461
"2022-06-17",-68.2032942580191,-65.8394146089616
"2022-06-18",-69.7593625986977,-65.8394146089616
"2022-06-19",-67.5695398299792,-65.8394146089616
"2022-06-20",-67.1069621470235,-65.8394146089616
"2022-06-21",-67.2417542070392,-62.9197116212692
"2022-06-22",-68.548973357114,-65.2262752548308
"2022-06-23",-66.3782046108795,-63.9416076669615
"2022-06-24",-64.9826302057689,-64.9343049560616
"2022-06-25",-64.6838060312438,-64.9343049560616
"2022-06-26",-66.0272407804831,-64.9343049560616
"2022-06-27",-66.5582721140923,-66.4233552065
"2022-06-28",-68.2150873325177,-68.5255448110693
"2022-06-29",-68.6567078540347,-70.5109480228462
"2022-06-30",-69.0553564485433,-74.1605853910384
"2022-07-01",-69.8462768932335,-74.0437989982461
"2022-07-02",-69.2438994665844,-74.0437989982461
"2022-07-03",-69.2849075059403,-74.0437989982461
"2022-07-04",-67.8244169230795,-74.0437989982461
"2022-07-05",-68.5102440457781,-72.4671524780308
"2022-07-06",-67.7879245966112,-73.5182472803154
"2022-07-07",-66.348464973145,-70.8029183216154
"2022-07-08",-66.7668889323423,-71.4160576757462
"2022-07-09",-66.3835092112188,-71.4160576757462
"2022-07-10",-67.6019218244949,-71.4160576757462
"2022-07-11",-69.6072197318011,-71.8540131239
"2022-07-12",-70.5140557275581,-73.1386893453461
"2022-07-13",-68.7196751120325,-73.8394163356769
"2022-07-14",-67.7886711554005,-71.9999982732846
"2022-07-15",-67.4840230319552,-70.2773752372615
"2022-07-16",-66.0790978044811,-70.2773752372615
"2022-07-17",-66.503971190424,-70.2773752372615
"2022-07-18",-62.6190769723981,-66.6277378690692
"2022-07-19",-61.4508185105229,-65.167886375223
"2022-07-20",-63.1825841187607,-60.4379554481539
"2022-07-21",-62.3703829390169,-62.072990847977
"2022-07-22",-63.5208113775429,-63.7080262478001
"2022-07-23",-63.0289627575086,-63.7080262478001
"2022-07-24",-62.2213767902575,-63.7080262478001
"2022-07-25",-65.5180431100873,-66.4817527196846
"2022-07-26",-65.8877899203987,-69.6058383699462
"2022-07-27",-62.6342348019783,-65.7810257293538
"2022-07-28",-60.1284303816165,-64.1751804525462
"2022-07-29",-60.0624785238203,-63.3284683128307
"2022-07-30",-60.3354260464265,-63.3284683128307
"2022-07-31",-61.1193468481779,-63.3284683128307
"2022-08-01",-61.4715304758563,-64.5839371441078
"2022-08-02",-62.6437395283377,-63.357667069423
"2022-08-03",-62.6866795068386,-62.8321153514923
"2022-08-04",-62.5768751575142,-64.6715334138846
"2022-08-05",-60.8570058068046,-63.5328423418232
"2022-08-06",-61.0345991790882,-63.5328423418232
"2022-08-07",-60.3345034360606,-63.5328423418232
"2022-08-08",-59.449678214143,-61.9854032117769
"2022-08-09",-61.0247898208044,-64.0291953031616
"2022-08-10",-59.1163334222414,-62.3065722671384
"2022-08-11",-59.2155390045328,-60.1459851493846
"2022-08-12",-58.2898106144401,-60.0875876362001
"2022-08-13",-57.570330576364,-60.0875876362001
"2022-08-14",-58.1520287694065,-60.0875876362001
"2022-08-15",-59.0739321745884,-58.7737212917385
"2022-08-16",-59.3518190359735,-59.737228457823
"2022-08-17",-60.8858257478795,-61.8978069420001
"2022-08-18",-61.9996266229554,-61.8978069420001
"2022-08-19",-66.0025686351905,-64.7299222934924
"2022-08-20",-66.0345074245967,-64.7299222934924
"2022-08-21",-65.0332419330008,-64.7299222934924
"2022-08-22",-65.0954071049746,-66.2773700571154
"2022-08-23",-64.164173604179,-65.1094888620385
"2022-08-24",-64.6945330272191,-65.3138715246076
"2022-08-25",-64.4208348568897,-65.3430616476232
"2022-08-26",-67.524259291819,-66.8613106546539
"2022-08-27",-67.2593350014068,-66.8613106546539
"2022-08-28",-68.3534113347555,-66.8613106546539
"2022-08-29",-66.7058613466684,-67.2700759797922
"2022-08-30",-67.3540388713417,-66.8029217750461
"2022-08-31",-67.2813140952959,-66.5401415992924
"2022-09-01",-66.6321030632591,-67.3284648594
"2022-09-02",-66.7398491857228,-66.686126748677
"2022-09-03",-66.2772364549325,-66.686126748677
"2022-09-04",-65.5091055412447,-66.686126748677
"2022-09-05",-65.1557790535055,-66.686126748677
"2022-09-06",-67.6220585986067,-68.1751856326922
"2022-09-07",-66.2287657381895,-65.7810257293538
"2022-09-08",-65.538855297603,-65.167886375223
"2022-09-09",-63.5888667823738,-63.6204386116
"2022-09-10",-63.0964949579413,-63.6204386116
"2022-09-11",-63.2850438763274,-63.6204386116
"2022-09-12",-63.0606425742944,-62.0437920913847
"2022-09-13",-66.032260589233,-64.6715334138846
"2022-09-14",-65.4709692907278,-65.5474443101923
"2022-09-15",-66.6465136631048,-66.2481713005232
"2022-09-16",-66.5655151114436,-66.8613106546539
"2022-09-17",-65.5645178719108,-66.8613106546539
"2022-09-18",-68.1906069950106,-66.8613106546539
"2022-09-19",-67.6307573226385,-67.7664203075539
"2022-09-20",-68.3874955354585,-69.2554705579924
"2022-09-21",-68.9214818326977,-68.7591262302307
"2022-09-22",-67.2251274441414,-68.4087584182769
"2022-09-23",-66.5445122608388,-70.6569331722308
"2022-09-24",-67.1281091297619,-70.6569331722308
"2022-09-25",-67.664185764264,-70.6569331722308
"2022-09-26",-67.1742401900488,-69.5182507337461
"2022-09-27",-67.6277509503971,-70.1897789674847
"2022-09-28",-67.6245337500274,-69.051096529
"2022-09-29",-67.2602890466684,-69.6350371265384
"2022-09-30",-67.3800435995551,-69.5766396133539
"2022-10-01",-67.8339993243949,-69.5766396133539
"2022-10-02",-68.4717795763539,-69.5766396133539
"2022-10-03",-67.6510530327688,-69.8102210325154
"2022-10-04",-66.6684382004641,-67.591236401577
"2022-10-05",-66.739097144039,-67.2700759797922
"2022-10-06",-67.300853085579,-66.7153255052693
"2022-10-07",-67.6997738981438,-67.8248178207385
"2022-10-08",-67.9569377430465,-67.8248178207385
"2022-10-09",-67.7369400155307,-67.8248178207385
"2022-10-10",-68.8918530028996,-68.5255448110693
"2022-10-11",-69.4798105990589,-68.6131410808461
"2022-10-12",-69.5317448516384,-68.3795596616847
"2022-10-13",-69.858802243139,-68.7299274736384
"2022-10-14",-70.229959279892,-68.9635002592231
"2022-10-15",-70.421259755114,-68.9635002592231
"2022-10-16",-69.866244616762,-68.9635002592231
"2022-10-17",-69.3644731336153,-68.5255448110693
"2022-10-18",-69.9473734107927,-68.4671559314615
"2022-10-19",-70.8038904737164,-69.9270074253077
"2022-10-20",-71.1719630914827,-70.1021913312846
"2022-10-21",-70.7504270783681,-70.5109480228462
"2022-10-22",-70.57796723912,-70.5109480228462
"2022-10-23",-69.6602396565083,-70.5109480228462
"2022-10-24",-70.2366883491941,-70.1605802108924
"2022-10-25",-68.1868186434264,-68.4087584182769
"2022-10-26",-67.6023220243458,-66.7153255052693
"2022-10-27",-68.4611894340506,-67.7956190641462
"2022-10-28",-67.3751448820566,-67.1240908304076
"2022-10-29",-66.591684279987,-67.1240908304076
"2022-10-30",-66.982086893574,-67.1240908304076
"2022-10-31",-66.998052052686,-67.8248178207385
"2022-11-01",-67.3057109776821,-67.8540165773307
"2022-11-02",-67.9864299181021,-67.4452512521924
"2022-11-03",-67.4632623092235,-68.0000017267153
"2022-11-04",-64.5670942601316,-66.6277378690692
"2022-11-05",-63.9855783442645,-66.6277378690692
"2022-11-06",-65.9159870995778,-66.6277378690692
"2022-11-07",-65.8665580485079,-68.0292004833076
"2022-11-08",-70.2081943000252,-71.6496304613309
"2022-11-09",-75.6681409686284,-74.8905111379615
"2022-11-10",-71.2983058643433,-73.927003971877
"2022-11-11",-72.2614342053034,-78.5401485061538
"2022-11-12",-73.576568395271,-78.5401485061538
"2022-11-13",-74.4437651080329,-78.5401485061538
"2022-11-14",-73.9502520081022,-79.9416024868154
"2022-11-15",-73.4744045625597,-77.6350388532538
"2022-11-16",-73.844589264252,-78.7153324121307
"2022-11-17",-74.0634304620097,-78.1897806942
"2022-11-18",-73.8842476545447,-77.1094871353231
"2022-11-19",-73.8670867908634,-77.1094871353231
"2022-11-20",-74.9527396815132,-77.1094871353231
"2022-11-21",-75.4986596528346,-79.6496321880462
"2022-11-22",-74.3455908036966,-79.2992730096692
"2022-11-23",-73.0945452110397,-78.5109497495615
"2022-11-24",-73.0579661744112,-78.5109497495615
"2022-11-25",-73.4314661318743,-78.3941633567692
"2022-11-26",-73.4010708167693,-78.3941633567692
"2022-11-27",-73.5875881935574,-78.3941633567692
"2022-11-28",-73.9957055490739,-79.2116767398923
"2022-11-29",-73.6587240892914,-79.3868606458692
"2022-11-30",-72.5206947141094,-78.9489051977154
"2022-12-01",-73.0757427065077,-79.2992730096692
