"","2021-12-16_to_2022-12-01_Index_3QRank","2021-12-16_to_2022-12-01_Crypto10_Index"
"2021-12-16",0,0
"2021-12-17",0,0
"2021-12-18",0,0
"2021-12-19",-1.59732742698353,0
"2021-12-20",-2.24696908693108,-4.16468119161828
"2021-12-21",0,-2.40362028389903
"2021-12-22",0,-2.54640687434318
"2021-12-23",0,-0.975724800685918
"2021-12-24",-2.80066507421073,-0.975724800685918
"2021-12-25",-1.26739976251391,-0.975724800685918
"2021-12-26",0,-0.975724800685918
"2021-12-27",-0.881973168434225,0
"2021-12-28",-8.97886656708862,-6.25724544937293
"2021-12-29",-10.9693363101002,-10.822706674253
"2021-12-30",-9.30474991475899,-10.7068370926298
"2021-12-31",-9.74828194713639,-11.5874862388069
"2022-01-01",-6.25069592462127,-11.5874862388069
"2022-01-02",-5.61959749521095,-11.5874862388069
"2022-01-03",-6.07012107839306,-11.4484389003028
"2022-01-04",-7.76993103745265,-8.92236104339463
"2022-01-05",-10.7353856797922,-10.7763607618819
"2022-01-06",-11.070911437589,-14.9246799712496
"2022-01-07",-15.021819852683,-16.8018574466177
"2022-01-08",-16.2309932193404,-16.8018574466177
"2022-01-09",-12.9385871543903,-16.8018574466177
"2022-01-10",-14.6497541229918,-17.404402314396
"2022-01-11",-12.1700911942487,-11.5179625695549
"2022-01-12",-8.47184910768237,-8.92236104339463
"2022-01-13",-13.4256350050557,-14.1367322512054
"2022-01-14",-10.7447642148158,-13.0938580096432
"2022-01-15",-10.2447225232836,-13.0938580096432
"2022-01-16",-9.96624972518936,-13.0938580096432
"2022-01-17",-12.6175627694536,-13.0938580096432
"2022-01-18",-15.4633581479685,-14.6929312066125
"2022-01-19",-19.1817415087484,-15.9212083004406
"2022-01-20",-23.4369183779256,-19.0729991806173
"2022-01-21",-33.5154369425926,-28.157585319397
"2022-01-22",-39.2558570185692,-28.157585319397
"2022-01-23",-36.2200126668715,-28.157585319397
"2022-01-24",-39.1933237348923,-39.0498252642927
"2022-01-25",-38.356672559718,-35.6894537749691
"2022-01-26",-38.8072948167836,-33.4646579533407
"2022-01-27",-39.3410021580313,-32.9779826671856
"2022-01-28",-37.034611928522,-27.4855167823666
"2022-01-29",-35.6734467447719,-27.4855167823666
"2022-01-30",-35.8386643320339,-27.4855167823666
"2022-01-31",-35.2298508985487,-26.9061400700786
"2022-02-01",-33.4045345011049,-25.9559672546494
"2022-02-02",-37.6280697931222,-28.157585319397
"2022-02-03",-36.9367410795305,-30.1506323763883
"2022-02-04",-30.8416292477306,-23.9397424407772
"2022-02-05",-30.0334298928032,-23.9397424407772
"2022-02-06",-28.5309879214993,-23.9397424407772
"2022-02-07",-23.880762080018,-17.821553931299
"2022-02-08",-25.0916699706504,-18.400930643587
"2022-02-09",-22.9706505271213,-15.2027842496484
"2022-02-10",-26.2539669998735,-15.6431040220417
"2022-02-11",-32.0043053339793,-24.6581664915693
"2022-02-12",-32.3225326090051,-24.6581664915693
"2022-02-13",-33.3266000284644,-24.6581664915693
"2022-02-14",-32.6621134197522,-23.0590932946
"2022-02-15",-26.8968719317218,-19.1888783636312
"2022-02-16",-27.6487356936416,-18.7253712329664
"2022-02-17",-33.9062663427849,-22.5955957653259
"2022-02-18",-35.5983287556399,-23.5225908238742
"2022-02-19",-34.8283458937378,-23.5225908238742
"2022-02-20",-38.3954490976418,-23.5225908238742
"2022-02-21",-42.8685897477012,-23.5225908238742
"2022-02-22",-40.5248722499572,-29.54808750861
"2022-02-23",-41.8599369094024,-29.0382344655741
"2022-02-24",-41.4946698132468,-30.5909617501722
"2022-02-25",-38.073319783008,-28.8760093701891
"2022-02-26",-38.0030126898982,-28.8760093701891
"2022-02-27",-41.5472469750039,-28.8760093701891
"2022-02-28",-34.7723166156633,-26.4889884531756
"2022-03-01",-34.3613043670818,-25.0984958653532
"2022-03-02",-35.1125076182029,-25.6778629762506
"2022-03-03",-36.9284632146017,-27.8099669731366
"2022-03-04",-41.4606684173832,-32.0509876086373
"2022-03-05",-40.1763189897725,-32.0509876086373
"2022-03-06",-42.8420569076226,-32.0509876086373
"2022-03-07",-44.3222524876857,-34.2526056733849
"2022-03-08",-43.2788795676892,-34.1367360917616
"2022-03-09",-39.6443269143419,-30.1506323763883
"2022-03-10",-42.6839131934313,-31.4716108963493
"2022-03-11",-43.3846844476975,-32.0973335210085
"2022-03-12",-43.1476766774292,-32.0973335210085
"2022-03-13",-44.964504420522,-32.0973335210085
"2022-03-14",-43.2640705289982,-31.5179568087205
"2022-03-15",-42.5646307694065,-29.54808750861
"2022-03-16",-39.35493762897,-29.803014030128
"2022-03-17",-39.2041116228421,-30.127464220898
"2022-03-18",-36.9802863471471,-28.4588673546767
"2022-03-19",-35.404285517739,-28.4588673546767
"2022-03-20",-37.4193211657132,-28.4588673546767
"2022-03-21",-36.223475743634,-28.4356895977958
"2022-03-22",-34.3476142444199,-27.2074125039678
"2022-03-23",-32.8504013774946,-29.7798362732471
"2022-03-24",-30.6678310435079,-25.9791450115303
"2022-03-25",-32.5290000677032,-23.1981406331042
"2022-03-26",-31.354656643237,-23.1981406331042
"2022-03-27",-28.0522263218124,-23.1981406331042
"2022-03-28",-28.9111133708884,-22.3638470006888
"2022-03-29",-27.2329512164119,-20.6257264652154
"2022-03-30",-25.8983619373066,-22.3638470006888
"2022-03-31",-27.4423807599515,-25.2143654469764
"2022-04-01",-25.5436434086059,-23.2444961468659
"2022-04-02",-26.0762784049375,-23.2444961468659
"2022-04-03",-23.9388312991247,-23.2444961468659
"2022-04-04",-25.8353706808376,-22.5260720960738
"2022-04-05",-28.3529166159011,-23.8702187715251
"2022-04-06",-34.560039912098,-28.2502867455299
"2022-04-07",-32.4580716260151,-27.4855167823666
"2022-04-08",-35.4503790221773,-30.220165647031
"2022-04-09",-34.2515603981751,-30.220165647031
"2022-04-10",-35.3389406742603,-30.220165647031
"2022-04-11",-41.0978479372385,-32.8389353286815
"2022-04-12",-39.4547149903774,-33.9513332394957
"2022-04-13",-37.3740061638674,-31.3789094702164
"2022-04-14",-39.5068865819738,-33.8122859009916
"2022-04-15",-38.2217581232014,-33.8122859009916
"2022-04-16",-37.690044200851,-33.8122859009916
"2022-04-17",-39.7259323293316,-33.8122859009916
"2022-04-18",-38.0771749611525,-33.5341816225928
"2022-04-19",-36.6374225961838,-32.1436794333797
"2022-04-20",-37.7527816926037,-31.4947886532302
"2022-04-21",-39.9354303220317,-32.2132127040223
"2022-04-22",-40.1997394699731,-34.0440346656287
"2022-04-23",-40.9518216536754,-34.0440346656287
"2022-04-24",-41.5571844671828,-34.0440346656287
"2022-04-25",-40.8292670254031,-34.4148307687699
"2022-04-26",-44.8229889404148,-37.4275743104425
"2022-04-27",-43.5277668199207,-36.9872545380492
"2022-04-28",-43.5257140465747,-35.06373115031
"2022-04-29",-46.3154999595819,-38.9107779257885
"2022-04-30",-50.1612571988663,-38.9107779257885
"2022-05-01",-48.2648248800572,-38.9107779257885
"2022-05-02",-48.2682053669426,-38.1228302057443
"2022-05-03",-48.7577635432593,-39.7450715582039
"2022-05-04",-44.2840192580429,-38.9107779257885
"2022-05-05",-49.5938416169857,-46.5816937198648
"2022-05-06",-50.2272544593362,-48.1344114030723
"2022-05-07",-51.58321919006,-48.1344114030723
"2022-05-08",-53.1960191158813,-48.1344114030723
"2022-05-09",-60.8856274790853,-53.9513274786614
"2022-05-10",-59.1534351957384,-54.4843582785782
"2022-05-11",-67.5227680981212,-59.4901488772422
"2022-05-12",-69.1196161699298,-63.1749705573358
"2022-05-13",-67.0188153116787,-58.864426252583
"2022-05-14",-65.9528538271896,-58.864426252583
"2022-05-15",-63.6482401987236,-58.864426252583
"2022-05-16",-66.2993342932072,-55.1564268156085
"2022-05-17",-64.3137706438612,-54.3453109400741
"2022-05-18",-68.2551926809225,-55.9675522925336
"2022-05-19",-66.4307231449389,-56.5005830924505
"2022-05-20",-67.8424607788824,-58.6790234003171
"2022-05-21",-67.2747352289909,-58.6790234003171
"2022-05-22",-65.9769936267856,-58.6790234003171
"2022-05-23",-67.7225819321732,-58.864426252583
"2022-05-24",-67.1272034007455,-59.3974474511092
"2022-05-25",-68.1294990692092,-59.3511015387381
"2022-05-26",-70.3223495446759,-61.1819235003444
"2022-05-27",-71.6290572676684,-63.2908497403496
"2022-05-28",-70.5629187580676,-63.2908497403496
"2022-05-29",-69.8103948994974,-63.2908497403496
"2022-05-30",-67.0963443383053,-63.2908497403496
"2022-05-31",-67.1205362077634,-62.9200440358178
"2022-06-01",-69.9988898177223,-64.774043754305
"2022-06-02",-69.1356935101919,-65.028970275823
"2022-06-03",-70.4449902586596,-65.8400957527481
"2022-06-04",-69.4684283465639,-65.8400957527481
"2022-06-05",-69.4180724172699,-65.8400957527481
"2022-06-06",-67.948344161735,-63.5225985049867
"2022-06-07",-67.8444410339226,-63.7543472696238
"2022-06-08",-68.2467953800712,-64.3105462250309
"2022-06-09",-67.7593385956674,-65.2607190404601
"2022-06-10",-70.460581358314,-65.9327875774904
"2022-06-11",-73.0666248670558,-65.9327875774904
"2022-06-12",-75.3066692883034,-65.9327875774904
"2022-06-13",-77.8581550545815,-70.7995404390409
"2022-06-14",-76.5821483263323,-73.3024309376776
"2022-06-15",-74.6692869229318,-72.2363885406251
"2022-06-16",-77.8325198692802,-72.2132107837442
"2022-06-17",-77.1124787814909,-72.8852793207746
"2022-06-18",-78.2585449954009,-72.8852793207746
"2022-06-19",-75.9372745186861,-72.8852793207746
"2022-06-20",-75.4184103534886,-72.8852793207746
"2022-06-21",-75.4054744789893,-70.5677820730132
"2022-06-22",-76.0102979476967,-72.3986136360101
"2022-06-23",-73.8542046523738,-71.3789075499383
"2022-06-24",-72.5999520791456,-72.1668552699824
"2022-06-25",-72.1944372378747,-72.1668552699824
"2022-06-26",-73.6838029691386,-72.1668552699824
