"";"Date";"DailyReturn";"TotalValue";"Index"
"1";"2021-09-30";"0.000000000000";"99.999999997918";"2125618560"
"2";"2021-10-01";"8.891545905023";"108.891545902756";"2125621440"
"3";"2021-10-02";"2.156199498402";"111.239464869313";"2125624320"
"4";"2021-10-03";"1.940905121783";"113.398517340406";"2125627200"
"5";"2021-10-04";"-3.032217036083";"109.960028178944";"2125630080"
"6";"2021-10-05";"3.023531008366";"113.284703727742";"2125632960"
"7";"2021-10-06";"-0.807894165251";"112.369483216204";"2125635840"
"8";"2021-10-07";"0.373241731025";"112.788893020504";"2125638720"
"9";"2021-10-08";"-0.096800343584";"112.679712984535";"2125641600"
"10";"2021-10-09";"1.268950648784";"114.109562933501";"2125644480"
"11";"2021-10-10";"-4.777932824913";"108.657484669737";"2125647360"
"12";"2021-10-11";"0.637783149847";"109.350483798008";"2125650240"
"13";"2021-10-12";"-1.335014072867";"107.890639450556";"2125653120"
"14";"2021-10-13";"1.525912007924";"109.536955673358";"2125656000"
"15";"2021-10-14";"1.212519022723";"110.865112097809";"2125658880"
"16";"2021-10-15";"6.981804102937";"118.605497042980";"2125661760"
"17";"2021-10-16";"-1.210880536945";"117.169326163540";"2125664640"
"18";"2021-10-17";"-1.454218685654";"115.465427928614";"2125667520"
"19";"2021-10-18";"-0.200888527000";"115.233471131254";"2125670400"
"20";"2021-10-19";"0.996107805053";"116.381320731226";"2125673280"
"21";"2021-10-20";"6.525358401238";"123.975619021032";"2125676160"
"22";"2021-10-21";"-0.961899121309";"122.783098631032";"2125679040"
"23";"2021-10-22";"0.619990712067";"123.544342438532";"2125681920"
"24";"2021-10-23";"2.858074730510";"127.075332070742";"2125684800"
"25";"2021-10-24";"-1.942875130677";"124.606417046714";"2125687680"
"26";"2021-10-25";"4.109752497759";"129.727432383659";"2125690560"
"27";"2021-10-26";"-0.716831572877";"128.797505189650";"2125693440"
"28";"2021-10-27";"-7.484788661852";"119.157284124467";"2125696320"
"29";"2021-10-28";"8.201234498891";"128.929652418024";"2125699200"
"30";"2021-10-29";"0.945492212520";"130.148672241265";"2125702080"
"31";"2021-10-30";"-3.385433333245";"125.742575708433";"2125704960"
"32";"2021-10-31";"1.927260425222";"128.165962607717";"2125707840"
"33";"2021-11-01";"0.445351437737";"128.736751564880";"2125710720"
"34";"2021-11-02";"3.178378220290";"132.828492438127";"2125713600"
"35";"2021-11-03";"4.890794957099";"139.324861647882";"2125716480"
"36";"2021-11-04";"-1.458859727531";"137.292307350862";"2125719360"
"37";"2021-11-05";"-1.715842336823";"134.936587816135";"2125722240"
"38";"2021-11-06";"1.589010629127";"137.080744539114";"2125725120"
"39";"2021-11-07";"1.736222030844";"139.460770625847";"2125728000"
"40";"2021-11-08";"5.257900656018";"146.793479399472";"2125730880"
"41";"2021-11-09";"3.058085900452";"151.282550095770";"2125733760"
"42";"2021-11-10";"-3.141192618463";"146.530473799140";"2125736640"
"43";"2021-11-11";"1.564288640848";"148.822633356160";"2125739520"
"44";"2021-11-12";"-2.428515667868";"145.208452387771";"2125742400"
"45";"2021-11-13";"3.338722938576";"150.056560296393";"2125745280"
"46";"2021-11-14";"1.213976125459";"151.878211113077";"2125748160"
"47";"2021-11-15";"-2.799383347760";"147.626557762301";"2125751040"
"48";"2021-11-16";"-7.512391413768";"136.536272912525";"2125753920"
"49";"2021-11-17";"1.758847887752";"138.937738264663";"2125756800"
"50";"2021-11-18";"-7.964729541519";"127.871723180779";"2125759680"
"51";"2021-11-19";"7.260834103986";"137.156276866843";"2125762560"
"52";"2021-11-20";"3.917150193697";"142.528894231800";"2125765440"
"53";"2021-11-21";"-0.186576579461";"142.262968696199";"2125768320"
"54";"2021-11-22";"-3.091649709879";"137.864696037238";"2125771200"
"55";"2021-11-23";"2.113802095810";"140.778882871456";"2125774080"
"56";"2021-11-24";"-2.962532943734";"136.608262088568";"2125776960"
"57";"2021-11-25";"2.773927317140";"140.397675988113";"2125779840"
"58";"2021-11-26";"-9.708152242443";"126.767655858335";"2125782720"
"59";"2021-11-27";"2.084619696250";"129.410279380832";"2125785600"
"60";"2021-11-28";"1.658351947818";"131.556357269621";"2125788480"
"61";"2021-11-29";"4.457203472928";"137.420091794700";"2125791360"
"62";"2021-11-30";"0.239767342583";"137.749580296971";"2125794240"
"63";"2021-12-01";"3.622999703278";"142.740247182397";"2125797120"
"64";"2021-12-02";"-1.306223312605";"140.875740797231";"2125800000"
"65";"2021-12-03";"-3.621812744067";"135.773485263738";"2125802880"
"66";"2021-12-04";"-10.651004960538";"121.312244613202";"2125805760"
"67";"2021-12-05";"-2.214427991051";"118.625872311915";"2125808640"
"68";"2021-12-06";"5.229831709871";"124.829805798195";"2125811520"
"69";"2021-12-07";"-0.069068211795";"124.743588083542";"2125814400"
"70";"2021-12-08";"2.207874606608";"127.497770088211";"2125817280"
"71";"2021-12-09";"-8.931928936192";"116.109759868702";"2125820160"
"72";"2021-12-10";"-3.363179050327";"112.204780749414";"2125823040"
"73";"2021-12-11";"4.505202159225";"117.259832954490";"2125825920"
"74";"2021-12-12";"0.253544018032";"117.557138246501";"2125828800"
"75";"2021-12-13";"-10.250054816977";"105.507467134966";"2125831680"
"76";"2021-12-14";"1.388425729187";"106.972359954881";"2125834560"
"77";"2021-12-15";"11.363300625518";"119.127950802765";"2125837440"
"78";"2021-12-16";"-2.353330191538";"116.324476769963";"2125840320"
"79";"2021-12-17";"1.258742781667";"117.788702724617";"2125843200"
"80";"2021-12-18";"3.731787160751";"122.184326409709";"2125846080"
"81";"2021-12-19";"-1.493091477339";"120.360002645441";"2125848960"
"82";"2021-12-20";"-0.737610025524";"119.472215199207";"2125851840"
"83";"2021-12-21";"5.685272278137";"126.264535930004";"2125854720"
"84";"2021-12-22";"0.114297037945";"126.408852554547";"2125857600"
"85";"2021-12-23";"5.632922465614";"133.529365208617";"2125860480"
"86";"2021-12-24";"-3.161758794372";"129.307488761065";"2125863360"
"87";"2021-12-25";"1.736531773961";"131.552954389512";"2125866240"
"88";"2021-12-26";"2.413367047625";"134.727810040926";"2125869120"
"89";"2021-12-27";"-1.243236990241";"133.052824070354";"2125872000"
"90";"2021-12-28";"-7.288710210035";"123.354989297599";"2125874880"
"91";"2021-12-29";"-2.071412743222";"120.799798329888";"2125877760"
"92";"2021-12-30";"1.740824452542";"122.902710757836";"2125880640"
"93";"2021-12-31";"0.116796004431";"123.046256213339";"2125883520"
"94";"2022-01-01";"3.378485111702";"127.203355660013";"2125886400"
"95";"2022-01-02";"-0.321844653794";"126.793958460375";"2125889280"
"96";"2022-01-03";"-2.795983203246";"123.248820679092";"2125892160"
"97";"2022-01-04";"-2.272202834397";"120.448357482261";"2125895040"
"98";"2022-01-05";"-6.140793216210";"113.051872916953";"2125897920"
"99";"2022-01-06";"-0.376246559110";"112.626519135094";"2125900800"
"100";"2022-01-07";"-6.535902949392";"105.265359149146";"2125903680"
"101";"2022-01-08";"-1.589626772220";"103.592032818238";"2125906560"
"102";"2022-01-09";"2.908799101128";"106.605316937696";"2125909440"
"103";"2022-01-10";"-3.036809960079";"103.367916054958";"2125912320"
"104";"2022-01-11";"5.804949552945";"109.368371435879";"2125915200"
"105";"2022-01-12";"4.854997195139";"114.678202801460";"2125918080"
"106";"2022-01-13";"-4.658396137325";"109.336037831804";"2125920960"
"107";"2022-01-14";"2.684385320770";"112.271038381672";"2125923840"
"108";"2022-01-15";"1.342409846972";"113.778175856206";"2125926720"
"109";"2022-01-16";"-0.329095084524";"113.403737472202";"2125929600"
"110";"2022-01-17";"-2.778201892688";"110.253152691370";"2125932480"
"111";"2022-01-18";"-2.579527052907";"107.409142791014";"2125935360"
"112";"2022-01-19";"-3.814231731459";"103.312309184191";"2125938240"
"113";"2022-01-20";"-4.549194200340";"98.612431606547";"2125941120"
"114";"2022-01-21";"-13.159485493234";"85.635542974758";"2125944000"
"115";"2022-01-22";"-8.810503877878";"78.090620140125";"2125946880"
"116";"2022-01-23";"5.148275489193";"82.110940396158";"2125949760"
"117";"2022-01-24";"-4.436510057107";"78.468080267497";"2125952640"
"118";"2022-01-25";"2.191313774452";"80.187562118947";"2125955520"
"119";"2022-01-26";"-0.496606470055";"79.789345497285";"2125958400"
"120";"2022-01-27";"-0.816302367913";"79.138023180649";"2125961280"
"121";"2022-01-28";"3.459665523866";"81.875934084899";"2125964160"
"122";"2022-01-29";"2.527193460061";"83.945097336456";"2125967040"
"123";"2022-01-30";"-3.110376917703";"81.334088405359";"2125969920"
"124";"2022-01-31";"1.840643425936";"82.831158956638";"2125972800"
"125";"2022-02-01";"3.373845720920";"85.625754468684";"2125975680"
"126";"2022-02-02";"-5.995012506895";"80.492479779164";"2125978560"
"127";"2022-02-03";"0.659982898549";"81.023716380324";"2125981440"
