"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-01";"BTC.USD";"47686.812500000000";"0.000083880633";"Core"
"2022-01-01";"SOL.USD";"178.517944000000";"0.074689037049";"Growth"
"2022-01-01";"BCH.USD";"444.456177000000";"0.008999762422";"Core"
"2022-01-01";"MATIC.USD";"2.574791000000";"5.178413833718";"Growth"
"2022-01-01";"ALGO.USD";"1.740108000000";"2.298707896291";"Core"
"2022-01-01";"LINK.USD";"20.665089000000";"0.967815817295";"Value"
"2022-01-01";"ETH.USD";"3769.697021000000";"0.001061093233";"Core"
"2022-01-01";"LTC.USD";"150.697433000000";"0.132716261995";"Value"
"2022-01-01";"ADA.USD";"1.376975000000";"2.904918389949";"Core"
"2022-01-01";"AVAX.USD";"114.158012000000";"0.116797175246";"Growth"
