"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-02-26";"BTC.USD";"39105.148439999997";"0.000340961072";"Growth"
"2022-02-26";"SOL.USD";"90.141563000000";"0.147915488589";"Growth"
"2022-02-26";"BCH.USD";"314.530853000000";"0.063586766796";"Value"
"2022-02-26";"MATIC.USD";"1.515294000000";"2.639751757745";"Core"
"2022-02-26";"ALGO.USD";"0.859006000000";"4.656544890257";"Core"
"2022-02-26";"LINK.USD";"14.690320000000";"1.361440731039";"Value"
"2022-02-26";"ETH.USD";"2781.111816000000";"0.001438273707";"Core"
"2022-02-26";"LTC.USD";"108.243660000000";"0.036953665462";"Core"
"2022-02-26";"ADA.USD";"0.887918000000";"4.504920499415";"Core"
"2022-02-26";"AVAX.USD";"81.879707000000";"0.162840511060";"Growth"
