"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-09-15";"BTC.USD";"48176.347659999999";"0.000083028295";"Core";"2022-09-01";"BTC.USD";"20127.140630000002";"0.000232795651";"Growth"
"2021-09-15";"SOL.USD";"159.117386000000";"0.083795578023";"Growth";"2022-09-01";"SOL.USD";"31.585678000000";"0.044502867472";"Core"
"2021-09-15";"BCH.USD";"652.477661000000";"0.030652390412";"Value";"2022-09-01";"BCH.USD";"116.707718000000";"0.030652390412";"Value"
"2021-09-15";"MATIC.USD";"1.416373000000";"9.413716113858";"Growth";"2022-09-01";"MATIC.USD";"0.885431000000";"5.291785364232";"Growth"
"2021-09-15";"ALGO.USD";"2.015922000000";"1.984203753915";"Core";"2022-09-01";"ALGO.USD";"0.293296000000";"4.792609657313";"Core"
"2021-09-15";"LINK.USD";"30.779600000000";"0.129956204759";"Core";"2022-09-01";"LINK.USD";"6.895674000000";"0.203845663535";"Core"
"2021-09-15";"ETH.USD";"3615.282715000000";"0.001106414163";"Core";"2022-09-01";"ETH.USD";"1586.176758000000";"0.002953965113";"Growth"
"2021-09-15";"LTC.USD";"189.239410000000";"0.105686231002";"Value";"2022-09-01";"LTC.USD";"57.527969000000";"0.105686231002";"Value"
"2021-09-15";"ADA.USD";"2.501635000000";"1.598954283898";"Core";"2022-09-01";"ADA.USD";"0.457481000000";"3.072593707829";"Core"
"2021-09-15";"AVAX.USD";"57.625393000000";"0.231379477678";"Growth";"2022-09-01";"AVAX.USD";"19.306751000000";"0.072806307081";"Core"
