"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-02-20";"BTC.USD";"38431.378909999999";"0.000104081615";"Core"
"2022-02-20";"SOL.USD";"90.901413000000";"0.146679054740";"Growth"
"2022-02-20";"BCH.USD";"303.135620000000";"0.065977069933";"Value"
"2022-02-20";"MATIC.USD";"1.515849000000";"2.638785261593";"Core"
"2022-02-20";"ALGO.USD";"0.846500000000";"4.725339633786";"Core"
"2022-02-20";"LINK.USD";"14.649103000000";"1.365271307055";"Value"
"2022-02-20";"ETH.USD";"2628.648438000000";"0.005072315164";"Growth"
"2022-02-20";"LTC.USD";"110.832039000000";"0.036090647038";"Core"
"2022-02-20";"ADA.USD";"0.932902000000";"4.287695813708";"Core"
"2022-02-20";"AVAX.USD";"77.336784000000";"0.172406100224";"Growth"
