"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-08-29";"BTC.USD";"48829.832029999998";"0.000081917136";"Core";"2022-08-01";"BTC.USD";"23314.199219999999";"0.000236396679";"Growth"
"2021-08-29";"SOL.USD";"94.469673000000";"0.141138768770";"Growth";"2022-08-01";"SOL.USD";"41.786484000000";"0.039568291592";"Core"
"2021-08-29";"BCH.USD";"660.172485000000";"0.006059022590";"Core";"2022-08-01";"BCH.USD";"138.213593000000";"0.011962787072";"Core"
"2021-08-29";"MATIC.USD";"1.420782000000";"9.384503275895";"Growth";"2022-08-01";"MATIC.USD";"0.894406000000";"6.162077712411";"Growth"
"2021-08-29";"ALGO.USD";"1.021523000000";"3.915721917177";"Core";"2022-08-01";"ALGO.USD";"0.343176000000";"4.817993634561";"Core"
"2021-08-29";"LINK.USD";"25.813662000000";"0.774783523547";"Value";"2022-08-01";"LINK.USD";"7.586885000000";"0.774783523547";"Value"
"2021-08-29";"ETH.USD";"3227.002686000000";"0.001239540338";"Core";"2022-08-01";"ETH.USD";"1635.195801000000";"0.003370482773";"Growth"
"2021-08-29";"LTC.USD";"174.704224000000";"0.114479201144";"Value";"2022-08-01";"LTC.USD";"59.535446000000";"0.114479201144";"Value"
"2021-08-29";"ADA.USD";"2.855986000000";"4.668556965382";"Growth";"2022-08-01";"ADA.USD";"0.514123000000";"3.216000419226";"Core"
"2021-08-29";"AVAX.USD";"47.509106000000";"0.084194385809";"Core";"2022-08-01";"AVAX.USD";"23.658236000000";"0.069887703527";"Core"
