"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-07-01";"BTC.USD";"33572.117189999997";"0.000119146492";"Core";"2022-07-01";"BTC.USD";"19269.367190000001";"0.000417952940";"Growth"
"2021-07-01";"SOL.USD";"33.404034000000";"0.399153387682";"Growth";"2022-07-01";"SOL.USD";"32.803070000000";"0.073654892776";"Core"
"2021-07-01";"BCH.USD";"498.193573000000";"0.040145038162";"Value";"2022-07-01";"BCH.USD";"101.418022000000";"0.040145038162";"Value"
"2021-07-01";"MATIC.USD";"1.077357000000";"12.375965750752";"Growth";"2022-07-01";"MATIC.USD";"0.461237000000";"17.461063788337";"Growth"
"2021-07-01";"ALGO.USD";"0.838504000000";"4.770400618244";"Core";"2022-07-01";"ALGO.USD";"0.303807000000";"7.952768051962";"Core"
"2021-07-01";"LINK.USD";"18.273293000000";"1.094493477448";"Value";"2022-07-01";"LINK.USD";"6.069791000000";"1.094493477448";"Value"
"2021-07-01";"ETH.USD";"2113.605469000000";"0.001892500781";"Core";"2022-07-01";"ETH.USD";"1059.767334000000";"0.007599487567";"Growth"
"2021-07-01";"LTC.USD";"137.577530000000";"0.029074515293";"Core";"2022-07-01";"LTC.USD";"51.115242000000";"0.047267830671";"Core"
"2021-07-01";"ADA.USD";"1.335611000000";"9.982946631417";"Growth";"2022-07-01";"ADA.USD";"0.448089000000";"5.392023913915";"Core"
"2021-07-01";"AVAX.USD";"11.229811000000";"0.356194774783";"Core";"2022-07-01";"AVAX.USD";"16.085920000000";"0.150200088249";"Core"
