"","2022-02-02_to_2022-12-01_Index_3QRank","2022-02-02_to_2022-12-01_Crypto10_Index"
"2022-02-02",0,0
"2022-02-03",0,-2.77419000000001
"2022-02-04",0,0
"2022-02-05",0,0
"2022-02-06",0,0
"2022-02-07",0,0
"2022-02-08",0,0
"2022-02-09",0,0
"2022-02-10",-3.82971192599473,-0.519273290200495
"2022-02-11",-11.3088425590359,-11.1505871360931
"2022-02-12",-11.3464935254507,-11.1505871360931
"2022-02-13",-12.3727096702197,-11.1505871360931
"2022-02-14",-11.4370120131325,-9.26483149606725
"2022-02-15",-4.16342676332794,-4.70074028913789
"2022-02-16",-5.08915144853035,-4.15414396030372
"2022-02-17",-12.8672033707776,-8.71822669497305
"2022-02-18",-15.0696129511164,-9.81142782490142
"2022-02-19",-14.0887015807505,-9.81142782490142
"2022-02-20",-18.4882233208603,-9.81142782490142
"2022-02-21",-24.3586081368218,-9.81142782490142
"2022-02-22",-21.325314538698,-16.9171885720056
"2022-02-23",-23.0243090766275,-16.3159376936441
"2022-02-24",-21.6420814626175,-18.1470387841426
"2022-02-25",-17.4930619544588,-16.1246255896481
"2022-02-26",-17.0670982284512,-16.1246255896481
"2022-02-27",-21.5661993304028,-16.1246255896481
"2022-02-28",-12.2891011969995,-13.3096494127961
"2022-03-01",-12.1139097387323,-11.6698604262936
"2022-03-02",-13.186793583775,-12.3531058373363
"2022-03-03",-16.0029779261334,-14.8674523388775
"2022-03-04",-21.8921074215191,-19.8688138310662
"2022-03-05",-20.4716955026529,-19.8688138310662
"2022-03-06",-24.0857857321464,-19.8688138310662
"2022-03-07",-26.0311783362306,-22.4651548652885
"2022-03-08",-24.4747706261658,-22.32850578308
"2022-03-09",-19.3467844015694,-17.6277654939421
"2022-03-10",-23.6788207198735,-19.1855684200235
"2022-03-11",-25.0006307746696,-19.9234768528536
"2022-03-12",-24.6500913545744,-19.9234768528536
"2022-03-13",-27.1028922819218,-19.9234768528536
"2022-03-14",-24.9289662901677,-19.2402314418109
"2022-03-15",-24.1621987565657,-16.9171885720056
"2022-03-16",-20.0550465135404,-17.2178182473164
"2022-03-17",-19.7910192011624,-17.6004424553084
"2022-03-18",-16.6628550622919,-15.6326838103413
"2022-03-19",-13.9958438144573,-15.6326838103413
"2022-03-20",-16.5139742844769,-15.6326838103413
"2022-03-21",-14.7610646419273,-15.6053607717077
"2022-03-22",-11.2118886576084,-14.1568754169411
"2022-03-23",-9.80202594914851,-17.1904867364227
"2022-03-24",-7.25952922668163,-12.7083900621745
"2022-03-25",-9.44691913925963,-9.42880361690948
"2022-03-26",-8.12093708952699,-9.42880361690948
"2022-03-27",-3.68458786793494,-9.42880361690948
"2022-03-28",-4.99559640797225,-8.44492853055596
"2022-03-29",-2.73625456091594,-6.39519229742783
"2022-03-30",-0.647056560261594,-8.44492853055596
"2022-03-31",-1.41498129389438,-11.8065095085022
"2022-04-01",0,-9.4834666386969
"2022-04-02",0,-9.4834666386969
"2022-04-03",0,-9.4834666386969
"2022-04-04",-2.11324784606528,-8.63624063455193
"2022-04-05",-5.62584152625714,-10.221375071527
"2022-04-06",-14.0244075731826,-15.386717156818
"2022-04-07",-11.184567712632,-14.4848366031456
"2022-04-08",-15.3322565989843,-17.7097600266232
"2022-04-09",-13.8714235441037,-17.7097600266232
"2022-04-10",-15.3460865528163,-17.7097600266232
"2022-04-11",-22.945457740424,-20.7980343678923
"2022-04-12",-20.595360823209,-22.1098706404503
"2022-04-13",-16.81809255468,-19.0762508487086
"2022-04-14",-19.3965285120821,-21.9458900473481
"2022-04-15",-18.1194634198914,-21.9458900473481
"2022-04-16",-17.6857883501532,-21.9458900473481
"2022-04-17",-20.3138363756705,-21.9458900473481
"2022-04-18",-17.9394906349879,-21.6179288611435
"2022-04-19",-16.2690460327825,-19.978139874641
"2022-04-20",-17.9749120523511,-19.2128999309172
"2022-04-21",-20.8986267381431,-20.0601259350622
"2022-04-22",-20.8655395263772,-22.2191882117652
"2022-04-23",-22.1228608707242,-22.2191882117652
"2022-04-24",-23.074289689751,-22.2191882117652
"2022-04-25",-21.818990615141,-22.6564669692845
"2022-04-26",-27.0036942361407,-26.2093515789666
"2022-04-27",-25.0631959761583,-25.6900782887661
"2022-04-28",-25.4193855468447,-23.4216984407483
"2022-04-29",-29.1955231330904,-27.958458136784
"2022-04-30",-34.4309814494849,-27.958458136784
"2022-05-01",-32.0762290138341,-27.958458136784
"2022-05-02",-32.1937973306441,-27.0292460722179
"2022-05-03",-32.940200024861,-28.9423332231375
"2022-05-04",-27.1024426157397,-27.958458136784
"2022-05-05",-33.8355619581398,-37.0046460179615
"2022-05-06",-34.7732133570555,-38.83574710846
"2022-05-07",-36.4946300737245,-38.83574710846
"2022-05-08",-38.8704981024412,-38.83574710846
"2022-05-09",-48.6846074707785,-45.6955496743009
"2022-05-10",-46.2434317929664,-46.3241320635562
"2022-05-11",-57.2184840278967,-52.2273825816772
"2022-05-12",-59.0881405668915,-56.572838645977
"2022-05-13",-56.4651989676948,-51.4894826211071
"2022-05-14",-54.7273181924431,-51.4894826211071
"2022-05-15",-51.9084852770429,-51.4894826211071
"2022-05-16",-55.6371392527245,-47.1167035181738
"2022-05-17",-53.3045559732362,-46.1601514704539
"2022-05-18",-58.4661392286633,-48.0732470936336
"2022-05-19",-56.4261843573161,-48.7018294828888
"2022-05-20",-58.0943835037292,-51.2708390062175
"2022-05-21",-57.439547950597,-51.2708390062175
"2022-05-22",-55.7008145929365,-51.2708390062175
"2022-05-23",-57.9794600523104,-51.4894826211071
"2022-05-24",-57.2104687936062,-52.1180650103624
"2022-05-25",-58.5068360829217,-52.063401988575
"2022-05-26",-61.2891770485165,-54.222464265278
"2022-05-27",-63.018301644846,-56.7094877281855
"2022-05-28",-61.4723225502575,-56.7094877281855
"2022-05-29",-60.3901426107735,-56.7094877281855
"2022-05-30",-57.1135870447907,-56.7094877281855
"2022-05-31",-56.8320975244632,-56.2722089706661
"2022-06-01",-60.6748698825106,-58.4585942860028
"2022-06-02",-59.6648610563676,-58.7592239613136
"2022-06-03",-61.3975747589816,-59.7157675367734
"2022-06-04",-60.0863890150477,-59.7157675367734
"2022-06-05",-60.4157084379423,-59.7157675367734
"2022-06-06",-58.3867183987032,-56.9827858926026
"2022-06-07",-58.5597702404286,-57.2560840570197
"2022-06-08",-59.0593878901945,-57.9119979571687
"2022-06-09",-58.4183091513051,-59.0325221257307
"2022-06-10",-61.672817077488,-59.8250935803483
"2022-06-11",-64.9166322377154,-59.8250935803483
"2022-06-12",-67.7091860249439,-59.8250935803483
"2022-06-13",-71.3132483544247,-65.5643635053671
"2022-06-14",-70.1451699603364,-68.5159887644276
"2022-06-15",-68.1498279000455,-67.258815513657
"2022-06-16",-72.295222971577,-67.2314840027633
"2022-06-17",-71.1740635220778,-68.0240469851208
"2022-06-18",-72.6908717548017,-68.0240469851208
"2022-06-19",-70.4453221872574,-68.0240469851208
"2022-06-20",-69.7107520134657,-68.0240469851208
"2022-06-21",-69.7270555566657,-65.29106534095
"2022-06-22",-70.6148349173398,-67.450127617653
"2022-06-23",-68.1343246377278,-66.2476089164098
"2022-06-24",-66.5861183431199,-67.1768209809759
"2022-06-25",-66.3714340250897,-67.1768209809759
"2022-06-26",-68.1153208384301,-67.1768209809759
"2022-06-27",-68.8312712163698,-68.5706517862151
"2022-06-28",-70.5013222641589,-70.5384019589221
"2022-06-29",-70.9971170807886,-72.3968260880542
"2022-06-30",-71.3316811141017,-75.8130616155278
"2022-07-01",-72.1152587367872,-75.703744044213
"2022-07-02",-71.3258532296045,-75.703744044213
"2022-07-03",-71.5355466531474,-75.703744044213
"2022-07-04",-70.1059216497258,-75.703744044213
"2022-07-05",-70.5933185661336,-74.2279356508128
"2022-07-06",-69.8993490546997,-75.2118107371663
"2022-07-07",-68.4099028054632,-72.6701327247313
"2022-07-08",-68.7014270258673,-73.2440520921992
"2022-07-09",-68.4308123506817,-73.2440520921992
"2022-07-10",-69.6521274752649,-73.2440520921992
"2022-07-11",-71.3104106262163,-73.6540078110849
"2022-07-12",-72.0404673336306,-74.856518040068
