"","2021-08-28_to_2022-12-01_Index_3QRank","2021-08-28_to_2022-12-01_Crypto10_Index"
"2021-08-28",0,0
"2021-08-29",-0.461873400564461,0
"2021-08-30",-2.14330250557477,-1.63615
"2021-08-31",0,-3.58395
"2021-09-01",0,0
"2021-09-02",0,0
"2021-09-03",0,0
"2021-09-04",0,0
"2021-09-05",0,0
"2021-09-06",0,0
"2021-09-07",-12.0840530616061,-3.85246096182207
"2021-09-08",-9.18567649196275,-5.65574056097281
"2021-09-09",-7.21499204707609,-3.14754593962047
"2021-09-10",-11.6688907299616,-9.83607054082228
"2021-09-11",-9.61313210837011,-9.83607054082228
"2021-09-12",-6.83084750442186,-9.83607054082228
"2021-09-13",-12.323601050075,-15.0819664128675
"2021-09-14",-10.2082505531026,-11.475407214566
"2021-09-15",-7.96869759212346,-6.55738036054819
"2021-09-16",-9.55817905264605,-5.21311402007849
"2021-09-17",-12.4134962396264,-7.77049404397095
"2021-09-18",-9.16562956506499,-7.77049404397095
"2021-09-19",-13.3266243125178,-7.77049404397095
"2021-09-20",-24.7099241135073,-22.9508228455254
"2021-09-21",-29.1718768413909,-30.3278673347487
"2021-09-22",-18.6919740037655,-26.0163931142457
"2021-09-23",-16.733904720948,-22.9508228455254
"2021-09-24",-22.5334679763717,-27.8688496995432
"2021-09-25",-22.4438281197947,-27.8688496995432
"2021-09-26",-22.9538314807123,-27.8688496995432
"2021-09-27",-25.2963830632679,-27.4426267092222
"2021-09-28",-28.3904334005383,-32.1475420680795
"2021-09-29",-26.2246053046706,-36.8360707091502
"2021-09-30",-23.521661206408,-31.1639350139973
"2021-10-01",-15.9721482845946,-29.9016443444278
"2021-10-02",-14.106261263546,-29.9016443444278
"2021-10-03",-11.9963079818861,-29.9016443444278
"2021-10-04",-14.7723604208398,-31.1475398798173
"2021-10-05",-12.6842225435711,-23.8196723767407
"2021-10-06",-14.2165008886867,-17.8688530661005
"2021-10-07",-13.7774173247734,-18.0163924409342
"2021-10-08",-13.6848047260017,-14.6721301403333
"2021-10-09",-12.548972572944,-14.6721301403333
"2021-10-10",-17.1493133165583,-14.6721301403333
"2021-10-11",-17.3676193484901,-13.21311469339
"2021-10-12",-17.837080936687,-20.0000016832787
"2021-10-13",-16.5423354644676,-17.6229513025799
"2021-10-14",-15.3937186376761,-12.622948777662
"2021-10-15",-10.2860089908126,-10.000005049836
"2021-10-16",-11.2304385307441,-10.000005049836
"2021-10-17",-12.3727316546059,-10.000005049836
