"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-19";"BTC.USD";"41744.328130000002";"0.000095821401";"Core"
"2022-01-19";"SOL.USD";"135.792389000000";"0.098189106411";"Growth"
"2022-01-19";"BCH.USD";"370.581177000000";"0.053969281877";"Value"
"2022-01-19";"MATIC.USD";"2.035978000000";"6.548859237837";"Growth"
"2022-01-19";"ALGO.USD";"1.269974000000";"3.149670780662";"Core"
"2022-01-19";"LINK.USD";"21.653994000000";"0.184723427927";"Core"
"2022-01-19";"ETH.USD";"3095.825928000000";"0.001292062310";"Core"
"2022-01-19";"LTC.USD";"136.916702000000";"0.146074216716";"Value"
"2022-01-19";"ADA.USD";"1.341757000000";"2.981165740145";"Core"
"2022-01-19";"AVAX.USD";"82.903305000000";"0.160829937158";"Growth"
