"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-10-26";"BTC.USD";"60363.792970000002";"0.000066264888";"Core";"2022-10-01";"BTC.USD";"19312.095700000002";"0.000276778758";"Growth"
"2021-10-26";"SOL.USD";"199.807251000000";"0.066730978313";"Growth";"2022-10-01";"SOL.USD";"32.469395000000";"0.027437005747";"Core"
"2021-10-26";"BCH.USD";"611.638489000000";"0.032699054032";"Value";"2022-10-01";"BCH.USD";"117.183189000000";"0.032699054032";"Value"
"2021-10-26";"MATIC.USD";"1.736025000000";"7.680380946895";"Growth";"2022-10-01";"MATIC.USD";"0.765881000000";"1.163187201698";"Core"
"2021-10-26";"ALGO.USD";"2.037904000000";"1.962800995533";"Core";"2022-10-01";"ALGO.USD";"0.355096000000";"2.508794740644";"Core"
"2021-10-26";"LINK.USD";"32.503048000000";"0.615326907187";"Value";"2022-10-01";"LINK.USD";"7.387452000000";"0.615326907187";"Value"
"2021-10-26";"ETH.USD";"4131.102051000000";"0.000968264630";"Core";"2022-10-01";"ETH.USD";"1311.644409000000";"0.000679195498";"Core"
"2021-10-26";"LTC.USD";"197.468872000000";"0.020256357164";"Core";"2022-10-01";"LTC.USD";"52.906868000000";"0.101029943094";"Growth"
"2021-10-26";"ADA.USD";"2.138777000000";"6.234092349662";"Growth";"2022-10-01";"ADA.USD";"0.430293000000";"2.070363629489";"Core"
"2021-10-26";"AVAX.USD";"68.871132000000";"0.058079486772";"Core";"2022-10-01";"AVAX.USD";"16.970863000000";"0.052493675615";"Core"
