"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-26";"BTC.USD";"36852.121090000001";"0.000108541921";"Core"
"2022-01-26";"SOL.USD";"92.238045000000";"0.144553511876";"Growth"
"2022-01-26";"BCH.USD";"289.951355000000";"0.068977087553";"Value"
"2022-01-26";"MATIC.USD";"1.591055000000";"8.380183798381";"Growth"
"2022-01-26";"ALGO.USD";"0.926965000000";"4.315157530220";"Core"
"2022-01-26";"LINK.USD";"15.270565000000";"0.261941846945";"Core"
"2022-01-26";"ETH.USD";"2468.030273000000";"0.001620725663";"Core"
"2022-01-26";"LTC.USD";"107.282181000000";"0.186424248776";"Value"
"2022-01-26";"ADA.USD";"1.079047000000";"3.706974765696";"Core"
"2022-01-26";"AVAX.USD";"65.995789000000";"0.202033092344";"Growth"
