"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-12-02";"BTC.USD";"56477.816409999999";"0.000070824268";"Core";"2022-12-01";"BTC.USD";"16967.132809999999";"0.000043078295";"Core"
"2021-12-02";"SOL.USD";"233.993042000000";"0.056981751335";"Growth";"2022-12-01";"SOL.USD";"13.480968000000";"0.054218298725";"Core"
"2021-12-02";"BCH.USD";"561.450623000000";"0.035622010522";"Value";"2022-12-01";"BCH.USD";"110.307671000000";"0.035622010522";"Value"
"2021-12-02";"MATIC.USD";"2.127288000000";"6.267761268495";"Growth";"2022-12-01";"MATIC.USD";"0.908376000000";"4.827836601573";"Growth"
"2021-12-02";"ALGO.USD";"1.883214000000";"2.124028389763";"Core";"2022-12-01";"ALGO.USD";"0.240749000000";"3.036004926840";"Core"
"2021-12-02";"LINK.USD";"24.537094000000";"0.815092447378";"Value";"2022-12-01";"LINK.USD";"7.687327000000";"0.815092447378";"Value"
"2021-12-02";"ETH.USD";"4511.302246000000";"0.000886661940";"Core";"2022-12-01";"ETH.USD";"1276.273926000000";"0.000572694572";"Core"
"2021-12-02";"LTC.USD";"203.489624000000";"0.019657021923";"Core";"2022-12-01";"LTC.USD";"77.518005000000";"0.056573835985";"Growth"
"2021-12-02";"ADA.USD";"1.715366000000";"2.331863870451";"Core";"2022-12-01";"ADA.USD";"0.314484000000";"2.324172772325";"Core"
"2021-12-02";"AVAX.USD";"107.866547000000";"0.123609531446";"Growth";"2022-12-01";"AVAX.USD";"12.887733000000";"0.056714020234";"Core"
