"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-02-17";"BTC.USD";"40538.011720000002";"0.000098672822";"Core"
"2022-02-17";"SOL.USD";"93.410423000000";"0.142739245848";"Growth"
"2022-02-17";"BCH.USD";"312.816193000000";"0.063935309129";"Value"
"2022-02-17";"MATIC.USD";"1.656870000000";"8.047302041399";"Growth"
"2022-02-17";"ALGO.USD";"0.896854000000";"4.460034743671";"Core"
"2022-02-17";"LINK.USD";"15.572245000000";"0.256867266088";"Core"
"2022-02-17";"ETH.USD";"2881.481934000000";"0.001388174589";"Core"
"2022-02-17";"LTC.USD";"116.302414000000";"0.171965476142";"Value"
"2022-02-17";"ADA.USD";"1.019895000000";"3.921972359900";"Core"
"2022-02-17";"AVAX.USD";"88.123772000000";"0.151302344767";"Growth"
