"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-09";"BTC.USD";"41911.601560000003";"0.000095438968";"Core"
"2022-01-09";"SOL.USD";"140.839005000000";"0.094670743615";"Growth"
"2022-01-09";"BCH.USD";"377.102844000000";"0.053035929901";"Value"
"2022-01-09";"MATIC.USD";"2.115518000000";"6.302632893378";"Growth"
"2022-01-09";"ALGO.USD";"1.402032000000";"2.853001928629";"Core"
"2022-01-09";"LINK.USD";"27.566217000000";"0.145105148088";"Core"
"2022-01-09";"ETH.USD";"3157.751465000000";"0.001266724137";"Core"
"2022-01-09";"LTC.USD";"131.298325000000";"0.152324867815";"Value"
"2022-01-09";"ADA.USD";"1.173860000000";"3.407561378699";"Core"
"2022-01-09";"AVAX.USD";"89.206558000000";"0.149465842336";"Growth"
