"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-10";"BTC.USD";"41821.261720000002";"0.000095645130";"Core"
"2022-01-10";"SOL.USD";"135.954941000000";"0.098071708430";"Growth"
"2022-01-10";"BCH.USD";"364.069214000000";"0.054934609220";"Value"
"2022-01-10";"MATIC.USD";"2.071802000000";"6.435621421996";"Growth"
"2022-01-10";"ALGO.USD";"1.368673000000";"2.922538838715";"Core"
"2022-01-10";"LINK.USD";"27.883266000000";"0.143455217907";"Core"
"2022-01-10";"ETH.USD";"3083.097900000000";"0.001297396362";"Core"
"2022-01-10";"LTC.USD";"126.833824000000";"0.157686643588";"Value"
"2022-01-10";"ADA.USD";"1.128052000000";"3.545935825653";"Core"
"2022-01-10";"AVAX.USD";"84.532616000000";"0.157730045091";"Growth"
