"","2022-01-05_to_2022-12-01_Index_3QRank","2022-01-05_to_2022-12-01_Crypto10_Index"
"2022-01-05",0,0
"2022-01-06",-0.450705343588842,-4.64935
"2022-01-07",-6.31648140880167,-6.75325
"2022-01-08",-7.68910255210675,-6.75325
"2022-01-09",-5.67984128972984,-6.75325
"2022-01-10",-8.58366323094458,-7.42856999999999
"2022-01-11",-4.37625396343022,-0.831170000000003
"2022-01-12",0,0
"2022-01-13",-4.32742156760369,-5.72518523104702
"2022-01-14",-1.62171285130838,-4.58014818483762
"2022-01-15",-0.307909934326633,-4.58014818483762
"2022-01-16",-0.376834405571946,-4.58014818483762
"2022-01-17",-2.18343563914327,-4.58014818483762
"2022-01-18",-4.74782434172018,-6.3358755742672
"2022-01-19",-8.38221090004766,-7.68447280273736
"2022-01-20",-12.6241751188028,-11.1450350869218
"2022-01-21",-23.827246563071,-21.1195917785159
"2022-01-22",-30.1892237505256,-21.1195917785159
"2022-01-23",-26.8382205510588,-21.1195917785159
"2022-01-24",-29.8403690219091,-33.0788773909186
"2022-01-25",-28.8232579930809,-29.389313575355
"2022-01-26",-29.2520067458616,-26.9465619989122
"2022-01-27",-29.8444974148131,-26.412215295923
"2022-01-28",-27.7026201134004,-20.381675096828
"2022-01-29",-26.0481387779,-20.381675096828
"2022-01-30",-28.0072811487253,-20.381675096828
"2022-01-31",-26.9507546623182,-19.7455434044894
"2022-02-01",-24.3492148081196,-18.7022913476294
"2022-02-02",-28.6811734043298,-21.1195917785159
"2022-02-03",-28.1356166846582,-23.3078906780232
"2022-02-04",-20.9321314782293,-16.4885510990036
"2022-02-05",-19.6951185205827,-16.4885510990036
"2022-02-06",-17.9232229695374,-16.4885510990036
"2022-02-07",-12.5328797809322,-9.77098671289541
"2022-02-08",-13.827874897067,-10.407118405234
"2022-02-09",-11.1223165979825,-6.8956734228127
"2022-02-10",-14.1709192166358,-7.37913742756514
"2022-02-11",-20.6317037572201,-17.2773504789283
"2022-02-12",-20.4333136223051,-17.2773504789283
"2022-02-13",-21.1963409248899,-17.2773504789283
"2022-02-14",-20.7236660464755,-15.5216230894987
"2022-02-15",-14.6957333908382,-11.2722614253895
"2022-02-16",-15.8268032192957,-10.7633560715187
"2022-02-17",-22.7329490282061,-15.0127177356279
"2022-02-18",-24.5014942283463,-16.0305284433695
"2022-02-19",-23.8237187403266,-16.0305284433695
"2022-02-20",-27.5624240002242,-16.0305284433695
"2022-02-21",-32.6288142133067,-16.0305284433695
"2022-02-22",-29.9054643197175,-22.6463078401284
"2022-02-23",-31.1006284277557,-22.0865099915829
"2022-02-24",-30.0489875259477,-23.7913448863378
"2022-02-25",-26.6799652374292,-21.9083911584405
"2022-02-26",-26.70415436834,-21.9083911584405
"2022-02-27",-30.3928854972973,-21.9083911584405
"2022-02-28",-22.2643310775728,-19.2875305452932
"2022-03-01",-22.3492911990181,-17.7608144836807
"2022-03-02",-23.5065998118031,-18.3969461760193
"2022-03-03",-25.5042445695219,-20.7379127631127
"2022-03-04",-30.8988486406921,-25.3944045881813
"2022-03-05",-29.4755474758065,-25.3944045881813
"2022-03-06",-32.4655501554772,-25.3944045881813
"2022-03-07",-33.9992389559568,-27.8117050190678
"2022-03-08",-32.715219883363,-27.6844786806001
"2022-03-09",-28.234556523585,-23.3078906780232
"2022-03-10",-31.86452840937,-24.7582728958427
"2022-03-11",-32.6223587213982,-25.4452872864181
"2022-03-12",-32.3007487111826,-25.4452872864181
"2022-03-13",-34.5048112778722,-25.4452872864181
"2022-03-14",-32.6883487209913,-24.8091555940795
"2022-03-15",-32.1233228636126,-22.6463078401284
"2022-03-16",-28.7904968130365,-22.9262116626201
"2022-03-17",-28.5014893128436,-23.282439532467
"2022-03-18",-26.0518356114291,-21.4503782992443
"2022-03-19",-23.2285467338996,-21.4503782992443
"2022-03-20",-25.2527113275675,-21.4503782992443
"2022-03-21",-23.9518519776889,-21.424936950126
"2022-03-22",-20.399141393165,-20.0763299252179
"2022-03-23",-19.4521343712459,-22.9007605170638
"2022-03-24",-17.0902327720726,-18.7277326967477
"2022-03-25",-18.8183511933965,-15.6743005735227
"2022-03-26",-17.7577988711943,-15.6743005735227
"2022-03-27",-14.1662619042976,-15.6743005735227
"2022-03-28",-15.191225806754,-14.7582650586924
"2022-03-29",-13.3607273456428,-12.8498699816768
"2022-03-30",-11.6841459448079,-14.7582650586924
"2022-03-31",-13.0935881390849,-17.8880408221484
"2022-04-01",-11.4177326496706,-15.7251930681973
"2022-04-02",-12.2627755493333,-15.7251930681973
"2022-04-03",-10.1016388625171,-15.7251930681973
"2022-04-04",-11.9219616759934,-14.9363838918348
"2022-04-05",-14.664516118579,-16.4122074587727
"2022-04-06",-22.3006332322355,-21.2213767678652
"2022-04-07",-19.887088588155,-20.381675096828
"2022-04-08",-23.4230025075714,-23.3842245218163
"2022-04-09",-22.1462241628814,-23.3842245218163
"2022-04-10",-23.5576539468452,-23.3842245218163
"2022-04-11",-30.0681503382068,-26.259537811899
"2022-04-12",-27.9214987778931,-27.4809184983393
"2022-04-13",-24.1021991068791,-24.6564879064934
"2022-04-14",-26.3447281496204,-27.3282410143153
"2022-04-15",-25.1161138419898,-27.3282410143153
"2022-04-16",-24.3705131358528,-27.3282410143153
"2022-04-17",-27.0348669387979,-27.3282410143153
"2022-04-18",-24.8919350988133,-27.0228958427053
"2022-04-19",-23.3088283839161,-25.4961797810927
"2022-04-20",-24.8289104229771,-24.7837142449611
"2022-04-21",-27.6591174663815,-25.5725136248858
"2022-04-22",-27.8243567751789,-27.5826936912508
"2022-04-23",-28.7479740884327,-27.5826936912508
"2022-04-24",-29.6309564596973,-27.5826936912508
"2022-04-25",-28.6391138929473,-27.9898238522102
"2022-04-26",-33.1481355240706,-31.2977086523707
"2022-04-27",-31.4679263492451,-30.8142446476182
"2022-04-28",-31.3879969970811,-28.7022893883418
"2022-04-29",-34.5254751578778,-32.9262097033325
"2022-04-30",-38.8495363971366,-32.9262097033325
"2022-05-01",-36.6361140167221,-32.9262097033325
"2022-05-02",-36.4896248812896,-32.0610666831769
"2022-05-03",-37.2973866405076,-33.8422354217249
"2022-05-04",-32.0759196237625,-32.9262097033325
"2022-05-05",-38.2096461798622,-41.3485991877577
"2022-05-06",-38.9849520487329,-43.0534340825127
"2022-05-07",-40.3794941545961,-43.0534340825127
"2022-05-08",-42.3481988840161,-43.0534340825127
"2022-05-09",-51.5885027373896,-49.4402021514545
"2022-05-10",-49.4085107482722,-50.0254413491184
"2022-05-11",-59.3758568387447,-55.5216250487863
"2022-05-12",-60.9798958021395,-59.5674265306346
"2022-05-13",-58.6806472533803,-54.8346008617731
"2022-05-14",-57.1601072802491,-54.8346008617731
"2022-05-15",-54.8599115853129,-54.8346008617731
"2022-05-16",-58.2540516920469,-50.7633580308063
"2022-05-17",-55.7643396948811,-49.8727736615323
"2022-05-18",-60.4035901500229,-51.6539424000803
"2022-05-19",-58.2013054955171,-52.2391815977442
"2022-05-20",-59.8384310574175,-54.6310406795123
"2022-05-21",-59.25746120111,-54.6310406795123
"2022-05-22",-57.7030842664786,-54.6310406795123
"2022-05-23",-59.7874649826296,-54.8346008617731
"2022-05-24",-59.0995453632999,-55.4198498558748
"2022-05-25",-60.2752346769704,-55.3689573612002
"2022-05-26",-62.9656007454883,-57.3791374275651
"2022-05-27",-64.5069232771724,-59.6946528691023
"2022-05-28",-63.3008736210529,-59.6946528691023
"2022-05-29",-62.2746430374515,-59.6946528691023
"2022-05-30",-59.2474713724038,-59.6946528691023
"2022-05-31",-59.1504239135911,-59.2875325045808
"2022-06-01",-62.7026725811531,-61.3231539200642
"2022-06-02",-61.8217259910844,-61.603047946118
"2022-06-03",-63.3110689266922,-62.4936421118299
"2022-06-04",-62.4251088709124,-62.4936421118299
"2022-06-05",-62.9441909920434,-62.4936421118299
"2022-06-06",-61.2529037966655,-59.9491055460378
"2022-06-07",-61.9970317908411,-60.2035582229732
"2022-06-08",-62.7121304572943,-60.8142485661933
"2022-06-09",-62.7224093117778,-61.8575104194913
"2022-06-10",-65.1208537281234,-62.5954173047413
"2022-06-11",-67.7311541525129,-62.5954173047413
"2022-06-12",-70.1976020492792,-62.5954173047413
"2022-06-13",-73.6779764550866,-67.9389333168231
"2022-06-14",-72.9536169167757,-70.6870202684381
"2022-06-15",-71.1066602696416,-69.5165418731103
"2022-06-16",-74.7326782896361,-69.491090727554
"2022-06-17",-73.4185862182433,-70.2290074092419
"2022-06-18",-74.5295906111154,-70.2290074092419
"2022-06-19",-72.1728048606919,-70.2290074092419
"2022-06-20",-71.9988576800335,-70.2290074092419
"2022-06-21",-71.8326123576607,-67.6844806398877
"2022-06-22",-72.6357681767208,-69.6946607062526
"2022-06-23",-70.2949804762411,-68.5750650091616
"2022-06-24",-69.1362164335798,-69.4401982328793
"2022-06-25",-68.5741475757257,-69.4401982328793
"2022-06-26",-69.9564320859535,-69.4401982328793
"2022-06-27",-70.5602318202216,-70.7379127631127
"2022-06-28",-72.2114173457545,-72.5699739963354
"2022-06-29",-72.4841025990638,-74.3002502402087
"2022-06-30",-72.7953697756664,-77.4809184983393
"2022-07-01",-73.6553128612027,-77.37913350899
"2022-07-02",-73.1573508611691,-77.37913350899
"2022-07-03",-73.2680335041371,-77.37913350899
"2022-07-04",-72.0280836168373,-77.37913350899
"2022-07-05",-72.6574449924959,-76.0050851349636
"2022-07-06",-72.0005811047602,-76.9211206497938
"2022-07-07",-70.6916880186666,-74.5547029171441
"2022-07-08",-70.8238763930987,-75.0890594165712
"2022-07-09",-70.3652579063542,-75.0890594165712
"2022-07-10",-71.4606886921514,-75.0890594165712
"2022-07-11",-73.2080566678865,-75.4707384319743
"2022-07-12",-73.9554424538048,-76.5903341290653
"2022-07-13",-72.0865897833648,-77.2010146758476
"2022-07-14",-70.8763101774936,-75.597964770442
"2022-07-15",-70.5951110414321,-74.0966900579479
"2022-07-16",-69.0878631237061,-74.0966900579479
"2022-07-17",-69.0804653647561,-74.0966900579479
"2022-07-18",-65.2063712835653,-70.9160315962551
"2022-07-19",-64.8171230793007,-69.643768211578
"2022-07-20",-66.4565289408651,-65.5216230894987
"2022-07-21",-65.4160930350792,-66.9465639581998
"2022-07-22",-66.5902283474335,-68.3715048269009
"2022-07-23",-66.4212342354829,-68.3715048269009
"2022-07-24",-65.383088047666,-68.3715048269009
"2022-07-25",-68.6038071181606,-70.7888052577874
"2022-07-26",-68.8478252440971,-73.511450860284
"2022-07-27",-65.6230349375242,-70.1781149145672
"2022-07-28",-62.7540423080714,-68.7786251914224
"2022-07-29",-63.1315179378377,-68.0407085097345
"2022-07-30",-63.5549838892677,-68.0407085097345
"2022-07-31",-64.1702542734831,-68.0407085097345
"2022-08-01",-64.6385694626219,-69.1348628577071
"2022-08-02",-65.5965524249316,-68.0661596552908
"2022-08-03",-65.6639191975999,-67.6081369996567
"2022-08-04",-65.2698968323838,-69.2111967015002
"2022-08-05",-63.6009461834078,-68.2188273428769
"2022-08-06",-63.8500238015671,-68.2188273428769
"2022-08-07",-63.46219429488,-68.2188273428769
"2022-08-08",-62.6632134155868,-66.8702301144067
"2022-08-09",-64.2340631519248,-68.6513988529547
"2022-08-10",-62.4422082658837,-67.1501241404605
"2022-08-11",-62.4922293430492,-65.2671704125633
"2022-08-12",-61.7158127176045,-65.2162877143265
"2022-08-13",-60.8546840718765,-65.2162877143265
"2022-08-14",-61.6434519126687,-65.2162877143265
"2022-08-15",-62.6844033969,-64.0712506681171
"2022-08-16",-62.9877474746212,-64.9109425427164
"2022-08-17",-64.3152561747603,-66.7938962706137
"2022-08-18",-65.1157919763208,-66.7938962706137
"2022-08-19",-68.66757752417,-69.2620891961748
"2022-08-20",-68.6497615547228,-69.2620891961748
"2022-08-21",-67.6656219863199,-69.2620891961748
"2022-08-22",-67.4695463373314,-70.610686424645
"2022-08-23",-66.5836123383536,-69.5928757169033
"2022-08-24",-67.0926944718027,-69.7709945500457
"2022-08-25",-66.9148130027508,-69.7964358991641
"2022-08-26",-69.7921941648833,-71.1195917785159
"2022-08-27",-69.5807023738686,-71.1195917785159
"2022-08-28",-70.2712094190171,-71.1195917785159
"2022-08-29",-68.7752521931545,-71.4758294448006
"2022-08-30",-69.6386112405848,-71.0686992838412
"2022-08-31",-69.36448592049,-70.839697752462
"2022-09-01",-68.2722222649631,-71.5267121430374
"2022-09-02",-67.9565401533567,-70.9669240909298
"2022-09-03",-67.8890248997951,-70.9669240909298
"2022-09-04",-67.4406558870427,-70.9669240909298
"2022-09-05",-67.1213588915209,-70.9669240909298
"2022-09-06",-69.7389439641328,-72.2646288247253
"2022-09-07",-68.3156189779644,-70.1781149145672
"2022-09-08",-67.619627041036,-69.643768211578
"2022-09-09",-65.8607338805716,-68.2951611866699
"2022-09-10",-65.2606294587542,-68.2951611866699
"2022-09-11",-65.6128873057128,-68.2951611866699
"2022-09-12",-65.3745421718675,-66.9211226090814
"2022-09-13",-67.8936653787863,-69.2111967015002
"2022-09-14",-67.3974789994608,-69.9745547323065
"2022-09-15",-68.8207878677459,-70.5852450755266
"2022-09-16",-68.9958947347604,-71.1195917785159
"2022-09-17",-68.0210468439295,-71.1195917785159
"2022-09-18",-70.6695612323885,-71.1195917785159
"2022-09-19",-70.2436924274303,-71.9084009548784
"2022-09-20",-70.8684086639359,-73.2061056886739
"2022-09-21",-71.560768840572,-72.7735341785961
"2022-09-22",-69.9352132469894,-72.468189006986
"2022-09-23",-69.1003982890086,-74.4274765786764
"2022-09-24",-69.7376699135086,-74.4274765786764
"2022-09-25",-70.3140948197375,-74.4274765786764
"2022-09-26",-69.7721178946879,-73.4351170164909
"2022-09-27",-70.224475297686,-74.0203562141548
"2022-09-28",-70.0999338375498,-73.0279868555315
"2022-09-29",-69.6755197469565,-73.5368922094024
"2022-09-30",-69.6774289211294,-73.4859997147277
"2022-10-01",-70.1199088835991,-73.4859997147277
"2022-10-02",-70.6472798849668,-73.4859997147277
"2022-10-03",-69.6691506865001,-73.6895696934263
"2022-10-04",-68.715799365278,-71.7557234708544
"2022-10-05",-68.7199184313611,-71.4758294448006
"2022-10-06",-69.3622714731636,-70.9923654400482
"2022-10-07",-69.6853019268493,-71.9592836531152
"2022-10-08",-69.9307865385332,-71.9592836531152
"2022-10-09",-69.5867329615649,-71.9592836531152
"2022-10-10",-70.4751604164418,-72.5699739963354
"2022-10-11",-71.0074866902536,-72.6463078401284
"2022-10-12",-70.9492960429045,-72.4427476578676
"2022-10-13",-71.3836161652059,-72.7480928294777
"2022-10-14",-71.4557222959053,-72.9516530117385
"2022-10-15",-71.6816208865855,-72.9516530117385
"2022-10-16",-71.1433094907945,-72.9516530117385
"2022-10-17",-70.5373659238536,-72.5699739963354
"2022-10-18",-70.7916075618982,-72.5190815016607
"2022-10-19",-71.5387309281907,-73.7913448863378
"2022-10-20",-71.8331309897357,-73.9440223703618
"2022-10-21",-71.4411688538606,-74.3002502402087
"2022-10-22",-71.245967680085,-74.3002502402087
"2022-10-23",-70.1232793017383,-74.3002502402087
"2022-10-24",-70.7438232239247,-73.9949148650364
"2022-10-25",-69.084321103795,-72.468189006986
"2022-10-26",-68.5394249356888,-70.9923654400482
"2022-10-27",-69.3629864006849,-71.9338423039968
"2022-10-28",-68.4484590356333,-71.3486031063329
"2022-10-29",-67.864012920579,-71.3486031063329
"2022-10-30",-68.2932876567175,-71.3486031063329
"2022-10-31",-68.3352374696834,-71.9592836531152
"2022-11-01",-68.6578565359006,-71.9847347986714
"2022-11-02",-68.3737804123026,-71.6284971323867
"2022-11-03",-67.4605183537046,-72.1119611371392
"2022-11-04",-63.8866536339719,-70.9160315962551
"2022-11-05",-63.2014102954255,-70.9160315962551
"2022-11-06",-64.8982427785676,-70.9160315962551
"2022-11-07",-64.384147681183,-72.1374024862576
"2022-11-08",-69.5667674884877,-75.292619598832
"2022-11-09",-74.9920498800091,-78.1170501906779
"2022-11-10",-69.5380362163305,-77.2773485196407
