"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-01-25";"BTC.USD";"36954.003909999999";"0.000108242669";"Core"
"2022-01-25";"SOL.USD";"94.720352000000";"0.140765242652";"Growth"
"2022-01-25";"BCH.USD";"292.233826000000";"0.068438347038";"Value"
"2022-01-25";"MATIC.USD";"1.558538000000";"8.555026142021";"Growth"
"2022-01-25";"ALGO.USD";"0.929292000000";"4.304352130439";"Core"
"2022-01-25";"LINK.USD";"15.527325000000";"0.257610373970";"Core"
"2022-01-25";"ETH.USD";"2455.935059000000";"0.001628707561";"Core"
"2022-01-25";"LTC.USD";"108.066376000000";"0.185071441648";"Value"
"2022-01-25";"ADA.USD";"1.043574000000";"3.832981657266";"Core"
"2022-01-25";"AVAX.USD";"67.900589000000";"0.196365503300";"Growth"
