"","2021-10-08_to_2022-12-01_Index_3QRank","2021-10-08_to_2022-12-01_Crypto10_Index"
"2021-10-08",0,0
"2021-10-09",0,0
"2021-10-10",-4.15459168756755,0
"2021-10-11",-3.26640711230263,0
"2021-10-12",-4.57714174168442,-7.82017363306557
"2021-10-13",-2.93029317268647,-5.0812167823601
"2021-10-14",-1.85941577288746,0
"2021-10-15",0,0
"2021-10-16",-1.34592009132146,0
"2021-10-17",-2.22289078538491,0
"2021-10-18",-2.31226718280388,-5.28232622741773
"2021-10-19",-0.913056045143579,-8.92531440950741
"2021-10-20",0,-6.73952718877843
"2021-10-21",0,-1.09288886992713
"2021-10-22",0,-2.55008983128783
"2021-10-23",0,-2.55008983128783
"2021-10-24",0,-2.55008983128783
"2021-10-25",0,-4.55373048717473
"2021-10-26",-1.1855031166668,-6.37522457821959
"2021-10-27",-7.68001465270808,-11.4754042407953
"2021-10-28",-0.595563381431263,-8.46993851652753
"2021-10-29",0,-7.10382031846258
"2021-10-30",-3.19730417369263,-7.10382031846258
"2021-10-31",-1.75065014570208,-7.10382031846258
"2021-11-01",-1.15497142587427,-9.47176358490833
"2021-11-02",0,-9.78141843366468
"2021-11-03",0,-8.92531440950741
"2021-11-04",-1.25622667550153,-8.43351299590901
"2021-11-05",-3.1940405830155,-9.10746097434949
"2021-11-06",-1.21538664683831,-9.10746097434949
"2021-11-07",0,-9.10746097434949
"2021-11-08",0,-6.17485577219353
"2021-11-09",0,-7.01274703604153
"2021-11-10",-2.56620984990371,-10.7468085005523
"2021-11-11",-1.23753585237879,-8.92531440950741
"2021-11-12",-3.67083252717353,-8.92531440950741
"2021-11-13",-0.0193392162478712,-8.92531440950741
"2021-11-14",0,-8.92531440950741
"2021-11-15",-2.90556784368412,-9.39890306279657
"2021-11-16",-9.18734347781946,-11.1111111111111
"2021-11-17",-7.22109679517478,-15.6466288379766
"2021-11-18",-14.4265633704378,-17.1584680802651
"2021-11-19",-8.29248348141221,-13.75227422482
"2021-11-20",-4.25380827501938,-13.75227422482
"2021-11-21",-4.32869290672354,-13.75227422482
"2021-11-22",-7.08253717830042,-23.0418912448863
"2021-11-23",-5.65992105236445,-21.3114704362624
"2021-11-24",-8.45895944356998,-13.4790448966822
"2021-11-25",-6.89041726570517,-13.4790448966822
"2021-11-26",-15.822347452232,-12.6229503533996
"2021-11-27",-13.7010164719295,-12.6229503533996
"2021-11-28",-12.0098123323882,-12.6229503533996
"2021-11-29",-8.03363208208502,-9.50818910552687
"2021-11-30",-7.8726127985462,-9.10746097434949
"2021-12-01",-4.71814040190043,-10.9471773065783
"2021-12-02",-6.28318942604887,-11.2568226744599
"2021-12-03",-9.61724084030894,-16.3934373385289
"2021-12-04",-19.0369786438988,-16.3934373385289
"2021-12-05",-20.5748190906678,-16.3934373385289
