"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2022-02-25";"BTC.USD";"39214.218750000000";"0.000102003817";"Core"
"2022-02-25";"SOL.USD";"92.598824000000";"0.143990309567";"Growth"
"2022-02-25";"BCH.USD";"308.459045000000";"0.064838429361";"Value"
"2022-02-25";"MATIC.USD";"1.550650000000";"2.579563408893";"Core"
"2022-02-25";"ALGO.USD";"0.829529000000";"4.822013455829";"Core"
"2022-02-25";"LINK.USD";"14.338566000000";"1.394839623432";"Value"
"2022-02-25";"ETH.USD";"2764.535645000000";"0.004822992012";"Growth"
"2022-02-25";"LTC.USD";"109.266312000000";"0.036607806439";"Core"
"2022-02-25";"ADA.USD";"0.898027000000";"4.454209060529";"Core"
"2022-02-25";"AVAX.USD";"80.832619000000";"0.164949911289";"Growth"
