"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2021-10-10";"BTC.USD";"54771.578130000002";"0.000073030578";"Core";"2022-10-01";"BTC.USD";"19312.095700000002";"0.000358720610";"Growth"
"2021-10-10";"SOL.USD";"148.048706000000";"0.090060451682";"Growth";"2022-10-01";"SOL.USD";"32.469395000000";"0.035559880085";"Core"
"2021-10-10";"BCH.USD";"586.642639000000";"0.034092305384";"Value";"2022-10-01";"BCH.USD";"117.183189000000";"0.034092305384";"Value"
"2021-10-10";"MATIC.USD";"1.248175000000";"10.682262770311";"Growth";"2022-10-01";"MATIC.USD";"0.765881000000";"1.507555080541";"Core"
"2021-10-10";"ALGO.USD";"1.771453000000";"2.258033377120";"Core";"2022-10-01";"ALGO.USD";"0.355096000000";"3.251537028410";"Core"
"2021-10-10";"LINK.USD";"25.648935000000";"0.155951894299";"Core";"2022-10-01";"LINK.USD";"7.387452000000";"0.937758614992";"Growth"
"2021-10-10";"ETH.USD";"3425.852783000000";"0.001167592495";"Core";"2022-10-01";"ETH.USD";"1311.644409000000";"0.000880275008";"Core"
"2021-10-10";"LTC.USD";"175.318573000000";"0.114078044658";"Value";"2022-10-01";"LTC.USD";"52.906868000000";"0.114078044658";"Value"
"2021-10-10";"ADA.USD";"2.197214000000";"1.820487216994";"Core";"2022-10-01";"ADA.USD";"0.430293000000";"2.683306009255";"Core"
"2021-10-10";"AVAX.USD";"56.593575000000";"0.235598004426";"Growth";"2022-10-01";"AVAX.USD";"16.970863000000";"0.068034712945";"Core"
