"","2021-09-23_to_2022-12-01_Index_3QRank","2021-09-23_to_2022-12-01_Crypto10_Index"
"2021-09-23",0,0
"2021-09-24",-6.42882166248467,-6.38298000000001
"2021-09-25",-7.52949767360203,-6.38298000000001
"2021-09-26",-7.67222443990014,-6.38298000000001
"2021-09-27",-9.94955481833152,-5.82979
"2021-09-28",-13.6003826349415,-11.93617
"2021-09-29",-10.8741463577145,-18.02128
"2021-09-30",-7.23347528388167,-10.65957
"2021-10-01",0,-9.02128000000001
"2021-10-02",0,-9.02128000000001
"2021-10-03",0,-9.02128000000001
"2021-10-04",-2.15132757899217,-10.6383
"2021-10-05",0,-1.12766000000001
"2021-10-06",0,0
"2021-10-07",0,0
"2021-10-08",0,0
"2021-10-09",0,0
"2021-10-10",-3.9757479598631,0
"2021-10-11",-2.84596920224793,0
"2021-10-12",-4.19788451676851,-7.82017306724266
"2021-10-13",-2.53456510458752,-5.08122903133303
"2021-10-14",-1.48182877499405,0
"2021-10-15",0,0
"2021-10-16",-1.47490722530045,0
"2021-10-17",-2.25356548741329,0
"2021-10-18",-2.27265990849033,-5.28232917276318
"2021-10-19",-0.823757358440913,-8.9253171708123
"2021-10-20",0,-6.73952608418684
"2021-10-21",0,-1.09289982382277
"2021-10-22",0,-2.55008817422634
"2021-10-23",0,-2.55008817422634
"2021-10-24",0,-2.55008817422634
"2021-10-25",0,-4.55373499756139
"2021-10-26",-1.24275551220778,-6.37522899658595
"2021-10-27",-7.43541591721186,-11.4754053450386
"2021-10-28",-0.251562071086275,-8.4699479515662
"2021-10-29",0,-7.10382317178775
"2021-10-30",-3.13733375392033,-7.10382317178775
"2021-10-31",-1.78645678110289,-7.10382317178775
"2021-11-01",-1.24464207023165,-9.47176708272368
"2021-11-02",0,-9.78141917913343
"2021-11-03",0,-8.9253171708123
"2021-11-04",-1.50981246141514,-8.43351225009206
"2021-11-05",-3.26486016777653,-9.10746999512279
"2021-11-06",-1.45611683953107,-9.10746999512279
"2021-11-07",0,-9.10746999512279
"2021-11-08",0,-6.17486688255846
"2021-11-09",0,-7.01275104014254
"2021-11-10",-2.53670304934939,-10.7468111698369
"2021-11-11",-1.30738882455772,-8.9253171708123
"2021-11-12",-3.69342312034443,-8.9253171708123
"2021-11-13",-0.49318986195902,-8.9253171708123
"2021-11-14",0,-8.9253171708123
"2021-11-15",-2.94037125795182,-9.39890424079547
"2021-11-16",-9.64280459793584,-11.1111082574378
"2021-11-17",-8.02002600895412,-15.6466339652822
"2021-11-18",-15.2176177519311,-17.1584673068769
"2021-11-19",-9.41128956242443,-13.7522771243294
"2021-11-20",-5.80711461445955,-13.7522771243294
"2021-11-21",-6.05498175288728,-13.7522771243294
"2021-11-22",-9.18181442589002,-23.0418913827426
"2021-11-23",-7.19603780519006,-21.3114780763833
"2021-11-24",-9.94107123811153,-13.4790521683737
"2021-11-25",-8.36819834654577,-13.4790521683737
"2021-11-26",-16.7952304932758,-12.6229501600525
"2021-11-27",-15.010000250596,-12.6229501600525
"2021-11-28",-13.0869843550516,-12.6229501600525
"2021-11-29",-9.39856545901683,-9.50819422317775
"2021-11-30",-9.2653668145289,-9.10746999512279
"2021-12-01",-6.01101289353733,-10.9471732838643
"2021-12-02",-7.11696495557032,-11.2568339412942
"2021-12-03",-10.5607470950403,-16.393445991221
"2021-12-04",-19.6920074190079,-16.393445991221
"2021-12-05",-20.947027505764,-16.393445991221
"2021-12-06",-17.1577649318634,-17.1402580171599
"2021-12-07",-17.1367291510961,-18.0327871659351
"2021-12-08",-15.5396598012965,-13.588342150756
"2021-12-09",-22.8935342444247,-13.2240450631551
"2021-12-10",-25.2848047143572,-17.1220401664228
"2021-12-11",-21.950083464463,-17.1220401664228
"2021-12-12",-21.5590279697357,-17.1220401664228
