"","2022-01-10_to_2022-12-01_Index_3QRank","2022-01-10_to_2022-12-01_Crypto10_Index"
"2022-01-10",0,0
"2022-01-11",0,0
"2022-01-12",0,0
"2022-01-13",-4.32533715423168,-5.72518966284016
"2022-01-14",-1.66643379672963,-4.5801481027912
"2022-01-15",-0.320138817726157,-4.5801481027912
"2022-01-16",-0.390479226425999,-4.5801481027912
"2022-01-17",-2.23248375184905,-4.5801481027912
"2022-01-18",-4.73423406226473,-6.33587607654565
"2022-01-19",-8.35625749616238,-7.68447372869491
"2022-01-20",-12.6026566190403,-11.1450361188276
"2022-01-21",-23.8286261366041,-21.1195929676204
"2022-01-22",-30.229896437915,-21.1195929676204
"2022-01-23",-26.8578235196981,-21.1195929676204
"2022-01-24",-29.8664890818409,-33.078880660956
"2022-01-25",-28.8028636588958,-29.389315400035
"2022-01-26",-29.2523934965627,-26.9465606765107
"2022-01-27",-29.8641498578112,-26.4122145988695
"2022-01-28",-27.7372840897467,-20.3816817291766
"2022-01-29",-26.0327137877276,-20.3816817291766
"2022-01-30",-28.0556693752915,-20.3816817291766
"2022-01-31",-26.9552160905719,-19.745548536783
"2022-02-01",-24.2952373735614,-18.7022940914865
"2022-02-02",-28.6336038339378,-21.1195929676204
"2022-02-03",-28.1035651468898,-23.3078889729658
"2022-02-04",-20.8675793005346,-16.4885513074529
"2022-02-05",-19.6336644715981,-16.4885513074529
"2022-02-06",-17.8706229985721,-16.4885513074529
"2022-02-07",-12.5334711793173,-9.77099168799022
"2022-02-08",-13.7898652989838,-10.4071248803838
"2022-02-09",-11.0882075343581,-6.89567800157724
"2022-02-10",-14.0968336443127,-7.37913052184216
"2022-02-11",-20.586735986561,-17.2773561032729
"2022-02-12",-20.3832962137088,-17.2773561032729
"2022-02-13",-21.167846702319,-17.2773561032729
"2022-02-14",-20.6537518318277,-15.5216281295185
"2022-02-15",-14.592326389633,-11.2722609435658
"2022-02-16",-15.6962412918344,-10.7633616446128
"2022-02-17",-22.5927140513858,-15.0127197618631
"2022-02-18",-24.3863294884768,-16.0305364971738
"2022-02-19",-23.7107344128837,-16.0305364971738
"2022-02-20",-27.4611655093248,-16.0305364971738
"2022-02-21",-32.551157796295,-16.0305364971738
"2022-02-22",-29.8113984108451,-22.6463090018841
"2022-02-23",-30.996461311464,-22.0865161455549
"2022-02-24",-29.8994935792868,-23.7913505619331
"2022-02-25",-26.5352478470137,-21.9083977634404
"2022-02-26",-26.5526986566118,-21.9083977634404
"2022-02-27",-30.270285916012,-21.9083977634404
"2022-02-28",-22.1064846130794,-19.2875337265039
"2022-03-01",-22.1873710715567,-17.7608176922402
"2022-03-02",-23.3653895733524,-18.3969508846338
"2022-03-03",-25.405049495481,-20.7379094247033
"2022-03-04",-30.777767929995,-25.3943978635588
"2022-03-05",-29.3616825050429,-25.3943978635588
"2022-03-06",-32.369456887561,-25.3943978635588
"2022-03-07",-33.8947752811671,-27.811705808395
"2022-03-08",-32.6168643974492,-27.6844809836567
"2022-03-09",-28.1266087911302,-23.3078889729658
"2022-03-10",-31.7633805055544,-24.7582737398675
"2022-03-11",-32.5512564628484,-25.4452914209351
"2022-03-12",-32.2308403423538,-25.4452914209351
"2022-03-13",-34.4421168026631,-25.4452914209351
"2022-03-14",-32.6399852121253,-24.8091582285415
"2022-03-15",-32.0690999543279,-22.6463090018841
"2022-03-16",-28.7343675615869,-22.9262054300487
"2022-03-17",-28.3873333238881,-23.2824421942777
"2022-03-18",-25.9048525063804,-21.4503829531613
"2022-03-19",-23.0515667553903,-21.4503829531613
"2022-03-20",-25.1030777925137,-21.4503829531613
"2022-03-21",-23.7900265856979,-21.4249361744731
"2022-03-22",-20.2754405239213,-20.0763385223239
"2022-03-23",-19.3140610052913,-22.9007586513606
"2022-03-24",-16.9464523124281,-18.7277318014723
"2022-03-25",-18.6877115609213,-15.6742997329449
"2022-03-26",-17.6101185464504,-15.6742997329449
